DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-04-02 00:00:00;2;1;0;0;2;5;2;0;0;0;0;0;0;0
2020-04-02 00:15:00;4;2;0;2;3;2;4;2;1;2;0;0;0;0
2020-04-02 00:30:00;10;5;1;0;0;3;5;2;1;0;0;0;0;0
2020-04-02 00:45:00;12;10;0;2;4;3;4;2;0;1;0;0;0;0
2020-04-02 01:00:00;1;3;0;1;1;5;5;0;2;0;0;0;0;0
2020-04-02 01:15:00;1;1;0;0;1;6;8;1;0;0;0;0;0;0
2020-04-02 01:30:00;3;2;1;0;1;4;3;0;0;0;0;0;0;0
2020-04-02 01:45:00;2;1;2;0;1;3;5;2;0;0;0;0;0;0
2020-04-02 02:00:00;1;2;0;1;2;4;5;1;0;0;0;0;0;0
2020-04-02 02:15:00;3;3;0;0;0;1;2;1;0;1;0;0;0;0
2020-04-02 02:30:00;2;3;0;0;0;1;2;1;0;0;0;0;0;0
2020-04-02 02:45:00;5;1;0;0;0;1;3;3;0;0;0;0;0;0
2020-04-02 03:00:00;1;1;0;1;1;9;9;1;0;1;0;0;0;0
2020-04-02 03:15:00;3;2;0;0;1;2;4;1;0;0;0;0;0;0
2020-04-02 03:30:00;5;1;0;1;1;6;2;0;0;0;0;0;0;0
2020-04-02 03:45:00;4;3;1;1;1;7;7;0;0;0;0;0;0;0
2020-04-02 04:00:00;3;4;0;0;1;7;12;5;0;0;0;0;0;0
2020-04-02 04:15:00;6;2;0;3;3;9;6;3;0;0;0;0;0;0
2020-04-02 04:30:00;5;5;0;3;0;6;6;4;0;0;0;0;0;0
2020-04-02 04:45:00;13;7;3;1;3;11;6;1;1;1;0;0;0;0
2020-04-02 05:00:00;16;9;1;4;9;14;17;6;1;0;0;0;0;0
2020-04-02 05:15:00;21;15;2;3;10;29;27;16;1;1;0;0;0;0
2020-04-02 05:30:00;31;33;0;14;9;26;15;12;3;0;0;0;0;0
2020-04-02 05:45:00;34;40;8;14;13;29;30;6;3;1;0;0;5;0
2020-04-02 06:00:00;25;26;1;11;11;27;17;10;1;2;0;0;0;0
2020-04-02 06:15:00;43;41;6;12;12;45;37;21;1;4;0;0;0;0
2020-04-02 06:30:00;47;85;12;14;24;39;39;13;3;2;0;0;0;0
2020-04-02 06:45:00;43;55;15;16;32;42;41;23;7;7;0;0;0;0
2020-04-02 07:00:00;55;70;12;20;32;48;36;16;5;1;0;0;3;0
2020-04-02 07:15:00;57;55;15;16;31;55;44;16;5;3;0;0;0;0
2020-04-02 07:30:00;69;70;11;18;38;48;45;12;4;1;0;0;0;0
2020-04-02 07:45:00;54;78;20;12;40;59;57;25;4;1;0;0;2;0
2020-04-02 08:00:00;45;52;18;30;37;48;52;20;8;1;0;0;0;0
2020-04-02 08:15:00;53;56;18;17;29;57;50;19;4;2;0;0;0;0
2020-04-02 08:30:00;59;60;20;22;28;57;59;29;4;10;0;0;0;0
2020-04-02 08:45:00;58;64;16;38;28;53;58;17;9;5;1;0;7;0
2020-04-02 09:00:00;39;58;20;22;22;42;50;16;10;2;0;0;0;0
2020-04-02 09:15:00;50;49;18;33;25;61;63;19;9;2;0;0;1;0
2020-04-02 09:30:00;46;43;27;34;31;65;73;19;12;7;6;0;0;0
2020-04-02 09:45:00;62;53;25;23;34;80;83;26;11;5;0;0;0;0
2020-04-02 10:00:00;52;56;33;37;28;52;73;21;13;4;0;0;0;0
2020-04-02 10:15:00;58;57;19;36;27;73;75;24;11;7;0;0;0;0
2020-04-02 10:30:00;68;74;26;31;34;84;75;26;9;13;0;0;1;0
2020-04-02 10:45:00;52;37;29;21;40;78;101;30;7;8;0;0;0;0
2020-04-02 11:00:00;63;58;23;27;29;73;69;28;8;3;0;0;0;0
2020-04-02 11:15:00;64;63;25;28;33;86;79;32;8;7;0;2;1;0
2020-04-02 11:30:00;57;49;23;25;30;85;85;21;10;6;0;0;0;0
2020-04-02 11:45:00;57;56;21;38;36;78;94;31;12;7;0;0;0;0
2020-04-02 12:00:00;59;50;24;32;39;70;79;23;12;2;0;0;0;4
2020-04-02 12:15:00;51;58;17;35;34;69;81;20;9;4;0;0;0;0
2020-04-02 12:30:00;49;47;16;24;27;78;76;31;8;2;0;0;5;0
2020-04-02 12:45:00;51;59;18;27;32;72;90;33;9;5;0;0;0;0
2020-04-02 13:00:00;50;58;18;23;25;65;79;32;8;5;0;0;0;0
2020-04-02 13:15:00;55;53;16;25;30;77;85;38;7;5;0;0;0;0
2020-04-02 13:30:00;52;50;15;27;30;66;92;23;10;7;0;0;0;3
2020-04-02 13:45:00;50;52;26;18;32;64;78;25;7;4;0;0;0;0
2020-04-02 14:00:00;54;54;25;22;29;79;103;30;15;3;17;1;0;1
2020-04-02 14:15:00;72;73;27;29;30;88;103;40;11;13;0;0;0;0
2020-04-02 14:30:00;72;63;30;32;28;81;98;29;11;8;0;0;0;0
2020-04-02 14:45:00;54;55;27;25;35;74;98;36;14;11;0;3;0;0
2020-04-02 15:00:00;55;46;26;30;30;71;84;37;9;5;0;0;0;0
2020-04-02 15:15:00;65;62;25;18;26;85;104;29;14;4;0;0;0;0
2020-04-02 15:30:00;62;61;21;36;33;86;88;35;17;10;2;0;3;0
2020-04-02 15:45:00;58;48;23;25;37;82;86;41;10;6;1;0;1;0
2020-04-02 16:00:00;42;64;23;27;29;92;96;42;14;11;0;0;1;0
2020-04-02 16:15:00;62;58;26;30;33;110;115;36;9;7;0;0;0;0
2020-04-02 16:30:00;66;66;16;31;31;87;100;40;11;9;0;0;0;4
2020-04-02 16:45:00;59;54;20;23;36;90;112;37;14;7;0;0;0;1
2020-04-02 17:00:00;67;64;11;17;26;81;96;34;12;5;1;0;4;0
2020-04-02 17:15:00;59;61;16;28;26;96;114;40;10;9;138;0;0;0
2020-04-02 17:30:00;54;82;17;32;24;81;91;39;16;8;132;0;0;0
2020-04-02 17:45:00;54;45;11;19;26;78;94;33;8;8;0;0;1;0
2020-04-02 18:00:00;56;54;21;17;21;85;80;26;13;3;0;0;0;0
2020-04-02 18:15:00;48;53;17;19;18;72;76;17;10;1;0;0;1;0
