DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-04-28 00:00:00;1;3;0;3;0;3;0;0;0;0;0
2020-04-28 00:15:00;2;2;0;8;1;2;0;0;0;0;0
2020-04-28 00:30:00;3;2;0;2;2;2;0;2;0;0;0
2020-04-28 00:45:00;0;1;0;3;1;1;1;3;0;0;0
2020-04-28 01:00:00;0;0;0;0;0;0;0;1;0;0;0
2020-04-28 01:15:00;1;4;0;2;0;1;1;1;0;0;0
2020-04-28 01:30:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-28 01:45:00;0;0;0;1;0;1;0;0;0;0;0
2020-04-28 02:00:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-28 02:15:00;0;0;0;2;0;1;0;0;0;0;0
2020-04-28 02:30:00;1;3;0;2;0;2;0;0;0;0;0
2020-04-28 02:45:00;2;1;0;3;1;1;0;0;0;0;0
2020-04-28 03:00:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-28 03:15:00;1;0;0;0;0;0;0;1;0;0;0
2020-04-28 03:30:00;2;0;0;2;0;1;0;1;0;0;0
2020-04-28 03:45:00;0;2;0;0;0;0;0;0;0;0;0
2020-04-28 04:00:00;0;0;0;2;0;0;0;0;0;0;0
2020-04-28 04:15:00;1;1;0;1;0;0;0;1;0;0;0
2020-04-28 04:30:00;1;1;0;1;0;1;0;1;0;0;0
2020-04-28 04:45:00;0;0;0;2;0;2;0;2;0;0;0
2020-04-28 05:00:00;4;3;0;2;0;1;1;1;0;0;0
2020-04-28 05:15:00;9;5;0;5;0;2;2;6;0;0;0
2020-04-28 05:30:00;10;4;0;10;1;5;1;10;0;0;0
2020-04-28 05:45:00;15;14;0;13;2;6;2;4;0;0;0
2020-04-28 06:00:00;13;14;0;11;5;9;2;4;0;0;0
2020-04-28 06:15:00;40;27;0;28;10;18;2;20;0;0;0
2020-04-28 06:30:00;32;25;0;24;6;15;5;12;0;0;0
2020-04-28 06:45:00;42;40;0;31;14;28;7;18;3;0;0
