DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-04-07 00:00:00;2;2;0;2;0;2;0;0;0;0;0
2020-04-07 00:15:00;5;5;0;6;0;1;0;0;0;0;0
2020-04-07 00:30:00;1;1;0;3;0;1;0;1;0;0;0
2020-04-07 00:45:00;0;3;0;0;0;0;0;0;0;0;0
2020-04-07 01:00:00;0;1;0;1;1;1;0;0;0;0;0
2020-04-07 01:15:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-07 01:30:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-07 01:45:00;0;0;0;2;1;1;0;2;0;0;0
2020-04-07 02:00:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-07 02:15:00;0;0;0;1;0;1;0;0;0;0;0
2020-04-07 02:30:00;0;1;0;0;0;0;0;0;0;0;0
2020-04-07 02:45:00;1;0;0;0;0;0;0;0;0;0;0
2020-04-07 03:00:00;2;2;0;0;0;0;0;0;0;0;0
2020-04-07 03:15:00;1;1;0;1;0;1;0;1;0;0;0
2020-04-07 03:30:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-07 03:45:00;1;1;0;0;0;0;0;0;0;0;0
2020-04-07 04:00:00;2;3;0;1;0;0;0;1;0;0;0
2020-04-07 04:15:00;0;0;0;0;0;0;0;1;0;0;0
2020-04-07 04:30:00;0;0;0;0;0;0;1;0;0;0;0
2020-04-07 04:45:00;1;2;0;4;0;2;0;0;0;0;0
2020-04-07 05:00:00;2;1;0;2;1;2;0;3;0;0;0
2020-04-07 05:15:00;5;3;0;8;0;1;2;7;0;0;0
2020-04-07 05:30:00;7;2;0;9;1;6;1;10;0;0;0
2020-04-07 05:45:00;9;5;0;12;3;7;1;4;0;0;0
2020-04-07 06:00:00;10;7;0;7;0;3;0;4;0;0;0
2020-04-07 06:15:00;26;14;0;14;5;8;3;12;0;0;0
2020-04-07 06:30:00;20;14;0;15;7;12;4;17;0;0;0
2020-04-07 06:45:00;29;28;0;13;8;16;3;16;1;0;0
2020-04-07 07:00:00;35;22;0;16;7;16;2;20;0;0;0
2020-04-07 07:15:00;34;23;0;19;9;14;3;18;0;0;0
2020-04-07 07:30:00;49;33;0;27;2;22;0;19;0;0;0
2020-04-07 07:45:00;48;41;0;31;5;23;5;19;0;0;0
2020-04-07 08:00:00;44;23;0;31;5;29;4;19;0;1;0
2020-04-07 08:15:00;27;24;0;27;7;21;1;9;0;0;0
2020-04-07 08:30:00;24;19;0;33;8;20;3;11;0;0;0
2020-04-07 08:45:00;24;26;0;33;2;26;6;8;0;0;0
2020-04-07 09:00:00;24;19;0;28;4;30;3;8;0;0;0
2020-04-07 09:15:00;26;25;0;20;2;12;1;8;0;0;0
2020-04-07 09:30:00;26;31;0;37;4;29;3;5;0;0;0
2020-04-07 09:45:00;34;27;0;42;4;37;8;10;0;0;0
2020-04-07 10:00:00;13;17;0;32;4;19;5;10;0;0;0
2020-04-07 10:15:00;17;21;0;33;3;25;8;11;0;0;0
2020-04-07 10:30:00;21;27;0;32;5;26;6;9;0;0;0
2020-04-07 10:45:00;27;26;0;38;7;35;5;9;0;0;0
2020-04-07 11:00:00;17;18;0;32;8;27;6;6;0;0;0
2020-04-07 11:15:00;17;20;0;37;3;25;5;7;0;0;0
2020-04-07 11:30:00;26;21;0;36;5;24;2;9;0;0;0
2020-04-07 11:45:00;28;28;0;42;3;29;8;16;0;0;0
2020-04-07 12:00:00;17;31;0;34;4;22;8;11;0;0;0
2020-04-07 12:15:00;21;22;0;45;6;32;3;12;0;6;0
2020-04-07 12:30:00;17;26;0;37;2;29;3;8;1;0;0
2020-04-07 12:45:00;19;21;0;38;6;24;2;22;6;0;0
2020-04-07 13:00:00;20;20;0;45;5;26;5;13;0;0;0
2020-04-07 13:15:00;24;21;0;35;4;23;8;13;0;0;0
2020-04-07 13:30:00;24;25;0;41;8;32;8;12;0;0;0
2020-04-07 13:45:00;23;25;0;39;4;30;7;10;0;0;6
2020-04-07 14:00:00;21;18;0;40;4;23;7;13;0;0;1
