DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DB5);7(DC1);8(DD1);9(DD2);10(DD3);11(DD4);12(DD5);13(TAFGA);14(TAFBA);15(TAFBB);16(TAFGC);17(TAFBC);18(TAFBD)
2020-07-03 00:00:00;2;1;1;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0
2020-07-03 00:15:00;1;1;1;0;0;0;5;2;3;0;0;0;0;0;0;0;0;0
2020-07-03 00:30:00;1;3;2;0;0;0;7;2;3;0;0;0;0;0;0;0;0;0
2020-07-03 00:45:00;2;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 01:00:00;4;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 01:15:00;2;0;1;0;0;0;4;2;2;0;0;0;0;0;0;0;0;0
2020-07-03 01:30:00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 01:45:00;4;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 02:00:00;1;2;2;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0
2020-07-03 02:15:00;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
2020-07-03 02:30:00;1;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2020-07-03 02:45:00;2;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0
2020-07-03 03:00:00;261;3;2;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-07-03 03:15:00;7;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0
2020-07-03 03:30:00;1;1;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0
2020-07-03 03:45:00;2;1;1;0;0;0;5;2;1;0;0;0;0;0;0;0;0;0
2020-07-03 04:00:00;2;0;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0
2020-07-03 04:15:00;4;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 04:30:00;6;2;1;0;0;0;5;3;2;0;0;0;0;0;0;0;0;0
2020-07-03 04:45:00;14;5;2;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0
2020-07-03 05:00:00;30;2;1;0;0;0;7;2;1;0;0;0;0;0;0;0;0;0
2020-07-03 05:15:00;45;5;3;0;0;0;17;1;1;0;0;0;0;0;0;1;1;3
2020-07-03 05:30:00;59;9;6;0;0;0;29;5;5;0;0;0;0;0;0;1;2;0
2020-07-03 05:45:00;37;8;7;0;0;0;33;5;3;0;0;0;0;0;0;0;0;0
2020-07-03 06:00:00;41;4;7;0;0;0;38;6;6;0;0;0;0;0;0;0;0;0
2020-07-03 06:15:00;48;6;12;0;0;0;26;6;4;0;0;0;0;0;0;0;0;2
2020-07-03 06:30:00;64;10;11;0;0;0;37;8;11;0;0;0;0;0;0;1;0;0
2020-07-03 06:45:00;66;14;17;0;0;0;34;12;17;0;0;0;0;0;0;0;0;0
2020-07-03 07:00:00;76;16;18;0;0;0;46;10;7;0;0;0;0;0;0;1;0;0
2020-07-03 07:15:00;105;27;24;0;0;0;68;16;12;0;0;0;0;0;0;1;1;0
2020-07-03 07:30:00;131;27;29;0;0;0;70;20;25;0;0;0;0;0;0;13;32;0
2020-07-03 07:45:00;96;18;41;0;0;0;75;36;26;0;0;0;2;0;0;1;0;0
2020-07-03 08:00:00;290;26;35;0;0;0;63;15;10;0;0;0;0;0;0;2;0;0
2020-07-03 08:15:00;309;30;31;0;0;0;58;18;11;0;0;0;1;0;0;0;0;1
2020-07-03 08:30:00;103;37;56;0;0;0;70;25;16;0;0;0;0;0;0;4;0;0
2020-07-03 08:45:00;83;36;42;0;0;0;59;22;15;0;0;0;0;0;0;2;0;0
2020-07-03 09:00:00;80;37;49;0;0;0;73;25;14;0;0;0;0;0;0;0;0;0
2020-07-03 09:15:00;83;40;42;0;0;0;60;21;17;0;0;0;0;0;0;1;3;0
2020-07-03 09:30:00;81;34;48;0;0;0;57;30;15;0;0;0;1;0;0;1;0;0
2020-07-03 09:45:00;81;53;53;0;0;0;64;34;17;0;0;0;0;0;0;0;0;0
2020-07-03 10:00:00;89;46;34;0;0;0;76;22;15;0;0;0;3;0;0;0;0;0
2020-07-03 10:15:00;78;39;50;0;0;0;64;32;13;0;0;0;0;0;0;0;0;0
2020-07-03 10:30:00;75;40;36;0;0;0;66;19;16;0;0;0;2;0;3;7;22;0
2020-07-03 10:45:00;92;36;52;0;0;0;90;29;15;0;0;0;1;0;0;1;1;0
2020-07-03 11:00:00;70;43;57;0;0;0;77;23;21;0;0;0;2;0;0;3;0;0
