DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-03-15 00:00:00;9;14;19;3;1;0;17;0;0
2020-03-15 00:15:00;6;13;16;2;1;2;9;0;0
2020-03-15 00:30:00;9;13;21;0;1;0;11;0;0
2020-03-15 00:45:00;5;3;10;3;1;2;12;0;0
2020-03-15 01:00:00;3;7;13;4;1;2;17;0;0
2020-03-15 01:15:00;2;1;3;1;2;1;9;0;0
2020-03-15 01:30:00;7;11;14;0;0;0;10;0;0
2020-03-15 01:45:00;2;9;11;2;0;0;4;0;0
2020-03-15 02:00:00;3;3;6;0;0;0;2;0;0
2020-03-15 02:15:00;5;5;10;1;0;0;5;0;0
2020-03-15 02:30:00;6;9;8;1;1;1;8;0;0
2020-03-15 02:45:00;3;1;5;0;0;0;3;0;0
2020-03-15 03:00:00;1;4;4;0;0;0;5;0;0
2020-03-15 03:15:00;1;2;3;1;0;0;4;0;0
2020-03-15 03:30:00;1;4;5;1;0;0;3;0;0
2020-03-15 03:45:00;1;4;6;1;0;0;4;0;0
2020-03-15 04:00:00;1;3;3;0;0;0;2;0;0
2020-03-15 04:15:00;2;1;2;0;0;0;4;0;0
2020-03-15 04:30:00;1;2;4;0;0;0;4;0;0
2020-03-15 04:45:00;1;0;2;0;0;0;2;0;0
2020-03-15 05:00:00;0;1;1;0;0;0;6;0;0
2020-03-15 05:15:00;2;2;3;1;0;0;4;0;0
2020-03-15 05:30:00;1;5;5;3;2;1;14;0;0
2020-03-15 05:45:00;1;1;2;1;0;0;4;0;0
2020-03-15 06:00:00;3;5;7;1;0;0;5;0;0
2020-03-15 06:15:00;0;2;3;2;0;0;5;0;0
2020-03-15 06:30:00;2;1;5;2;0;0;6;0;0
2020-03-15 06:45:00;2;4;8;3;2;1;5;0;0
2020-03-15 07:00:00;3;5;9;5;0;0;11;0;0
2020-03-15 07:15:00;4;8;10;5;0;1;8;0;0
2020-03-15 07:30:00;4;3;6;2;0;0;2;0;0
2020-03-15 07:45:00;7;5;9;2;1;0;8;0;0
2020-03-15 08:00:00;8;3;9;2;0;0;6;0;0
2020-03-15 08:15:00;8;7;14;1;0;0;9;0;0
2020-03-15 08:30:00;4;4;6;3;0;2;10;0;0
2020-03-15 08:45:00;8;7;18;4;0;0;16;0;0
2020-03-15 09:00:00;11;11;21;1;1;0;21;0;0
2020-03-15 09:15:00;6;4;10;7;4;0;18;0;0
2020-03-15 09:30:00;10;13;17;4;4;2;17;0;0
2020-03-15 09:45:00;11;11;22;7;6;3;23;2;1
2020-03-15 10:00:00;24;18;34;0;0;0;24;6;0
2020-03-15 10:15:00;27;20;38;11;6;0;47;0;0
2020-03-15 10:30:00;16;12;26;6;3;1;38;0;0
2020-03-15 10:45:00;28;23;35;5;4;0;28;0;0
2020-03-15 11:00:00;18;19;31;3;2;1;27;0;2
2020-03-15 11:15:00;24;27;43;7;4;4;32;3;0
2020-03-15 11:30:00;27;17;32;12;9;3;27;10;0
2020-03-15 11:45:00;21;24;39;3;2;2;31;0;0
2020-03-15 12:00:00;22;27;35;12;4;2;28;0;0
2020-03-15 12:15:00;29;19;37;5;5;1;39;16;1
2020-03-15 12:30:00;25;18;37;10;6;2;50;0;0
2020-03-15 12:45:00;24;17;39;15;10;6;52;0;0
2020-03-15 13:00:00;18;21;31;10;5;0;43;0;1
2020-03-15 13:15:00;27;23;42;5;2;4;42;0;3
2020-03-15 13:30:00;30;31;49;8;5;5;53;5;5
2020-03-15 13:45:00;25;26;42;7;4;1;56;28;0
2020-03-15 14:00:00;27;30;50;6;7;4;47;1;5
2020-03-15 14:15:00;30;34;51;14;8;3;57;6;3
2020-03-15 14:30:00;24;29;50;7;6;3;46;10;7
2020-03-15 14:45:00;36;31;58;11;6;1;67;14;2
2020-03-15 15:00:00;31;31;46;14;6;2;62;10;8
2020-03-15 15:15:00;23;30;49;11;4;0;44;4;4
2020-03-15 15:30:00;32;37;60;12;6;4;58;17;30
2020-03-15 15:45:00;37;36;83;11;5;2;54;13;6
2020-03-15 16:00:00;30;31;62;14;7;0;56;1;3
2020-03-15 16:15:00;37;27;49;11;9;5;60;8;2
2020-03-15 16:30:00;29;43;62;10;8;3;48;10;3
2020-03-15 16:45:00;24;31;57;9;8;2;47;1;3
2020-03-15 17:00:00;33;50;68;7;2;0;60;21;3
2020-03-15 17:15:00;25;30;52;10;6;3;54;2;0
2020-03-15 17:30:00;19;23;45;11;8;6;56;9;5
2020-03-15 17:45:00;21;32;59;12;9;6;67;41;3
2020-03-15 18:00:00;14;25;40;7;7;3;51;6;0
