DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-05-28 00:00:00;4;12;3;2;2;11;14
2020-05-28 00:15:00;7;21;7;1;0;10;4
2020-05-28 00:30:00;7;15;5;1;0;7;7
2020-05-28 00:45:00;4;8;0;2;1;12;10
2020-05-28 01:00:00;0;17;4;2;0;4;5
2020-05-28 01:15:00;6;8;1;1;1;3;11
2020-05-28 01:30:00;4;9;2;0;0;7;4
2020-05-28 01:45:00;2;3;3;0;1;11;6
2020-05-28 02:00:00;1;7;1;2;1;5;3
2020-05-28 02:15:00;3;3;0;1;1;5;4
2020-05-28 02:30:00;2;4;1;1;0;1;4
2020-05-28 02:45:00;2;10;0;1;1;6;8
2020-05-28 03:00:00;3;8;1;0;0;5;6
2020-05-28 03:15:00;1;7;1;1;0;4;7
2020-05-28 03:30:00;3;5;1;2;1;2;5
2020-05-28 03:45:00;3;9;1;0;1;4;6
2020-05-28 04:00:00;2;8;1;0;1;7;7
2020-05-28 04:15:00;5;6;0;8;0;7;5
2020-05-28 04:30:00;8;20;2;3;0;12;10
2020-05-28 04:45:00;14;22;4;2;2;12;14
2020-05-28 05:00:00;28;51;5;13;4;18;13
2020-05-28 05:15:00;62;71;3;16;2;16;28
2020-05-28 05:30:00;73;130;22;21;15;28;28
2020-05-28 05:45:00;62;88;16;19;28;39;52
2020-05-28 06:00:00;54;103;21;23;12;57;71
2020-05-28 06:15:00;65;112;25;33;21;56;67
2020-05-28 06:30:00;43;76;17;17;10;24;33
2020-05-28 06:45:00;106;202;55;46;37;55;75
2020-05-28 07:00:00;93;166;50;75;39;57;62
2020-05-28 07:15:00;123;198;58;79;37;81;120
2020-05-28 07:30:00;137;217;81;99;48;97;104
2020-05-28 07:45:00;146;247;88;78;36;84;99
2020-05-28 08:00:00;88;181;52;68;39;90;105
2020-05-28 08:15:00;69;166;62;60;24;86;88
2020-05-28 08:30:00;74;172;50;45;24;69;95
2020-05-28 08:45:00;88;177;59;71;21;82;116
2020-05-28 09:00:00;62;153;50;37;19;71;85
2020-05-28 09:15:00;72;186;62;69;26;74;85
2020-05-28 09:30:00;82;189;62;66;29;91;102
2020-05-28 09:45:00;86;199;60;69;27;72;83
2020-05-28 10:00:00;60;161;50;50;16;74;88
2020-05-28 10:15:00;72;193;66;63;22;71;85
2020-05-28 10:30:00;79;195;67;61;25;103;107
2020-05-28 10:45:00;75;184;46;64;17;106;116
2020-05-28 11:00:00;66;179;58;56;22;88;108
2020-05-28 11:15:00;79;198;62;146;28;93;117
2020-05-28 11:30:00;83;196;70;166;26;99;98
2020-05-28 11:45:00;78;167;61;6;24;98;103
2020-05-28 12:00:00;85;164;62;10;21;105;113
2020-05-28 12:15:00;78;179;60;43;16;118;107
2020-05-28 12:30:00;91;193;49;0;27;103;118
2020-05-28 12:45:00;77;165;54;26;12;104;138
2020-05-28 13:00:00;116;202;73;54;14;98;127
2020-05-28 13:15:00;111;201;60;63;20;111;119
2020-05-28 13:30:00;135;231;66;62;25;106;128
2020-05-28 13:45:00;141;220;65;50;34;105;104
2020-05-28 14:00:00;108;186;56;70;18;127;127
2020-05-28 14:15:00;83;180;71;53;14;150;149
2020-05-28 14:30:00;94;179;74;303;25;136;142
2020-05-28 14:45:00;95;201;69;456;34;131;132
2020-05-28 15:00:00;84;177;70;108;22;134;140
2020-05-28 15:15:00;85;202;81;363;19;143;148
2020-05-28 15:30:00;95;192;76;128;29;130;144
2020-05-28 15:45:00;97;208;81;241;26;140;147
2020-05-28 16:00:00;90;203;75;467;26;127;138
2020-05-28 16:15:00;100;197;71;96;32;145;149
2020-05-28 16:30:00;115;198;84;85;14;129;145
2020-05-28 16:45:00;105;170;75;291;18;139;148
2020-05-28 17:00:00;136;213;83;334;16;124;112
2020-05-28 17:15:00;119;200;91;644;24;125;131
2020-05-28 17:30:00;97;195;92;369;24;134;133
2020-05-28 17:45:00;84;196;93;409;21;116;107
2020-05-28 18:00:00;94;191;74;207;16;123;128
2020-05-28 18:15:00;95;191;77;590;16;103;118
2020-05-28 18:30:00;80;170;49;598;19;102;97
2020-05-28 18:45:00;59;155;50;19;9;96;105
2020-05-28 19:00:00;68;163;66;88;16;93;99
2020-05-28 19:15:00;54;134;51;543;17;73;97
2020-05-28 19:30:00;41;126;46;291;19;69;83
2020-05-28 19:45:00;44;96;27;184;13;79;83
2020-05-28 20:00:00;58;129;49;170;9;81;109
2020-05-28 20:15:00;49;107;39;555;15;54;70
2020-05-28 20:30:00;43;103;36;416;9;51;60
2020-05-28 20:45:00;53;91;34;171;1;38;53
2020-05-28 21:00:00;42;88;18;20;7;62;25
2020-05-28 21:15:00;51;91;10;9;3;39;40
2020-05-28 21:30:00;33;75;20;15;6;35;40
2020-05-28 21:45:00;23;64;16;15;7;67;71
2020-05-28 22:00:00;38;67;20;12;4;78;85
2020-05-28 22:15:00;22;57;20;10;1;56;81
2020-05-28 22:30:00;21;44;12;6;2;27;37
2020-05-28 22:45:00;17;36;9;1;1;26;27
2020-05-28 23:00:00;13;32;13;6;3;19;15
2020-05-28 23:15:00;16;33;5;6;4;14;20
2020-05-28 23:30:00;17;30;3;3;1;9;8
2020-05-28 23:45:00;7;19;6;1;1;10;11
