DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2020-01-27 00:00:00;5;11;2;3;4;13;2;2;0;0;0;0;0;0
2020-01-27 00:15:00;6;9;6;2;4;4;1;1;0;0;0;0;0;0
2020-01-27 00:30:00;14;8;3;1;5;6;6;4;0;0;0;0;0;0
2020-01-27 00:45:00;7;4;6;1;3;5;1;1;0;0;0;0;0;0
2020-01-27 01:00:00;7;5;2;3;7;5;1;1;0;0;0;0;0;0
2020-01-27 01:15:00;7;3;1;2;4;4;1;1;0;0;0;0;0;0
2020-01-27 01:30:00;3;4;0;0;3;3;3;0;0;0;0;0;0;0
2020-01-27 01:45:00;2;2;1;0;4;3;2;1;0;0;0;0;0;0
2020-01-27 02:00:00;6;1;1;0;5;2;3;4;0;0;0;0;0;0
2020-01-27 02:15:00;1;1;0;0;3;3;2;0;0;0;0;0;0;0
2020-01-27 02:30:00;1;2;1;0;4;2;2;0;0;0;0;0;0;0
2020-01-27 02:45:00;3;3;1;0;3;2;0;2;0;0;0;0;0;0
2020-01-27 03:00:00;6;1;2;0;2;4;2;2;0;0;0;0;0;0
2020-01-27 03:15:00;5;1;2;0;2;4;3;0;0;0;0;0;0;0
2020-01-27 03:30:00;3;2;4;1;7;5;2;1;0;0;0;0;0;0
2020-01-27 03:45:00;1;1;5;1;9;4;1;2;0;0;0;0;0;0
2020-01-27 04:00:00;7;4;5;2;5;10;4;2;0;0;0;0;0;0
2020-01-27 04:15:00;6;3;8;0;9;7;4;3;0;0;0;0;0;0
2020-01-27 04:30:00;13;8;10;0;8;7;3;0;0;0;0;0;0;0
2020-01-27 04:45:00;23;10;20;4;13;17;4;7;0;0;0;0;0;0
2020-01-27 05:00:00;29;14;51;7;16;18;15;15;0;1;0;0;0;0
2020-01-27 05:15:00;55;20;95;5;23;30;16;21;0;0;0;0;0;0
2020-01-27 05:30:00;64;38;102;18;37;54;15;19;0;0;0;0;0;0
2020-01-27 05:45:00;64;63;72;18;40;57;15;8;0;0;0;0;0;0
2020-01-27 06:00:00;59;57;44;18;45;72;18;12;0;0;0;0;0;0
2020-01-27 06:15:00;66;49;56;14;58;90;24;16;0;0;0;0;0;0
2020-01-27 06:30:00;84;87;81;25;73;95;28;30;0;0;0;0;0;0
2020-01-27 06:45:00;85;88;76;28;75;104;21;17;0;2;0;0;0;23
2020-01-27 07:00:00;94;96;75;42;71;100;28;23;0;0;0;0;0;0
2020-01-27 07:15:00;98;104;81;46;107;118;42;18;0;0;0;0;0;0
2020-01-27 07:30:00;121;112;74;41;110;132;55;39;0;0;0;0;0;0
2020-01-27 07:45:00;109;111;85;57;108;127;55;39;0;0;0;0;0;0
2020-01-27 08:00:00;96;114;95;55;86;105;38;31;0;0;0;0;0;0
2020-01-27 08:15:00;110;109;72;38;72;101;49;35;0;0;0;0;0;0
2020-01-27 08:30:00;85;105;59;31;81;93;44;22;0;0;0;0;0;0
2020-01-27 08:45:00;83;118;63;31;78;109;31;27;0;0;0;0;0;0
2020-01-27 09:00:00;88;88;55;29;65;96;45;30;0;0;0;0;0;0
2020-01-27 09:15:00;93;100;51;20;69;85;37;30;2;0;0;0;2;3
2020-01-27 09:30:00;100;99;46;22;73;100;48;27;0;0;0;0;9;0
2020-01-27 09:45:00;100;118;44;23;70;81;37;27;0;0;0;0;0;0
2020-01-27 10:00:00;84;100;44;28;72;101;39;31;0;2;0;0;0;0
2020-01-27 10:15:00;92;88;37;24;68;77;34;30;0;0;0;0;0;0
2020-01-27 10:30:00;97;108;49;24;80;105;50;27;0;0;0;0;0;0
2020-01-27 10:45:00;103;111;36;26;75;105;45;22;0;0;0;0;0;6
2020-01-27 11:00:00;84;113;42;21;91;109;47;25;0;0;3;0;0;0
2020-01-27 11:15:00;77;98;51;21;78;106;47;26;0;0;0;0;0;0
2020-01-27 11:30:00;93;102;47;16;68;100;45;31;0;0;1;0;0;0
2020-01-27 11:45:00;98;105;64;20;75;105;42;26;0;0;0;0;0;1
2020-01-27 12:00:00;92;98;54;26;106;130;51;24;0;0;0;0;0;0
2020-01-27 12:15:00;97;102;45;29;80;105;44;24;0;0;0;0;0;4
2020-01-27 12:30:00;81;99;63;23;75;128;46;29;3;0;0;0;5;0
2020-01-27 12:45:00;90;88;52;31;76;106;49;36;0;0;0;0;0;0
2020-01-27 13:00:00;83;86;71;27;79;105;49;33;0;0;0;0;0;0
2020-01-27 13:15:00;91;90;87;21;81;98;36;33;8;0;0;2;0;0
2020-01-27 13:30:00;101;106;100;31;75;89;53;23;0;0;0;0;11;6
2020-01-27 13:45:00;100;113;74;33;84;113;41;24;0;0;0;0;0;0
2020-01-27 14:00:00;102;98;53;25;81;98;60;46;0;0;3;0;0;0
2020-01-27 14:15:00;98;120;44;24;95;124;93;97;0;9;0;0;0;0
2020-01-27 14:30:00;113;119;37;35;99;122;89;50;0;0;0;0;2;0
2020-01-27 14:45:00;107;122;47;30;110;146;70;38;0;0;0;0;0;0
2020-01-27 15:00:00;122;111;45;33;85;125;70;52;0;0;0;0;0;0
2020-01-27 15:15:00;112;99;42;27;94;129;90;42;0;0;0;0;0;0
2020-01-27 15:30:00;129;123;49;35;134;156;66;48;0;0;6;0;0;0
2020-01-27 15:45:00;122;112;60;47;134;141;76;45;0;0;0;0;0;4
2020-01-27 16:00:00;114;124;61;42;141;164;73;57;0;3;0;0;0;5
2020-01-27 16:15:00;135;140;50;31;130;165;65;46;0;1;0;0;0;0
2020-01-27 16:30:00;145;133;61;33;147;163;64;52;1;0;0;0;11;2
2020-01-27 16:45:00;117;126;65;36;135;148;75;44;0;1;0;0;0;0
2020-01-27 17:00:00;131;123;43;35;147;166;58;47;0;0;5;0;10;0
2020-01-27 17:15:00;146;149;44;39;111;144;62;44;0;0;0;0;1;4
2020-01-27 17:30:00;122;124;56;33;125;147;51;43;0;0;3;0;0;0
2020-01-27 17:45:00;117;113;43;26;111;149;60;36;0;0;0;0;1;0
2020-01-27 18:00:00;105;113;39;22;104;129;50;26;0;0;5;0;0;0
2020-01-27 18:15:00;87;92;25;30;96;125;40;21;0;1;2;0;0;9
