DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-06-26 00:00:00;4;3;4;2;6;5;0
2020-06-26 00:15:00;3;6;4;1;4;4;0
2020-06-26 00:30:00;5;6;4;3;6;5;0
2020-06-26 00:45:00;5;4;3;7;8;4;0
2020-06-26 01:00:00;3;4;2;0;3;2;0
2020-06-26 01:15:00;0;2;2;1;7;2;0
2020-06-26 01:30:00;3;2;0;1;6;3;0
2020-06-26 01:45:00;2;3;3;1;8;2;0
2020-06-26 02:00:00;3;4;3;0;8;5;0
2020-06-26 02:15:00;5;3;1;2;5;2;0
2020-06-26 02:30:00;3;4;2;2;9;3;0
2020-06-26 02:45:00;3;5;5;5;4;2;0
2020-06-26 03:00:00;2;4;4;3;2;0;0
2020-06-26 03:15:00;3;1;1;6;4;2;0
2020-06-26 03:30:00;6;5;4;2;8;7;0
2020-06-26 03:45:00;5;9;6;2;8;5;0
2020-06-26 04:00:00;3;4;2;0;10;4;0
2020-06-26 04:15:00;5;9;5;0;6;7;0
2020-06-26 04:30:00;3;5;3;2;9;6;0
2020-06-26 04:45:00;13;13;8;6;12;9;0
2020-06-26 05:00:00;24;14;8;11;20;11;0
2020-06-26 05:15:00;28;22;15;10;28;21;0
2020-06-26 05:30:00;38;24;18;14;34;16;0
2020-06-26 05:45:00;45;32;24;8;57;40;0
2020-06-26 06:00:00;41;23;17;37;51;29;0
2020-06-26 06:15:00;85;49;31;17;82;37;0
2020-06-26 06:30:00;66;43;39;18;74;49;0
2020-06-26 06:45:00;72;53;47;29;94;61;1
2020-06-26 07:00:00;72;58;47;23;60;28;1
2020-06-26 07:15:00;91;68;61;31;74;37;0
2020-06-26 07:30:00;77;56;45;39;68;26;0
2020-06-26 07:45:00;104;52;51;46;77;30;3
2020-06-26 08:00:00;66;50;38;28;94;36;4
2020-06-26 08:15:00;73;54;47;46;82;39;1
2020-06-26 08:30:00;74;44;42;32;81;51;1
2020-06-26 08:45:00;76;45;35;38;60;37;2
2020-06-26 09:00:00;81;51;45;32;71;33;0
2020-06-26 09:15:00;89;53;45;29;85;45;1
2020-06-26 09:30:00;82;48;46;39;86;38;1
2020-06-26 09:45:00;86;46;42;48;70;48;2
2020-06-26 10:00:00;81;54;44;39;72;47;0
2020-06-26 10:15:00;75;50;44;26;77;50;0
2020-06-26 10:30:00;92;64;50;47;78;55;0
2020-06-26 10:45:00;66;57;53;38;87;59;2
2020-06-26 11:00:00;75;44;38;43;96;68;1
2020-06-26 11:15:00;72;47;38;27;103;43;0
2020-06-26 11:30:00;91;55;48;39;95;57;4
2020-06-26 11:45:00;79;63;52;56;105;60;0
2020-06-26 12:00:00;64;50;45;50;102;46;1
2020-06-26 12:15:00;93;57;53;45;112;65;2
2020-06-26 12:30:00;104;74;65;34;110;62;1
2020-06-26 12:45:00;86;62;55;53;112;71;4
2020-06-26 13:00:00;95;67;60;38;96;61;1
2020-06-26 13:15:00;73;60;46;37;107;66;1
2020-06-26 13:30:00;91;60;53;46;104;50;1
2020-06-26 13:45:00;87;59;54;39;104;60;0
2020-06-26 14:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-26 14:15:00;93;58;48;43;106;67;0
2020-06-26 14:30:00;72;56;51;52;95;62;2
2020-06-26 14:45:00;74;43;36;38;91;58;0
2020-06-26 15:00:00;87;57;52;56;100;55;0
2020-06-26 15:15:00;89;51;49;51;80;54;3
2020-06-26 15:30:00;90;63;54;47;102;61;0
2020-06-26 15:45:00;75;54;55;43;85;41;1
2020-06-26 16:00:00;77;48;38;41;109;48;2
2020-06-26 16:15:00;91;54;46;27;83;47;4
2020-06-26 16:30:00;69;47;42;30;79;52;2
2020-06-26 16:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-26 17:00:00;73;40;35;28;85;42;1
2020-06-26 17:15:00;64;39;31;37;76;35;0
2020-06-26 17:30:00;69;39;32;23;91;46;1
2020-06-26 17:45:00;57;44;39;20;63;27;2
2020-06-26 18:00:00;61;49;35;31;77;36;0
2020-06-26 18:15:00;44;31;29;17;72;31;0
2020-06-26 18:30:00;63;38;32;25;74;38;0
2020-06-26 18:45:00;60;32;28;12;54;24;1
2020-06-26 19:00:00;46;36;27;10;49;18;18
2020-06-26 19:15:00;34;28;27;15;54;23;1
2020-06-26 19:30:00;42;18;14;6;48;18;2
2020-06-26 19:45:00;38;18;12;5;39;16;0
2020-06-26 20:00:00;26;21;14;9;40;15;0
2020-06-26 20:15:00;37;20;17;8;26;12;0
2020-06-26 20:30:00;33;14;9;5;24;12;0
2020-06-26 20:45:00;40;28;20;15;48;21;0
2020-06-26 21:00:00;33;28;17;7;37;21;0
2020-06-26 21:15:00;33;24;15;9;30;15;0
2020-06-26 21:30:00;22;17;8;8;26;13;0
2020-06-26 21:45:00;19;18;13;3;19;6;0
2020-06-26 22:00:00;30;16;11;7;25;13;0
2020-06-26 22:15:00;28;18;11;8;31;20;0
2020-06-26 22:30:00;12;11;7;5;27;12;0
2020-06-26 22:45:00;12;13;11;5;25;12;0
2020-06-26 23:00:00;14;5;4;4;18;11;0
2020-06-26 23:15:00;15;9;6;2;14;6;0
2020-06-26 23:30:00;12;11;10;2;11;7;0
2020-06-26 23:45:00;9;6;4;0;13;12;0
