DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-06-05 00:00:00;10;7;4;1;10;6;0
2020-06-05 00:15:00;5;6;6;3;8;10;0
2020-06-05 00:30:00;5;4;4;4;2;3;0
2020-06-05 00:45:00;3;3;2;5;6;3;0
2020-06-05 01:00:00;7;9;7;1;2;2;0
2020-06-05 01:15:00;4;4;3;1;3;3;0
2020-06-05 01:30:00;3;6;6;0;7;7;0
2020-06-05 01:45:00;3;4;2;0;5;4;0
2020-06-05 02:00:00;2;2;3;1;8;5;0
2020-06-05 02:15:00;7;9;7;1;8;5;0
2020-06-05 02:30:00;1;0;0;1;11;8;0
2020-06-05 02:45:00;7;7;8;8;7;3;0
2020-06-05 03:00:00;3;6;7;4;5;8;0
2020-06-05 03:15:00;3;5;4;5;5;5;0
2020-06-05 03:30:00;6;9;6;3;7;6;0
2020-06-05 03:45:00;4;3;4;5;7;4;0
2020-06-05 04:00:00;5;5;6;5;3;3;0
2020-06-05 04:15:00;5;3;4;4;6;7;0
2020-06-05 04:30:00;9;7;3;2;7;7;0
2020-06-05 04:45:00;20;11;4;3;17;6;0
2020-06-05 05:00:00;36;25;17;9;22;12;0
2020-06-05 05:15:00;46;37;21;7;36;22;0
2020-06-05 05:30:00;43;27;16;15;40;16;0
2020-06-05 05:45:00;60;37;26;10;57;29;0
2020-06-05 06:00:00;46;32;17;12;56;43;0
2020-06-05 06:15:00;89;53;39;11;70;47;0
2020-06-05 06:30:00;85;39;33;21;79;39;1
2020-06-05 06:45:00;90;65;60;20;80;43;0
2020-06-05 07:00:00;80;49;44;36;81;35;0
2020-06-05 07:15:00;103;79;66;37;69;28;0
2020-06-05 07:30:00;103;63;60;42;86;42;1
2020-06-05 07:45:00;99;71;68;47;85;47;1
2020-06-05 08:00:00;92;53;50;36;83;22;1
2020-06-05 08:15:00;70;42;39;32;72;36;1
2020-06-05 08:30:00;67;54;48;28;74;46;2
2020-06-05 08:45:00;70;41;38;39;62;42;0
2020-06-05 09:00:00;64;38;32;32;75;40;2
2020-06-05 09:15:00;85;55;40;31;80;51;4
2020-06-05 09:30:00;90;61;53;21;72;38;0
2020-06-05 09:45:00;97;51;45;42;79;53;2
2020-06-05 10:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 10:15:00;98;72;65;32;95;49;0
2020-06-05 10:30:00;84;46;40;33;91;55;3
2020-06-05 10:45:00;99;57;48;34;93;45;0
2020-06-05 11:00:00;99;51;52;31;94;56;1
2020-06-05 11:15:00;89;61;53;44;109;69;1
2020-06-05 11:45:00;76;48;47;38;98;59;3
2020-06-05 12:00:00;109;52;50;60;127;79;4
2020-06-05 12:15:00;116;75;69;38;113;53;3
2020-06-05 12:30:00;90;60;58;43;108;59;1
2020-06-05 12:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 13:00:00;121;58;52;40;112;78;2
2020-06-05 13:15:00;112;75;75;42;107;77;1
2020-06-05 13:30:00;115;92;82;40;116;68;1
2020-06-05 13:45:00;95;74;69;44;108;71;1
2020-06-05 14:00:00;95;74;71;50;122;63;0
2020-06-05 14:15:00;88;70;66;54;130;62;0
2020-06-05 14:30:00;93;72;65;50;125;79;2
2020-06-05 14:45:00;97;67;63;71;114;69;2
2020-06-05 15:00:00;115;86;73;64;125;78;0
2020-06-05 15:15:00;90;79;64;61;116;63;0
2020-06-05 15:30:00;84;72;67;60;108;63;0
2020-06-05 15:45:00;96;55;45;41;96;41;2
2020-06-05 16:00:00;83;58;53;46;106;60;1
2020-06-05 16:15:00;82;53;48;40;110;50;5
2020-06-05 16:30:00;97;49;51;38;105;64;2
2020-06-05 16:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 17:00:00;77;44;36;33;91;44;0
2020-06-05 17:15:00;85;50;48;57;97;55;0
2020-06-05 17:30:00;77;39;36;27;80;55;0
2020-06-05 17:45:00;60;41;35;25;79;44;0
2020-06-05 18:00:00;62;54;45;21;69;39;1
2020-06-05 18:15:00;53;35;29;22;70;32;0
2020-06-05 18:30:00;55;28;20;130;71;39;1
2020-06-05 18:45:00;48;24;23;152;57;23;1
2020-06-05 19:00:00;62;24;20;13;62;28;0
2020-06-05 19:15:00;38;22;20;14;52;28;0
2020-06-05 19:30:00;31;18;11;9;50;10;0
2020-06-05 19:45:00;37;19;15;10;46;18;0
2020-06-05 20:00:00;20;11;8;10;47;17;0
2020-06-05 20:15:00;31;24;17;3;34;17;0
2020-06-05 20:30:00;19;12;7;7;29;12;0
2020-06-05 20:45:00;30;16;13;8;32;18;0
2020-06-05 21:00:00;36;19;16;18;35;10;0
2020-06-05 21:15:00;38;21;15;10;27;11;0
2020-06-05 21:30:00;25;23;15;4;22;13;0
2020-06-05 21:45:00;25;25;17;4;26;19;0
2020-06-05 22:00:00;21;19;11;5;17;7;0
2020-06-05 22:15:00;25;19;13;8;35;13;0
2020-06-05 22:30:00;12;5;3;4;19;13;0
2020-06-05 22:45:00;18;9;6;4;25;18;0
2020-06-05 23:00:00;14;16;10;1;13;7;0
2020-06-05 23:15:00;10;8;3;2;18;9;0
2020-06-05 23:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 23:45:00;16;6;3;2;17;9;0
