DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-12-24 00:00:00;2;4;0;0;3;0;0;0;0;0;0;0;0;0
2020-12-24 00:15:00;3;4;0;1;2;1;0;1;3;0;0;0;0;0
2020-12-24 00:30:00;3;3;0;1;5;0;0;0;0;0;0;0;0;0
2020-12-24 00:45:00;3;2;0;1;1;0;0;0;0;0;0;0;0;0
2020-12-24 01:00:00;3;3;0;0;1;0;1;1;0;0;0;0;0;0
2020-12-24 01:15:00;5;9;0;1;4;0;1;0;0;0;0;0;0;0
2020-12-24 01:30:00;3;2;0;2;5;0;0;0;0;0;0;0;0;0
2020-12-24 01:45:00;2;4;0;2;3;0;0;0;0;0;0;0;0;0
2020-12-24 02:00:00;1;1;0;4;4;1;0;0;1;0;0;0;0;0
2020-12-24 02:15:00;0;2;0;4;6;0;0;0;0;0;0;0;0;0
2020-12-24 02:30:00;4;3;0;2;5;0;0;0;0;0;0;0;0;0
2020-12-24 02:45:00;1;5;0;5;2;1;0;0;0;0;0;0;0;0
2020-12-24 03:00:00;1;5;0;3;0;0;0;0;0;0;0;0;0;0
2020-12-24 03:15:00;2;4;0;2;2;0;0;0;0;0;0;0;0;0
2020-12-24 03:30:00;1;4;0;1;12;2;0;0;0;0;0;0;0;0
2020-12-24 03:45:00;1;8;0;3;3;0;0;0;0;0;0;0;0;0
2020-12-24 04:00:00;0;1;0;5;3;0;1;1;0;0;0;0;0;0
2020-12-24 04:15:00;4;5;0;5;6;2;0;0;1;0;0;0;0;0
2020-12-24 04:30:00;0;5;0;6;6;0;0;0;0;0;0;0;0;0
2020-12-24 04:45:00;8;7;0;3;11;1;0;1;0;0;0;0;0;0
2020-12-24 05:00:00;7;9;0;3;14;2;0;0;0;0;0;0;0;0
2020-12-24 05:15:00;11;17;0;6;12;0;0;1;0;0;0;0;0;0
2020-12-24 05:30:00;10;32;0;5;19;5;0;1;3;1;0;0;0;0
2020-12-24 05:45:00;12;32;0;11;11;1;0;1;1;0;0;0;0;0
2020-12-24 06:00:00;14;22;0;8;10;0;0;2;1;0;0;0;0;0
2020-12-24 06:15:00;10;18;0;9;17;5;0;4;0;0;0;0;0;0
2020-12-24 06:30:00;16;26;0;14;23;4;0;2;1;0;0;0;0;0
2020-12-24 06:45:00;20;28;0;17;24;9;1;6;4;0;0;0;0;0
2020-12-24 07:00:00;11;13;0;9;21;8;1;3;1;0;0;0;0;0
2020-12-24 07:15:00;13;27;0;16;33;11;1;6;2;1;0;0;0;0
2020-12-24 07:30:00;16;44;0;15;27;5;1;0;4;0;0;0;0;0
2020-12-24 07:45:00;20;36;1;13;18;10;4;4;4;0;2;0;0;0
2020-12-24 08:00:00;22;37;0;18;20;12;1;3;4;1;0;0;0;0
2020-12-24 08:15:00;17;40;2;19;27;12;4;6;3;8;0;0;0;0
2020-12-24 08:30:00;32;47;4;32;32;14;2;2;5;3;0;0;0;0
2020-12-24 08:45:00;26;43;7;38;41;23;2;12;9;1;0;1;0;0
2020-12-24 09:00:00;32;43;4;36;43;10;4;12;11;6;0;0;0;0
2020-12-24 09:15:00;36;79;7;43;59;20;6;12;7;4;0;0;0;0
2020-12-24 09:30:00;43;74;2;63;67;13;4;8;4;0;0;3;0;0
2020-12-24 09:45:00;54;102;11;57;75;22;4;10;10;3;0;0;0;0
2020-12-24 10:00:00;52;73;5;61;66;28;3;8;5;3;2;26;0;0
2020-12-24 10:15:00;55;97;8;73;89;24;6;16;12;5;11;0;4;2
2020-12-24 10:30:00;66;108;7;77;92;24;9;19;9;3;0;2;0;1
2020-12-24 10:45:00;68;110;9;72;80;34;10;12;16;6;1;2;7;4
2020-12-24 11:00:00;71;112;12;60;85;28;8;12;9;1;1;1;2;0
2020-12-24 11:15:00;53;98;10;73;101;30;8;17;15;7;1;0;4;0
2020-12-24 11:30:00;63;104;7;71;78;25;6;14;12;5;25;5;0;4
2020-12-24 11:45:00;73;120;10;82;86;21;6;14;7;1;3;0;3;1
2020-12-24 12:00:00;64;95;5;77;91;31;4;12;8;7;1;0;11;2
2020-12-24 12:15:00;63;93;7;64;90;15;7;13;5;4;2;12;4;0
2020-12-24 12:30:00;75;114;4;85;89;22;8;17;8;2;1;5;0;1
2020-12-24 12:45:00;56;114;11;76;72;22;3;9;7;1;2;4;2;2
2020-12-24 13:00:00;59;114;3;69;89;26;6;12;6;3;2;13;2;0
2020-12-24 13:15:00;62;113;11;67;78;34;3;13;7;2;1;6;3;0
2020-12-24 13:30:00;62;95;7;70;87;18;5;13;5;1;1;3;1;0
2020-12-24 13:45:00;65;110;6;77;95;20;4;10;8;1;0;1;0;0
2020-12-24 14:00:00;81;110;14;70;95;21;4;8;10;1;1;1;0;0
2020-12-24 14:15:00;65;98;10;87;98;23;5;14;8;0;1;0;5;3
2020-12-24 14:30:00;65;104;11;74;100;32;6;19;14;1;2;1;1;2
2020-12-24 14:45:00;68;111;10;80;112;27;6;18;8;2;0;11;5;0
2020-12-24 15:00:00;77;116;15;80;90;29;7;12;11;2;2;4;11;0
2020-12-24 15:15:00;64;97;16;88;90;30;4;17;5;5;0;14;1;0
2020-12-24 15:30:00;52;88;11;75;90;26;3;16;7;7;4;2;5;0
2020-12-24 15:45:00;75;104;8;77;81;24;5;10;11;0;1;5;2;0
2020-12-24 16:00:00;77;121;7;63;84;22;6;8;6;0;0;1;0;3
2020-12-24 16:15:00;63;82;6;59;68;30;4;17;9;6;5;12;7;13
2020-12-24 16:30:00;57;80;8;65;83;25;4;14;16;6;0;0;4;1
