DATUM;1(TAFGA);2(TAFBA)
2020-04-25 00:00:00;0;0
2020-04-25 00:15:00;0;0
2020-04-25 00:30:00;0;0
2020-04-25 00:45:00;0;0
2020-04-25 01:00:00;0;0
2020-04-25 01:15:00;0;0
2020-04-25 01:30:00;0;0
2020-04-25 01:45:00;0;0
2020-04-25 02:00:00;0;0
2020-04-25 02:15:00;0;0
2020-04-25 02:30:00;0;0
2020-04-25 02:45:00;0;0
2020-04-25 03:00:00;0;0
2020-04-25 03:15:00;0;0
2020-04-25 03:30:00;0;0
2020-04-25 03:45:00;0;0
2020-04-25 04:00:00;0;0
2020-04-25 04:15:00;0;0
2020-04-25 04:30:00;0;0
2020-04-25 04:45:00;0;0
2020-04-25 05:00:00;0;0
2020-04-25 05:15:00;0;0
2020-04-25 05:30:00;0;0
2020-04-25 05:45:00;0;0
2020-04-25 06:00:00;0;0
2020-04-25 06:15:00;0;0
2020-04-25 06:30:00;0;0
2020-04-25 06:45:00;0;0
2020-04-25 07:00:00;0;0
2020-04-25 07:15:00;0;0
2020-04-25 07:30:00;1;0
2020-04-25 07:45:00;2;2
2020-04-25 08:00:00;5;2
2020-04-25 08:15:00;2;0
2020-04-25 08:30:00;6;0
2020-04-25 08:45:00;8;0
2020-04-25 09:00:00;9;3
2020-04-25 09:15:00;9;5
2020-04-25 09:30:00;10;6
2020-04-25 09:45:00;15;2
2020-04-25 10:00:00;13;5
2020-04-25 10:15:00;7;6
2020-04-25 10:30:00;10;1
2020-04-25 10:45:00;17;0
2020-04-25 11:00:00;18;2
2020-04-25 11:15:00;14;2
2020-04-25 11:30:00;16;5
2020-04-25 11:45:00;17;2
2020-04-25 12:00:00;11;0
2020-04-25 12:15:00;19;7
2020-04-25 12:30:00;14;1
2020-04-25 12:45:00;17;2
2020-04-25 13:00:00;17;5
2020-04-25 13:15:00;11;1
2020-04-25 13:30:00;15;2
2020-04-25 13:45:00;13;6
2020-04-25 14:00:00;22;5
2020-04-25 14:15:00;18;4
2020-04-25 14:30:00;20;6
2020-04-25 14:45:00;16;8
2020-04-25 15:00:00;16;5
2020-04-25 15:15:00;19;2
2020-04-25 15:30:00;17;1
2020-04-25 15:45:00;16;1
2020-04-25 16:00:00;16;0
2020-04-25 16:15:00;16;0
2020-04-25 16:30:00;17;1
2020-04-25 16:45:00;17;8
2020-04-25 17:00:00;20;16
2020-04-25 17:15:00;15;0
2020-04-25 17:30:00;17;7
2020-04-25 17:45:00;15;3
2020-04-25 18:00:00;17;7
2020-04-25 18:15:00;18;3
2020-04-25 18:30:00;17;5
2020-04-25 18:45:00;15;3
2020-04-25 19:00:00;13;2
2020-04-25 19:15:00;9;1
2020-04-25 19:30:00;14;0
2020-04-25 19:45:00;7;9
2020-04-25 20:00:00;7;0
2020-04-25 20:15:00;4;0
2020-04-25 20:30:00;1;0
2020-04-25 20:45:00;0;0
2020-04-25 21:00:00;0;0
2020-04-25 21:15:00;1;0
2020-04-25 21:30:00;1;2
2020-04-25 21:45:00;3;0
2020-04-25 22:00:00;0;0
2020-04-25 22:15:00;1;1
2020-04-25 22:30:00;4;3
2020-04-25 22:45:00;3;1
2020-04-25 23:00:00;0;0
2020-04-25 23:15:00;0;0
2020-04-25 23:30:00;0;0
2020-04-25 23:45:00;0;0
