DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-08-17 00:00:00;5;5;10;0;0;0;4;0;0
2020-08-17 00:15:00;0;2;4;1;1;0;7;0;0
2020-08-17 00:30:00;4;3;6;1;1;0;5;0;0
2020-08-17 00:45:00;2;2;4;2;0;0;5;0;0
2020-08-17 01:00:00;4;1;5;0;0;0;4;0;0
2020-08-17 01:15:00;3;4;5;2;0;0;4;0;0
2020-08-17 01:30:00;1;1;4;0;0;0;3;0;0
2020-08-17 01:45:00;1;2;2;0;0;0;5;0;0
2020-08-17 02:00:00;0;0;0;0;0;0;0;0;0
2020-08-17 02:15:00;4;0;5;0;0;0;5;0;0
2020-08-17 02:30:00;1;1;2;1;1;0;1;0;0
2020-08-17 02:45:00;2;4;4;0;0;0;3;0;0
2020-08-17 03:00:00;3;3;3;0;0;0;2;0;0
2020-08-17 03:15:00;1;1;5;0;0;0;2;0;0
2020-08-17 03:30:00;1;1;2;1;1;0;0;0;0
2020-08-17 03:45:00;1;0;1;0;0;0;2;0;0
2020-08-17 04:00:00;1;4;4;0;0;1;1;0;0
2020-08-17 04:15:00;2;3;3;0;0;0;5;0;0
2020-08-17 04:30:00;4;3;7;0;0;0;5;0;0
2020-08-17 04:45:00;3;8;11;1;1;0;3;0;0
2020-08-17 05:00:00;3;9;16;3;1;6;14;0;0
2020-08-17 05:15:00;5;8;15;1;2;2;22;0;0
2020-08-17 05:30:00;8;10;18;10;3;4;28;0;0
2020-08-17 05:45:00;11;20;33;6;7;12;49;0;0
2020-08-17 06:00:00;9;19;32;15;5;1;22;0;0
2020-08-17 06:15:00;13;21;32;9;5;6;36;0;0
2020-08-17 06:30:00;30;32;56;17;15;16;53;0;2
2020-08-17 06:45:00;37;45;63;14;7;10;59;2;0
2020-08-17 07:00:00;29;25;53;10;3;4;49;0;0
2020-08-17 07:15:00;28;28;48;20;8;7;47;5;5
2020-08-17 07:30:00;30;40;64;12;4;6;64;1;3
2020-08-17 07:45:00;28;31;54;14;8;10;77;7;1
2020-08-17 08:00:00;26;33;55;9;5;4;42;0;1
2020-08-17 08:15:00;22;32;52;14;11;8;48;0;13
2020-08-17 08:30:00;31;22;53;22;7;6;59;2;2
2020-08-17 08:45:00;25;28;49;17;7;3;53;2;2
2020-08-17 09:00:00;34;37;48;14;10;7;62;1;0
2020-08-17 09:15:00;32;37;51;13;6;6;49;1;1
2020-08-17 09:30:00;34;47;68;16;8;4;55;1;9
2020-08-17 09:45:00;40;48;66;19;9;5;62;3;5
2020-08-17 10:00:00;35;34;57;23;9;5;66;3;3
2020-08-17 10:15:00;26;31;50;9;5;5;58;5;10
2020-08-17 10:30:00;37;51;62;15;9;9;72;1;17
2020-08-17 10:45:00;38;35;71;20;6;5;82;4;5
2020-08-17 11:00:00;29;53;70;17;11;2;60;5;4
2020-08-17 11:15:00;35;56;58;8;5;4;69;3;3
2020-08-17 11:30:00;33;56;76;12;7;3;62;2;6
2020-08-17 11:45:00;39;42;73;12;7;2;73;2;6
2020-08-17 12:00:00;43;41;61;10;7;3;58;0;4
2020-08-17 12:15:00;34;55;70;9;5;3;82;3;4
2020-08-17 12:30:00;37;41;66;10;6;3;89;4;14
2020-08-17 12:45:00;22;62;74;15;8;3;73;7;0
2020-08-17 13:00:00;41;45;70;23;8;4;58;14;3
2020-08-17 13:15:00;32;44;63;22;11;7;69;2;13
2020-08-17 13:30:00;36;45;77;55;9;5;69;2;3
2020-08-17 13:45:00;29;60;89;25;10;4;71;6;3
2020-08-17 14:00:00;46;45;77;30;12;4;71;7;17
2020-08-17 14:15:00;38;65;90;15;5;2;67;5;60
2020-08-17 14:30:00;63;75;111;76;12;12;139;7;9
2020-08-17 14:45:00;69;90;115;98;10;4;142;3;17
2020-08-17 15:00:00;89;118;154;139;11;22;174;1;0
2020-08-17 15:15:00;106;132;177;63;10;18;138;2;14
2020-08-17 15:30:00;58;73;111;26;14;16;168;4;3
2020-08-17 15:45:00;48;78;104;18;7;5;82;5;25
2020-08-17 16:00:00;40;79;110;18;6;4;96;0;4
2020-08-17 16:15:00;65;72;101;20;8;5;82;1;3
2020-08-17 16:30:00;59;72;107;18;9;6;66;0;32
2020-08-17 16:45:00;44;68;94;12;4;5;99;1;10
2020-08-17 17:00:00;63;52;95;20;7;4;85;4;6
2020-08-17 17:15:00;51;70;105;16;8;4;83;0;3
2020-08-17 17:30:00;40;47;76;20;6;7;81;8;1
2020-08-17 17:45:00;32;53;79;19;9;5;84;10;2
2020-08-17 18:00:00;37;41;72;13;8;1;67;0;2
2020-08-17 18:15:00;48;38;67;12;6;8;88;1;5
2020-08-17 18:30:00;25;43;65;4;5;3;64;1;43
2020-08-17 18:45:00;33;30;55;16;5;4;54;1;2
2020-08-17 19:00:00;20;26;42;7;8;3;63;0;1
2020-08-17 19:15:00;23;22;41;10;3;3;62;0;1
2020-08-17 19:30:00;26;25;53;2;3;1;48;2;0
2020-08-17 19:45:00;12;16;26;5;3;4;38;0;0
2020-08-17 20:00:00;23;33;52;6;5;5;45;1;4
2020-08-17 20:15:00;19;30;38;4;4;2;46;6;12
2020-08-17 20:30:00;15;20;33;4;2;3;46;5;0
2020-08-17 20:45:00;16;24;39;2;3;0;37;0;3
2020-08-17 21:00:00;10;25;32;7;5;4;23;0;18
2020-08-17 21:15:00;17;21;37;7;5;4;22;0;0
2020-08-17 21:30:00;16;20;37;1;2;1;27;0;0
2020-08-17 21:45:00;11;16;24;2;2;0;19;0;0
2020-08-17 22:00:00;17;22;36;3;2;0;21;0;27
2020-08-17 22:15:00;7;16;27;1;1;2;31;0;0
2020-08-17 22:30:00;12;17;26;2;2;0;11;0;0
2020-08-17 22:45:00;4;9;15;4;4;0;14;0;0
2020-08-17 23:00:00;6;10;20;4;3;2;19;1;0
2020-08-17 23:15:00;4;9;18;3;2;3;18;0;0
2020-08-17 23:30:00;4;10;16;1;0;0;7;0;0
2020-08-17 23:45:00;2;8;12;2;1;2;12;0;0
