DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-04-09 00:00:00;3;3;3;1;3;2;0
2020-04-09 00:15:00;3;2;4;2;7;3;0
2020-04-09 00:30:00;2;0;0;3;1;1;0
2020-04-09 00:45:00;6;3;0;2;5;2;0
2020-04-09 01:00:00;0;2;2;1;2;1;0
2020-04-09 01:15:00;1;3;3;1;5;2;0
2020-04-09 01:30:00;0;0;1;1;7;2;0
2020-04-09 01:45:00;3;2;2;1;5;4;0
2020-04-09 02:00:00;0;0;0;0;4;1;0
2020-04-09 02:15:00;4;4;3;1;7;2;0
2020-04-09 02:30:00;3;3;4;1;5;0;0
2020-04-09 02:45:00;4;3;2;6;2;0;0
2020-04-09 03:00:00;3;4;1;3;1;0;0
2020-04-09 03:15:00;2;2;4;3;5;2;0
2020-04-09 03:30:00;2;2;2;4;8;6;0
2020-04-09 03:45:00;5;5;6;4;4;4;0
2020-04-09 04:00:00;3;4;3;3;7;4;0
2020-04-09 04:15:00;8;5;4;4;2;2;0
2020-04-09 04:30:00;4;2;3;5;6;2;0
2020-04-09 04:45:00;11;6;4;2;11;4;0
2020-04-09 05:00:00;9;8;4;8;14;7;0
2020-04-09 05:15:00;14;12;8;3;22;5;0
2020-04-09 05:30:00;30;21;12;6;32;13;0
2020-04-09 05:45:00;20;25;23;20;44;24;0
2020-04-09 06:00:00;29;14;8;8;41;22;0
2020-04-09 06:15:00;60;42;34;13;53;26;0
2020-04-09 06:30:00;49;44;37;18;46;26;0
2020-04-09 06:45:00;60;38;38;25;70;26;1
2020-04-09 07:00:00;63;39;36;23;54;26;2
2020-04-09 07:15:00;66;34;28;32;64;28;0
2020-04-09 07:30:00;54;33;29;40;61;14;0
2020-04-09 07:45:00;70;54;48;38;55;30;1
2020-04-09 08:00:00;51;38;33;27;58;35;2
2020-04-09 08:15:00;64;46;36;26;66;27;0
2020-04-09 08:30:00;59;46;40;27;59;33;1
2020-04-09 08:45:00;53;32;27;22;63;39;1
2020-04-09 09:00:00;64;47;34;33;58;32;0
2020-04-09 09:15:00;58;37;38;32;61;33;1
2020-04-09 09:30:00;58;41;36;44;53;36;0
2020-04-09 09:45:00;59;39;35;34;64;45;1
2020-04-09 10:00:00;69;40;33;44;63;43;0
2020-04-09 10:15:00;65;36;34;190;58;58;0
2020-04-09 10:30:00;64;42;33;37;69;36;5
2020-04-09 10:45:00;69;56;44;24;71;40;4
2020-04-09 11:00:00;66;40;29;32;55;36;9
2020-04-09 11:15:00;58;38;33;65;67;30;6
2020-04-09 11:30:00;63;38;34;39;67;46;0
2020-04-09 11:45:00;48;37;32;32;65;38;0
2020-04-09 12:00:00;57;44;33;52;84;49;4
2020-04-09 12:15:00;65;52;41;31;66;42;2
2020-04-09 12:30:00;60;48;45;35;74;38;1
2020-04-09 12:45:00;58;39;32;40;67;30;2
2020-04-09 13:00:00;51;59;49;44;56;27;1
2020-04-09 13:15:00;71;46;40;28;83;54;1
2020-04-09 13:30:00;56;49;42;35;61;42;0
2020-04-09 13:45:00;45;34;30;36;69;39;1
2020-04-09 14:00:00;87;50;40;62;74;52;2
2020-04-09 14:15:00;51;49;43;45;93;54;4
2020-04-09 14:30:00;75;47;41;40;68;43;0
2020-04-09 14:45:00;72;56;51;33;59;29;7
2020-04-09 15:00:00;58;41;36;41;86;42;1
2020-04-09 15:15:00;63;48;41;45;68;34;0
2020-04-09 15:30:00;49;34;37;39;72;30;2
2020-04-09 15:45:00;67;42;37;38;82;49;3
2020-04-09 16:00:00;64;39;34;43;67;31;0
2020-04-09 16:15:00;50;37;30;58;83;40;6
2020-04-09 16:30:00;51;35;31;41;59;38;1
2020-04-09 16:45:00;38;27;26;41;63;21;1
2020-04-09 17:00:00;54;30;23;43;63;27;2
2020-04-09 17:15:00;47;35;32;37;57;23;2
2020-04-09 17:30:00;63;39;34;22;52;14;2
2020-04-09 17:45:00;29;24;22;20;49;25;2
2020-04-09 18:00:00;35;19;16;18;45;25;1
2020-04-09 18:15:00;32;18;12;23;50;21;0
2020-04-09 18:30:00;26;22;19;18;50;15;1
2020-04-09 18:45:00;21;15;12;13;17;6;1
2020-04-09 19:00:00;23;19;14;13;35;14;0
2020-04-09 19:15:00;23;13;9;9;24;12;1
2020-04-09 19:30:00;24;13;8;13;26;10;0
2020-04-09 19:45:00;26;11;9;7;25;13;2
2020-04-09 20:00:00;16;10;7;8;19;8;0
2020-04-09 20:15:00;21;14;11;8;13;3;0
2020-04-09 20:30:00;13;8;4;7;11;6;0
2020-04-09 20:45:00;18;8;7;3;13;7;0
2020-04-09 21:00:00;7;4;4;4;12;5;0
2020-04-09 21:15:00;8;4;3;4;9;3;0
2020-04-09 21:30:00;11;8;7;5;9;5;0
2020-04-09 21:45:00;14;12;6;4;10;3;0
2020-04-09 22:00:00;16;11;7;13;8;7;0
2020-04-09 22:15:00;10;5;4;5;5;1;0
2020-04-09 22:30:00;14;6;3;2;2;2;0
2020-04-09 22:45:00;5;3;2;10;6;1;0
2020-04-09 23:00:00;5;3;0;0;5;4;0
2020-04-09 23:15:00;6;5;3;1;3;1;0
2020-04-09 23:30:00;2;2;1;0;6;1;0
2020-04-09 23:45:00;3;2;0;3;6;2;0
