DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-04-24 00:00:00;1;0;0;1;0
2020-04-24 00:15:00;3;2;4;5;2
2020-04-24 00:30:00;2;0;1;2;0
2020-04-24 00:45:00;0;0;2;3;0
2020-04-24 01:00:00;0;0;0;0;0
2020-04-24 01:15:00;1;0;0;1;3
2020-04-24 01:30:00;2;0;0;0;0
2020-04-24 01:45:00;0;0;0;1;0
2020-04-24 02:00:00;3;0;1;1;2
2020-04-24 02:15:00;0;0;0;0;1
2020-04-24 02:30:00;1;0;1;3;0
2020-04-24 02:45:00;1;0;0;1;0
2020-04-24 03:00:00;0;0;1;0;1
2020-04-24 03:15:00;0;0;0;0;1
2020-04-24 03:30:00;0;0;0;3;1
2020-04-24 03:45:00;0;0;0;0;1
2020-04-24 04:00:00;2;2;0;0;0
2020-04-24 04:15:00;0;0;1;4;3
2020-04-24 04:30:00;1;0;0;0;1
2020-04-24 04:45:00;1;0;0;1;2
2020-04-24 05:00:00;3;0;0;3;0
2020-04-24 05:15:00;2;0;1;4;1
2020-04-24 05:30:00;6;1;0;1;4
2020-04-24 05:45:00;10;2;1;7;8
2020-04-24 06:00:00;11;4;1;8;13
2020-04-24 06:15:00;14;2;3;14;15
2020-04-24 06:30:00;21;2;8;9;30
2020-04-24 06:45:00;25;8;6;19;32
2020-04-24 07:00:00;29;8;9;13;30
2020-04-24 07:15:00;35;5;4;15;31
2020-04-24 07:30:00;26;7;5;17;34
2020-04-24 07:45:00;30;8;12;19;52
2020-04-24 08:00:00;30;13;5;18;39
2020-04-24 08:15:00;26;12;5;19;32
2020-04-24 08:30:00;31;9;8;17;34
2020-04-24 08:45:00;23;10;8;12;37
2020-04-24 09:00:00;23;14;8;16;36
2020-04-24 09:15:00;34;8;4;16;53
2020-04-24 09:30:00;27;15;15;18;42
2020-04-24 09:45:00;25;11;15;14;59
2020-04-24 10:00:00;26;8;4;18;46
2020-04-24 10:15:00;28;4;4;17;43
2020-04-24 10:30:00;32;10;14;17;42
2020-04-24 10:45:00;26;6;13;25;45
2020-04-24 11:00:00;24;8;15;21;31
2020-04-24 11:15:00;35;8;8;21;43
2020-04-24 11:30:00;38;14;7;26;47
2020-04-24 11:45:00;45;7;12;10;55
2020-04-24 12:00:00;42;7;15;22;46
2020-04-24 12:15:00;47;2;9;23;48
2020-04-24 12:30:00;57;7;13;29;67
2020-04-24 12:45:00;29;5;11;15;46
2020-04-24 13:00:00;34;12;12;25;54
2020-04-24 13:15:00;22;3;12;21;36
2020-04-24 13:30:00;40;6;15;18;31
2020-04-24 13:45:00;35;8;13;22;41
2020-04-24 14:00:00;31;7;12;16;65
2020-04-24 14:15:00;25;5;7;18;38
2020-04-24 14:30:00;41;10;11;29;43
2020-04-24 14:45:00;24;4;16;29;44
2020-04-24 15:00:00;29;7;7;21;52
2020-04-24 15:15:00;38;7;7;20;46
2020-04-24 15:30:00;38;8;10;17;37
2020-04-24 15:45:00;27;13;7;18;58
2020-04-24 16:00:00;29;7;8;17;46
2020-04-24 16:15:00;29;3;12;17;55
2020-04-24 16:30:00;35;12;10;17;35
2020-04-24 16:45:00;28;5;11;20;47
2020-04-24 17:00:00;33;7;8;20;40
2020-04-24 17:15:00;15;4;9;17;39
2020-04-24 17:30:00;27;8;7;14;37
2020-04-24 17:45:00;27;8;7;20;47
2020-04-24 18:00:00;22;6;9;15;26
2020-04-24 18:15:00;30;5;4;19;38
2020-04-24 18:30:00;27;8;4;13;24
2020-04-24 18:45:00;29;4;9;20;27
2020-04-24 19:00:00;15;4;7;15;23
2020-04-24 19:15:00;25;6;6;15;19
2020-04-24 19:30:00;13;5;2;7;20
2020-04-24 19:45:00;16;5;5;12;22
2020-04-24 20:00:00;17;9;4;11;16
2020-04-24 20:15:00;15;5;6;8;13
2020-04-24 20:30:00;11;3;5;11;15
2020-04-24 20:45:00;14;4;3;8;16
2020-04-24 21:00:00;12;5;5;3;10
2020-04-24 21:15:00;6;2;1;8;16
2020-04-24 21:30:00;1;1;0;4;9
2020-04-24 21:45:00;8;1;1;7;1
2020-04-24 22:00:00;8;3;3;16;9
2020-04-24 22:15:00;5;1;1;3;6
2020-04-24 22:30:00;1;0;0;2;6
2020-04-24 22:45:00;4;0;1;2;5
2020-04-24 23:00:00;3;2;4;8;1
2020-04-24 23:15:00;4;0;0;1;6
2020-04-24 23:30:00;2;0;0;1;4
2020-04-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
