DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2019-12-23 00:00:00;0;5;0;4;3;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0
2019-12-23 00:15:00;1;6;1;5;2;0;0;0;0;2;1;0;2;1;0;0;0;0;0;0
2019-12-23 00:30:00;2;4;0;7;6;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-12-23 00:45:00;1;6;0;4;6;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-12-23 01:00:00;0;2;0;4;3;2;0;0;0;1;1;0;1;1;0;0;0;0;0;0
2019-12-23 01:15:00;0;6;1;3;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-23 01:30:00;1;4;0;2;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-23 01:45:00;0;0;0;2;3;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2019-12-23 02:00:00;0;4;0;1;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-23 02:15:00;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-23 02:30:00;0;0;0;1;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-12-23 02:45:00;0;8;0;1;3;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-12-23 03:00:00;0;5;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-23 03:15:00;0;6;0;1;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-12-23 03:30:00;0;4;0;2;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-12-23 03:45:00;0;3;0;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-23 04:00:00;0;3;0;2;3;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
2019-12-23 04:15:00;0;2;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
2019-12-23 04:30:00;0;1;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-23 04:45:00;1;8;0;4;5;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2019-12-23 05:00:00;2;14;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-23 05:15:00;4;19;3;16;8;1;0;0;0;0;2;0;0;2;0;0;0;0;0;0
2019-12-23 05:30:00;5;26;2;10;8;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-23 05:45:00;10;31;6;7;8;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-12-23 06:00:00;3;26;6;16;13;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0
2019-12-23 06:15:00;4;33;3;16;18;1;0;0;1;3;0;1;3;0;0;0;0;0;0;0
2019-12-23 06:30:00;3;46;13;16;16;1;0;1;0;2;1;0;2;1;0;0;0;0;0;0
2019-12-23 06:45:00;10;52;21;17;15;1;1;1;0;1;1;0;0;2;0;0;0;0;0;0
2019-12-23 07:00:00;8;42;15;13;20;1;3;0;0;1;0;0;2;1;0;0;0;1;0;0
2019-12-23 07:15:00;9;58;18;16;24;4;0;3;1;2;1;0;2;1;0;0;0;0;0;0
2019-12-23 07:30:00;13;63;17;14;17;2;1;0;0;4;1;0;4;1;0;0;0;0;0;0
2019-12-23 07:45:00;14;57;16;20;18;1;2;0;2;2;5;2;2;5;0;0;0;1;0;0
2019-12-23 08:00:00;13;62;17;22;28;2;1;2;1;4;2;1;5;3;0;0;0;0;0;0
2019-12-23 08:15:00;14;75;9;28;32;4;2;4;2;3;6;1;4;6;0;0;0;0;0;0
2019-12-23 08:30:00;24;73;16;22;25;3;2;2;0;6;4;0;4;5;0;0;1;1;0;0
2019-12-23 08:45:00;25;66;26;28;45;3;4;1;1;6;10;1;6;9;0;2;0;12;0;0
2019-12-23 09:00:00;26;81;24;23;51;9;2;1;2;6;5;2;7;5;0;0;0;15;0;0
2019-12-23 09:15:00;25;102;24;27;50;4;1;5;1;9;6;1;10;5;0;1;1;0;0;0
2019-12-23 09:30:00;34;118;29;30;54;3;5;6;2;8;9;2;8;9;0;0;0;4;0;0
2019-12-23 09:45:00;39;122;46;45;52;3;5;5;4;15;11;2;15;11;0;0;0;0;0;0
2019-12-23 10:00:00;39;103;41;49;59;7;5;4;6;19;5;4;17;8;0;2;18;13;0;0
2019-12-23 10:15:00;37;125;31;43;69;1;8;10;3;21;16;2;21;15;0;2;0;4;0;0
2019-12-23 10:30:00;37;118;39;52;68;11;4;5;14;27;19;11;26;18;0;0;0;1;0;0
2019-12-23 10:45:00;31;115;22;61;76;3;9;5;5;22;14;4;21;13;0;9;0;13;0;0
2019-12-23 11:00:00;32;122;23;52;80;7;10;11;6;24;14;5;24;14;0;0;0;0;0;0
2019-12-23 11:15:00;44;135;41;59;69;7;3;8;9;19;23;8;20;23;0;2;0;6;0;0
