DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(MPF2B01);7(MPF2B02);8(MPF2B03);9(MPF2B04);10(MPF2B05);11(MPF2B06);12(MPF2B07);13(MPF2B08);14(MPF2B09);15(MPF2B10);16(MPF2B11);17(MPF2B12);18(MPF2B13);19(MPF2B14)
2020-09-24 00:00:00;14;9;1;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 00:15:00;10;6;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 00:30:00;1;6;0;8;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 00:45:00;8;6;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 01:00:00;6;5;0;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 01:15:00;7;2;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 01:30:00;8;6;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 01:45:00;6;3;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 02:00:00;2;1;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 02:15:00;9;7;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 02:30:00;8;6;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 02:45:00;4;4;0;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 03:00:00;8;2;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 03:15:00;4;3;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 03:30:00;7;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 03:45:00;2;7;0;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 04:00:00;11;5;0;6;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 04:15:00;10;7;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 04:30:00;22;13;0;8;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 04:45:00;35;29;0;11;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 05:00:00;60;63;0;11;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 05:15:00;97;99;0;15;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 05:30:00;89;99;0;27;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 05:45:00;82;89;0;42;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 06:00:00;61;65;0;43;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 06:15:00;91;103;0;55;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 06:30:00;115;144;0;54;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 06:45:00;107;139;0;51;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 07:00:00;140;165;1;57;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 07:15:00;124;164;0;89;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 07:30:00;178;192;0;122;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 07:45:00;151;191;0;92;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 08:00:00;141;187;0;94;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 08:15:00;103;139;5;82;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 08:30:00;93;103;0;87;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 08:45:00;140;150;0;83;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0
