DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-02-29 00:00:00;18;15;4;1;0;21;22;5;4;1;0;0;0;0
2020-02-29 00:15:00;22;9;1;4;3;26;33;12;4;0;0;0;0;0
2020-02-29 00:30:00;21;11;3;2;1;25;23;7;4;4;0;0;0;0
2020-02-29 00:45:00;20;7;0;4;1;23;27;5;4;1;0;0;0;0
2020-02-29 01:00:00;9;5;1;2;3;18;24;2;2;0;0;0;0;0
2020-02-29 01:15:00;11;6;1;4;8;20;13;3;3;2;0;0;0;0
2020-02-29 01:30:00;7;8;4;1;2;12;13;6;2;3;0;0;0;0
2020-02-29 01:45:00;9;9;1;2;3;12;12;4;0;0;0;0;0;0
2020-02-29 02:00:00;5;7;3;3;2;15;18;3;0;0;0;0;0;0
2020-02-29 02:15:00;5;6;1;2;4;12;13;6;2;4;0;0;0;0
2020-02-29 02:30:00;5;5;0;0;2;10;17;6;0;1;0;0;0;0
2020-02-29 02:45:00;4;1;0;1;2;10;12;3;1;0;0;0;0;0
2020-02-29 03:00:00;9;7;1;2;2;7;9;0;0;0;0;0;0;0
2020-02-29 03:15:00;5;8;2;0;1;8;9;3;1;0;0;0;0;0
2020-02-29 03:30:00;7;7;1;1;1;6;9;4;0;0;0;0;0;0
2020-02-29 03:45:00;4;4;0;0;1;8;12;2;0;0;0;0;0;0
2020-02-29 04:00:00;5;5;2;1;3;10;11;3;0;2;0;0;0;0
2020-02-29 04:15:00;5;8;2;3;3;6;6;3;1;2;0;0;0;0
2020-02-29 04:30:00;10;12;3;4;2;5;8;5;0;0;0;0;0;0
2020-02-29 04:45:00;10;10;2;3;6;9;11;7;2;0;0;0;0;0
2020-02-29 05:00:00;10;4;2;1;3;13;14;10;1;2;0;0;0;0
2020-02-29 05:15:00;15;16;4;5;6;19;20;10;3;3;0;0;0;0
2020-02-29 05:30:00;17;22;1;7;8;24;24;12;3;1;0;0;0;0
2020-02-29 05:45:00;25;16;2;10;8;48;51;32;1;2;0;0;0;0
2020-02-29 06:00:00;11;8;5;6;5;35;46;17;6;4;0;0;0;0
2020-02-29 06:15:00;25;24;2;10;10;38;35;18;7;4;0;0;0;0
2020-02-29 06:30:00;24;17;6;6;13;20;26;20;2;2;0;0;0;0
2020-02-29 06:45:00;30;22;4;7;8;27;34;16;1;4;0;0;0;0
2020-02-29 07:00:00;20;18;8;9;10;21;16;11;6;2;0;0;0;0
2020-02-29 07:15:00;20;22;7;10;12;31;30;22;4;6;1;0;0;0
2020-02-29 07:30:00;24;27;11;11;16;32;48;28;7;6;0;0;0;0
2020-02-29 07:45:00;39;37;13;22;12;34;36;21;6;3;0;0;2;0
2020-02-29 08:00:00;22;25;14;12;17;48;50;16;9;4;0;0;1;0
2020-02-29 08:15:00;44;36;13;17;15;41;46;24;10;8;0;0;3;0
2020-02-29 08:30:00;52;51;14;32;30;55;61;27;12;5;0;0;0;0
2020-02-29 08:45:00;68;53;16;43;18;53;73;30;14;3;0;0;0;0
2020-02-29 09:00:00;74;73;17;28;23;57;64;37;16;11;0;0;1;0
2020-02-29 09:15:00;74;89;15;35;21;70;79;34;18;10;0;0;0;0
2020-02-29 09:30:00;72;79;19;31;24;74;92;44;15;10;9;0;10;0
2020-02-29 09:45:00;95;96;27;46;35;65;70;47;27;6;6;0;0;0
2020-02-29 10:00:00;79;88;31;42;34;80;108;41;13;9;0;0;0;0
2020-02-29 10:15:00;92;93;22;48;37;105;106;39;15;11;0;0;0;0
2020-02-29 10:30:00;104;92;27;46;31;82;93;46;11;17;0;0;0;0
2020-02-29 10:45:00;91;105;27;50;36;93;103;45;25;17;0;0;0;0
2020-02-29 11:00:00;100;96;24;38;39;104;99;45;23;14;0;0;0;0
2020-02-29 11:15:00;109;108;32;43;42;106;115;49;15;9;3;1;1;0
2020-02-29 11:30:00;112;122;25;58;32;106;114;47;13;14;1;0;0;0
2020-02-29 11:45:00;105;104;33;42;44;114;132;49;30;14;1;0;0;0
2020-02-29 12:00:00;109;92;32;49;35;114;122;53;25;11;0;0;3;0
2020-02-29 12:15:00;108;109;27;52;37;105;147;50;21;13;0;0;0;0
2020-02-29 12:30:00;108;117;18;40;38;112;138;47;22;8;7;0;0;0
