DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DC4);11(DD1);12(DD2);13(DD3);14(DE1);15(DE2);16(DE3);17(DF1);18(DF2);19(DG1);20(DG2);21(DG3);22(DG4);23(DH1);24(DH2);25(TAFBA);26(TAFGB);27(TAFGB2);28(TAFBB);29(TAFBB2);30(TAFBC);31(TAFGD);32(TAFGD2);33(TAFBD);34(TAFBD2);35(TAFGE)
2020-11-19 00:00:00;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 00:15:00;2;2;0;1;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 00:30:00;2;2;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 00:45:00;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 01:00:00;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 01:15:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 02:00:00;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 02:15:00;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 02:30:00;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 02:45:00;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 03:30:00;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 03:45:00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 04:15:00;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 04:30:00;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 04:45:00;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 05:00:00;1;1;1;1;0;0;0;0;0;0;0;0;1;2;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 05:15:00;0;1;0;0;0;0;0;0;0;0;1;3;4;0;0;0;4;4;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 05:30:00;2;2;1;1;0;0;0;0;0;0;0;1;3;1;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 05:45:00;2;3;1;0;0;0;0;0;0;0;2;7;12;1;1;1;7;12;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 06:00:00;2;2;3;3;0;0;0;0;0;0;0;3;6;1;3;3;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 06:15:00;1;1;5;3;0;0;0;0;0;0;3;8;8;1;2;2;6;8;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 06:30:00;4;5;4;4;0;0;0;0;0;0;0;11;13;2;5;5;10;13;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 06:45:00;6;6;10;3;0;0;1;2;1;1;3;15;27;9;5;6;14;27;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 07:00:00;8;7;6;5;1;1;2;0;2;0;3;10;18;8;7;7;8;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 07:15:00;3;5;4;3;7;7;2;3;3;2;5;21;18;7;4;3;19;19;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 07:30:00;3;3;6;3;1;1;0;2;0;2;0;10;21;7;6;5;11;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 07:45:00;2;1;12;7;5;5;2;1;2;1;2;8;20;11;5;7;9;19;2;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 08:00:00;7;7;6;4;0;0;1;1;1;1;0;10;16;8;6;7;8;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 08:15:00;5;6;8;2;8;8;1;2;1;2;4;9;16;10;5;5;7;16;2;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 08:30:00;7;8;8;4;13;13;3;3;3;3;7;18;13;17;8;7;22;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 08:45:00;8;7;10;7;10;9;1;3;1;2;6;9;12;16;7;6;10;10;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 09:00:00;8;10;5;4;5;5;1;5;2;3;1;8;15;12;7;7;9;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 09:15:00;5;5;12;5;7;7;2;3;2;4;5;12;13;14;9;10;9;13;2;3;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 09:30:00;11;11;8;5;6;6;1;2;1;2;3;12;18;12;10;10;10;19;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 09:45:00;8;8;6;4;9;8;2;2;2;1;6;11;18;11;10;10;14;17;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 10:00:00;9;9;10;2;6;6;1;1;1;1;3;7;8;16;5;5;10;9;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 10:15:00;10;9;8;4;4;4;0;2;0;2;5;10;16;12;7;7;11;16;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 10:30:00;17;17;14;6;1;1;1;1;1;1;2;6;17;26;9;9;6;16;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 10:45:00;11;11;15;7;0;0;1;0;2;0;2;9;13;23;10;11;5;14;1;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 11:00:00;7;7;12;7;3;3;3;5;3;5;0;7;15;19;14;12;9;15;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 11:15:00;14;15;16;6;1;1;5;5;7;4;3;9;15;25;10;10;8;13;1;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 11:30:00;11;10;17;7;2;2;2;2;2;2;0;8;11;24;12;8;7;12;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 11:45:00;8;8;16;2;3;3;2;1;2;1;2;12;16;24;6;6;8;16;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 12:00:00;11;12;14;5;1;1;3;0;3;0;2;10;17;22;6;6;11;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 12:15:00;14;15;25;13;2;2;2;4;2;4;5;14;17;35;13;14;14;16;0;2;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0
