DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2019-09-05 00:00:00;2;4;7;4;3;0;0;0;0;0;0;0
2019-09-05 00:15:00;2;9;7;8;8;0;0;0;0;0;0;0
2019-09-05 00:30:00;5;7;8;6;6;0;0;0;0;0;0;0
2019-09-05 00:45:00;8;7;2;5;1;0;0;0;0;0;0;0
2019-09-05 01:00:00;3;7;4;10;4;0;0;0;0;0;0;0
2019-09-05 01:15:00;2;6;8;3;5;0;0;0;0;0;0;0
2019-09-05 01:30:00;2;2;2;4;1;0;0;0;0;0;0;0
2019-09-05 01:45:00;0;1;5;3;3;0;0;0;0;0;0;0
2019-09-05 02:00:00;0;1;6;2;2;0;0;0;0;0;0;0
2019-09-05 02:15:00;0;2;0;1;0;0;0;0;0;0;0;0
2019-09-05 02:30:00;1;3;1;3;2;0;0;0;0;0;0;0
2019-09-05 02:45:00;3;6;5;3;2;0;0;0;0;0;0;0
2019-09-05 03:00:00;0;6;4;1;1;0;0;0;0;0;0;0
2019-09-05 03:15:00;0;4;2;2;3;0;0;0;0;0;0;0
2019-09-05 03:30:00;2;2;2;2;3;0;0;0;0;0;0;0
2019-09-05 03:45:00;2;2;3;3;2;0;0;0;0;0;0;0
2019-09-05 04:00:00;2;7;2;3;3;0;0;0;0;0;0;0
2019-09-05 04:15:00;1;3;5;6;5;0;0;0;0;0;0;0
2019-09-05 04:30:00;3;8;10;7;8;0;0;0;0;0;0;0
2019-09-05 04:45:00;5;8;5;8;3;0;0;0;0;0;0;0
2019-09-05 05:00:00;4;25;17;22;14;0;0;0;0;0;0;0
2019-09-05 05:15:00;14;32;25;33;13;0;0;0;0;0;0;0
2019-09-05 05:30:00;22;36;26;46;36;0;0;0;0;0;0;0
2019-09-05 05:45:00;13;40;31;41;38;0;0;0;0;0;0;0
2019-09-05 06:00:00;13;36;29;45;45;0;0;0;0;0;0;0
2019-09-05 06:15:00;11;33;29;48;68;0;0;0;0;0;0;0
2019-09-05 06:30:00;17;54;50;106;115;1;4;0;0;3;2;0
2019-09-05 06:45:00;19;61;38;108;120;1;0;0;0;2;0;0
2019-09-05 07:00:00;13;61;29;105;119;1;2;0;0;2;1;0
2019-09-05 07:15:00;20;62;45;88;119;2;2;0;0;3;1;1
2019-09-05 07:30:00;29;66;35;105;102;9;3;0;0;52;3;4
2019-09-05 07:45:00;19;79;56;117;116;1;8;0;0;5;7;3
