DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2020-10-16 00:00:00;4;3;3;3;8;0;3;3;0;0;0;0;0;0
2020-10-16 00:15:00;14;10;5;4;8;0;4;0;0;0;0;0;0;0
2020-10-16 00:30:00;5;2;4;1;6;0;3;4;0;0;0;0;0;0
2020-10-16 00:45:00;12;7;1;2;5;0;2;0;0;0;0;0;0;0
2020-10-16 01:00:00;4;1;1;2;5;0;2;0;0;0;0;0;0;0
2020-10-16 01:15:00;11;4;1;1;4;0;1;2;0;0;0;0;0;0
2020-10-16 01:30:00;8;5;2;2;6;0;5;2;0;0;0;0;0;0
2020-10-16 01:45:00;5;4;0;1;2;0;1;4;0;0;0;0;0;0
2020-10-16 02:00:00;5;0;1;3;3;0;3;1;0;0;0;0;0;0
2020-10-16 02:15:00;3;2;1;2;4;0;1;0;0;0;0;0;0;0
2020-10-16 02:30:00;5;3;1;2;5;0;2;0;0;0;0;0;0;0
2020-10-16 02:45:00;6;1;5;1;2;0;4;1;0;0;0;0;0;0
2020-10-16 03:00:00;8;5;4;3;5;0;3;0;0;0;0;0;0;0
2020-10-16 03:15:00;5;1;4;0;1;0;2;2;0;0;0;0;0;0
2020-10-16 03:30:00;6;5;3;1;1;0;1;1;0;0;0;0;0;0
2020-10-16 03:45:00;11;1;5;1;5;0;3;2;0;0;0;0;0;0
2020-10-16 04:00:00;5;0;3;3;3;0;3;1;0;0;0;0;0;0
2020-10-16 04:15:00;5;5;6;1;5;0;3;2;0;0;0;0;0;0
2020-10-16 04:30:00;9;3;11;7;13;0;5;3;0;0;0;0;0;0
2020-10-16 04:45:00;11;4;23;4;14;0;8;4;0;0;0;0;0;0
2020-10-16 05:00:00;24;8;41;2;13;0;11;12;0;0;0;0;0;0
2020-10-16 05:15:00;46;25;92;7;20;0;8;12;0;0;0;0;0;0
2020-10-16 05:30:00;68;35;83;18;31;0;26;23;0;0;0;0;2;0
2020-10-16 05:45:00;58;46;63;14;34;0;59;51;0;0;0;0;0;0
