DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-02-07 00:00:00;7;5;0;1;11;6;0;1;0;0;0;0;0;9;16;0;0;0;0;0;0;0;0
2020-02-07 00:15:00;11;8;0;1;14;12;0;2;1;1;1;3;3;12;15;0;0;0;0;0;0;0;0
2020-02-07 00:30:00;9;13;1;0;8;5;1;1;1;0;1;0;0;12;12;0;0;0;0;0;0;0;0
2020-02-07 00:45:00;8;4;2;2;12;6;2;2;1;0;0;1;1;9;14;0;0;0;0;0;0;0;0
2020-02-07 01:00:00;8;9;1;1;6;3;0;1;3;0;0;0;0;10;9;0;0;0;0;0;0;0;0
2020-02-07 01:15:00;6;5;0;3;5;4;0;0;2;0;0;0;0;6;7;0;0;0;0;0;0;0;0
2020-02-07 01:30:00;9;6;1;1;3;3;1;2;2;1;2;0;0;10;4;0;0;0;0;0;0;0;0
2020-02-07 01:45:00;3;3;0;0;7;6;2;2;2;0;0;0;0;5;7;0;0;0;0;0;0;0;0
2020-02-07 02:00:00;7;3;0;1;5;9;0;2;2;1;0;0;0;7;6;0;0;0;0;0;0;0;0
2020-02-07 02:15:00;4;5;0;0;4;3;0;0;1;0;0;1;1;4;4;0;0;0;0;0;0;0;0
2020-02-07 02:30:00;1;2;1;0;5;1;1;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0
2020-02-07 02:45:00;3;5;0;0;3;2;0;0;0;1;1;0;0;6;4;0;0;0;0;0;0;0;0
2020-02-07 03:00:00;7;6;0;0;9;5;1;0;0;0;0;0;0;8;10;0;0;0;0;0;0;0;0
2020-02-07 03:15:00;3;3;1;0;8;6;2;1;2;0;0;1;0;6;11;0;0;0;0;0;0;0;0
2020-02-07 03:30:00;4;3;0;1;9;0;1;1;0;0;0;0;0;4;9;0;0;0;0;0;0;0;0
2020-02-07 03:45:00;3;8;1;0;4;4;1;2;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0
2020-02-07 04:00:00;2;3;0;1;3;9;0;1;0;1;1;1;1;3;11;0;0;0;0;0;0;0;0
