DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-11-21 00:00:00;9;12;3;14;7;0;1;4;0;1;3
2020-11-21 00:15:00;16;19;11;26;10;4;1;5;0;7;2
2020-11-21 00:30:00;16;19;16;11;12;5;3;3;0;5;2
2020-11-21 00:45:00;16;19;11;13;5;2;2;2;0;3;2
2020-11-21 01:00:00;12;21;10;15;9;2;1;4;0;2;2
2020-11-21 01:15:00;9;10;6;14;8;4;4;5;0;0;0
2020-11-21 01:30:00;14;17;12;12;5;0;0;2;0;4;0
2020-11-21 01:45:00;6;7;5;8;1;1;1;2;0;0;0
2020-11-21 02:00:00;7;8;6;3;2;3;2;3;0;2;1
2020-11-21 02:15:00;8;10;9;6;3;3;1;3;0;0;1
2020-11-21 02:30:00;7;9;11;5;1;0;0;0;0;1;1
2020-11-21 02:45:00;6;10;9;5;2;5;2;2;0;0;0
2020-11-21 03:00:00;11;13;10;7;4;4;0;1;0;1;0
2020-11-21 03:15:00;11;12;12;5;5;3;1;1;0;0;0
2020-11-21 03:30:00;3;3;4;4;0;1;0;0;0;1;0
2020-11-21 03:45:00;6;7;5;6;3;10;0;1;0;0;0
2020-11-21 04:00:00;7;7;4;10;1;2;0;2;0;1;0
2020-11-21 04:15:00;4;5;3;9;2;1;0;2;0;0;1
2020-11-21 04:30:00;13;14;11;10;6;1;0;2;0;3;1
2020-11-21 04:45:00;10;13;8;7;6;2;1;4;0;1;3
2020-11-21 05:00:00;18;22;12;6;7;3;0;2;0;1;5
2020-11-21 05:15:00;16;22;20;9;4;10;1;5;0;1;4
2020-11-21 05:30:00;23;27;15;25;19;5;2;9;0;5;5
2020-11-21 05:45:00;21;31;13;30;41;3;1;19;0;5;8
2020-11-21 06:00:00;23;32;13;25;29;4;1;15;0;2;4
2020-11-21 06:15:00;27;41;14;22;15;5;1;11;0;1;5
2020-11-21 06:30:00;28;36;15;19;18;10;12;5;0;6;8
2020-11-21 06:45:00;39;44;21;26;26;5;4;6;0;7;7
2020-11-21 07:00:00;27;36;19;30;28;6;1;13;0;8;3
2020-11-21 07:15:00;31;40;30;41;14;7;4;10;0;4;4
2020-11-21 07:30:00;44;50;33;42;27;12;5;13;0;7;14
2020-11-21 07:45:00;41;55;41;43;26;19;12;13;0;14;11
2020-11-21 08:00:00;50;61;34;40;25;15;4;13;0;7;15
2020-11-21 08:15:00;54;60;41;43;32;15;6;16;0;7;14
2020-11-21 08:30:00;65;83;52;39;34;23;7;13;0;11;11
2020-11-21 08:45:00;72;85;51;65;53;23;11;25;0;16;22
2020-11-21 09:00:00;74;88;47;71;42;15;7;16;0;20;25
2020-11-21 09:15:00;88;100;66;58;44;24;13;30;0;13;14
2020-11-21 09:30:00;81;98;66;70;53;28;12;19;0;17;26
2020-11-21 09:45:00;103;132;88;108;85;29;6;32;0;28;29
2020-11-21 10:00:00;124;150;100;102;80;21;11;22;0;14;19
2020-11-21 10:15:00;122;146;101;96;73;24;18;26;0;26;22
2020-11-21 10:30:00;135;162;105;104;74;23;14;27;0;22;29
2020-11-21 10:45:00;124;146;90;105;83;47;12;37;0;22;19
2020-11-21 11:00:00;121;149;87;109;72;18;11;34;0;25;28
2020-11-21 11:15:00;122;151;108;111;78;35;12;32;0;22;23
2020-11-21 11:30:00;110;142;103;112;74;20;22;42;0;26;24
2020-11-21 11:45:00;118;157;101;141;101;38;30;38;0;23;20
2020-11-21 12:00:00;121;157;129;129;92;23;11;51;0;22;26
2020-11-21 12:15:00;134;162;118;123;109;13;10;36;0;26;29
2020-11-21 12:30:00;124;153;95;126;85;37;11;50;0;23;28
2020-11-21 12:45:00;124;151;112;131;105;25;12;34;0;24;24
2020-11-21 13:00:00;126;162;118;128;91;19;12;29;0;39;40
2020-11-21 13:15:00;127;158;114;109;100;43;14;43;0;26;31
2020-11-21 13:30:00;143;173;131;111;99;30;13;39;0;27;20
2020-11-21 13:45:00;123;152;118;124;95;35;17;43;0;29;21
2020-11-21 14:00:00;129;158;114;141;105;28;25;44;0;26;21
2020-11-21 14:15:00;117;158;134;124;101;19;11;45;0;36;30
2020-11-21 14:30:00;119;160;117;118;85;26;10;41;0;29;28
2020-11-21 14:45:00;123;156;116;119;87;26;30;39;0;24;22
2020-11-21 15:00:00;123;148;93;107;77;19;11;31;0;26;21
2020-11-21 15:15:00;128;170;110;127;86;24;13;45;0;20;20
2020-11-21 15:30:00;119;162;113;113;88;23;9;36;0;31;30
2020-11-21 15:45:00;121;160;107;120;101;22;11;41;0;21;23
2020-11-21 16:00:00;110;152;99;109;81;24;11;49;0;27;20
2020-11-21 16:15:00;126;157;101;112;83;26;15;46;0;22;27
2020-11-21 16:30:00;103;139;105;113;80;22;19;44;0;24;17
2020-11-21 16:45:00;95;130;107;105;83;18;12;50;0;26;21
2020-11-21 17:00:00;86;106;84;90;66;19;12;38;0;18;28
2020-11-21 17:15:00;94;133;83;113;82;23;16;38;0;20;22
2020-11-21 17:30:00;108;139;93;102;85;23;12;42;0;27;26
2020-11-21 17:45:00;98;128;73;103;80;17;9;47;0;20;20
2020-11-21 18:00:00;109;146;92;91;77;13;22;31;0;25;22
2020-11-21 18:15:00;104;136;86;104;75;17;5;44;0;21;12
2020-11-21 18:30:00;74;96;69;83;60;19;14;27;0;18;14
2020-11-21 18:45:00;82;106;63;82;58;19;10;27;0;19;21
2020-11-21 19:00:00;86;102;64;90;70;20;11;26;0;19;12
2020-11-21 19:15:00;55;81;47;73;58;24;7;40;0;15;14
2020-11-21 19:30:00;59;87;55;69;53;12;11;21;0;24;18
2020-11-21 19:45:00;56;83;37;77;43;14;8;29;0;12;10
2020-11-21 20:00:00;50;75;39;65;38;16;9;26;0;13;9
2020-11-21 20:15:00;47;74;37;45;41;10;8;24;0;17;7
2020-11-21 20:30:00;43;59;35;53;36;12;7;26;0;13;13
2020-11-21 20:45:00;39;51;24;42;33;7;4;19;0;13;8
2020-11-21 21:00:00;38;55;33;41;29;13;3;24;0;12;11
2020-11-21 21:15:00;36;42;33;28;27;7;4;15;0;12;6
2020-11-21 21:30:00;36;43;27;44;37;9;2;13;0;7;5
2020-11-21 21:45:00;31;40;22;29;20;7;3;6;0;9;11
2020-11-21 22:00:00;45;56;22;23;30;4;2;21;0;6;4
2020-11-21 22:15:00;25;35;20;27;24;4;1;11;0;5;3
2020-11-21 22:30:00;22;31;23;19;16;5;0;15;0;6;4
2020-11-21 22:45:00;26;29;26;20;15;9;3;7;0;8;7
2020-11-21 23:00:00;26;37;12;29;20;5;6;10;0;1;4
2020-11-21 23:15:00;25;30;24;19;17;5;0;10;0;6;3
2020-11-21 23:30:00;33;37;17;21;16;2;1;4;0;6;3
2020-11-21 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
