DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-09-19 00:00:00;22;6;5;6;15;17;23;19;24;0;0;5
2020-09-19 00:15:00;29;12;5;19;17;17;34;15;19;1;0;3
2020-09-19 00:30:00;29;9;3;8;11;26;32;16;21;0;0;1
2020-09-19 00:45:00;29;15;3;7;12;18;31;14;12;0;0;1
2020-09-19 01:00:00;21;8;4;8;9;13;22;15;13;0;0;1
2020-09-19 01:15:00;20;1;1;9;9;13;20;12;9;1;0;2
2020-09-19 01:30:00;23;10;2;6;7;9;23;4;8;0;1;2
2020-09-19 01:45:00;16;8;0;2;10;8;17;14;7;0;0;1
2020-09-19 02:00:00;21;11;0;9;9;9;20;7;7;0;0;0
2020-09-19 02:15:00;23;9;2;7;3;6;23;3;6;0;0;2
2020-09-19 02:30:00;17;6;1;5;3;4;17;1;2;0;0;1
2020-09-19 02:45:00;13;8;0;6;3;6;15;7;7;1;0;1
2020-09-19 03:00:00;16;8;0;2;7;8;17;7;10;2;0;0
2020-09-19 03:15:00;7;5;0;3;2;4;7;3;4;0;0;0
2020-09-19 03:30:00;6;1;0;3;4;7;6;4;8;1;0;0
2020-09-19 03:45:00;11;10;1;4;3;8;11;3;8;0;0;0
2020-09-19 04:00:00;16;8;1;5;8;6;15;8;5;0;0;0
2020-09-19 04:15:00;6;4;0;2;5;4;6;5;4;0;0;0
2020-09-19 04:30:00;7;6;1;1;3;4;9;3;6;0;0;1
2020-09-19 04:45:00;14;6;1;2;8;12;13;10;11;0;0;1
2020-09-19 05:00:00;21;7;2;5;10;6;22;8;5;0;0;2
2020-09-19 05:15:00;16;4;2;1;17;20;17;21;20;0;0;0
2020-09-19 05:30:00;29;10;3;3;30;33;31;33;37;0;0;5
2020-09-19 05:45:00;89;22;3;9;20;26;88;23;26;1;0;1
2020-09-19 06:00:00;132;39;0;2;14;16;132;16;15;1;0;2
