DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2019-10-03 00:00:00;22;2;0;13;0;10;1;0;0
2019-10-03 00:15:00;25;6;0;10;0;14;0;0;0
2019-10-03 00:30:00;17;2;0;11;0;12;1;0;0
2019-10-03 00:45:00;20;4;2;14;0;13;1;0;0
2019-10-03 01:00:00;19;1;0;11;0;12;1;0;0
2019-10-03 01:15:00;19;1;2;16;0;14;1;0;0
2019-10-03 01:30:00;15;1;1;7;0;12;0;0;0
2019-10-03 01:45:00;19;2;0;11;0;14;1;0;0
2019-10-03 02:00:00;8;1;0;9;0;12;1;0;0
2019-10-03 02:15:00;6;1;0;6;0;14;1;0;0
2019-10-03 02:30:00;9;1;0;8;0;12;1;0;0
2019-10-03 02:45:00;4;0;0;4;0;13;0;0;0
2019-10-03 03:00:00;6;1;0;4;0;12;1;0;0
2019-10-03 03:15:00;5;0;0;4;0;12;1;0;0
2019-10-03 03:30:00;13;3;0;6;0;12;1;0;0
2019-10-03 03:45:00;7;3;0;9;0;14;1;0;0
2019-10-03 04:00:00;5;2;0;4;0;12;0;0;0
2019-10-03 04:15:00;7;2;0;5;0;13;1;0;0
2019-10-03 04:30:00;10;0;0;6;0;12;1;0;0
2019-10-03 04:45:00;10;2;3;5;0;14;1;0;0
2019-10-03 05:00:00;7;3;0;9;0;12;1;0;0
2019-10-03 05:15:00;10;4;0;20;0;14;1;0;0
2019-10-03 05:30:00;11;19;0;78;0;12;0;0;0
2019-10-03 05:45:00;23;19;0;124;0;14;1;0;0
2019-10-03 06:00:00;42;16;0;53;0;12;1;0;0
2019-10-03 06:15:00;16;5;0;34;0;13;1;0;0
2019-10-03 06:30:00;12;4;0;17;0;12;0;0;0
2019-10-03 06:45:00;22;3;0;10;0;14;1;0;0
2019-10-03 07:00:00;7;5;0;16;0;12;1;0;0
2019-10-03 07:15:00;6;2;0;9;0;12;1;0;0
2019-10-03 07:30:00;14;1;1;20;0;12;1;0;0
2019-10-03 07:45:00;19;3;2;24;0;13;1;0;0
2019-10-03 08:00:00;19;1;0;16;0;12;0;0;0
2019-10-03 08:15:00;14;2;0;26;0;14;1;0;0
2019-10-03 08:30:00;19;6;1;23;0;12;1;0;0
2019-10-03 08:45:00;28;1;0;39;0;14;1;0;0
2019-10-03 09:00:00;21;3;0;35;0;12;1;0;0
2019-10-03 09:15:00;29;7;0;39;0;14;0;0;0
2019-10-03 09:30:00;32;7;3;41;1;12;1;0;0
2019-10-03 09:45:00;34;7;0;63;0;13;1;0;0
2019-10-03 10:00:00;31;4;0;51;0;12;1;0;0
2019-10-03 10:15:00;26;0;2;43;0;14;0;0;0
2019-10-03 10:30:00;41;6;1;63;0;12;1;0;0
2019-10-03 10:45:00;57;9;1;62;0;14;1;0;0
2019-10-03 11:00:00;37;5;3;66;0;12;1;0;0
2019-10-03 11:15:00;42;8;2;51;0;11;1;0;0
2019-10-03 11:30:00;50;5;2;58;0;12;0;0;0
2019-10-03 11:45:00;61;9;3;94;0;14;1;0;0
2019-10-03 12:00:00;61;6;3;59;0;12;1;0;0
2019-10-03 12:15:00;59;9;1;72;0;14;1;0;0
2019-10-03 12:30:00;61;3;0;71;0;12;0;0;0
2019-10-03 12:45:00;62;10;3;86;0;14;1;0;0
2019-10-03 13:00:00;54;7;2;73;0;12;1;0;0
2019-10-03 13:15:00;43;5;2;101;0;13;1;0;0
2019-10-03 13:30:00;53;7;0;88;0;12;0;0;0
2019-10-03 13:45:00;68;5;1;87;9;14;1;0;0
2019-10-03 14:00:00;61;7;1;74;0;12;1;0;0
2019-10-03 14:15:00;82;9;2;82;0;14;1;0;0
2019-10-03 14:30:00;64;9;5;90;0;12;1;0;0
2019-10-03 14:45:00;84;7;2;112;0;13;0;0;0
2019-10-03 15:00:00;68;10;1;80;0;12;1;0;0
2019-10-03 15:15:00;70;4;2;76;0;12;1;0;0
2019-10-03 15:30:00;66;9;1;83;0;12;1;0;0
2019-10-03 15:45:00;88;8;1;100;0;14;1;0;0
2019-10-03 16:00:00;69;5;1;65;0;12;0;0;0
2019-10-03 16:15:00;82;12;7;98;0;14;1;0;0
2019-10-03 16:30:00;67;9;4;67;0;12;1;0;0
2019-10-03 16:45:00;90;13;2;92;0;13;1;0;0
2019-10-03 17:00:00;92;5;2;78;0;12;0;0;0
2019-10-03 17:15:00;87;14;0;82;0;14;1;0;0
2019-10-03 17:30:00;74;4;1;69;0;12;1;0;0
2019-10-03 17:45:00;82;8;4;101;0;14;1;0;0
2019-10-03 18:00:00;80;5;4;70;0;12;0;0;0
2019-10-03 18:15:00;77;10;0;78;0;13;1;0;0
2019-10-03 18:30:00;82;11;0;63;0;12;1;0;0
2019-10-03 18:45:00;95;6;1;68;0;14;1;0;0
2019-10-03 19:00:00;55;3;1;65;0;10;0;0;0
2019-10-03 19:15:00;61;1;0;69;0;14;1;0;0
2019-10-03 19:30:00;63;6;4;51;4;12;1;0;0
2019-10-03 19:45:00;76;10;2;60;0;14;1;0;0
2019-10-03 20:00:00;57;8;1;35;0;12;0;0;0
2019-10-03 20:15:00;53;2;1;33;0;13;1;0;0
2019-10-03 20:30:00;48;5;1;35;0;12;1;0;0
2019-10-03 20:45:00;51;11;0;36;0;14;1;0;0
2019-10-03 21:00:00;40;2;1;33;0;12;1;0;0
2019-10-03 21:15:00;50;7;1;39;0;14;0;0;0
2019-10-03 21:30:00;22;1;0;27;0;12;1;0;0
2019-10-03 21:45:00;37;3;1;27;0;13;1;0;0
2019-10-03 22:00:00;31;5;0;18;0;12;1;0;0
2019-10-03 22:15:00;33;5;0;27;0;14;1;0;0
2019-10-03 22:30:00;38;3;0;13;0;12;0;0;0
2019-10-03 22:45:00;27;4;2;23;0;14;1;0;0
2019-10-03 23:00:00;12;0;1;11;0;10;1;0;0
2019-10-03 23:15:00;25;2;0;17;0;14;1;0;0
2019-10-03 23:30:00;30;4;0;6;0;12;1;0;0
2019-10-03 23:45:00;17;1;0;7;0;13;0;0;0
