DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-04-06 00:00:00;8;3;5;3;0;0;0;7;0;0;0;0;0
2020-04-06 00:15:00;6;7;6;1;1;1;0;5;0;0;0;0;0
2020-04-06 00:30:00;2;5;8;4;0;0;1;13;0;0;0;0;0
2020-04-06 00:45:00;3;1;3;0;0;0;0;8;0;0;0;0;0
2020-04-06 01:00:00;3;1;0;0;0;0;0;5;0;0;0;0;0
2020-04-06 01:15:00;7;2;3;0;2;2;2;9;0;0;0;0;0
2020-04-06 01:30:00;6;2;2;2;0;0;0;1;0;0;0;0;0
2020-04-06 01:45:00;5;0;0;0;0;0;0;3;0;0;0;0;0
2020-04-06 02:00:00;6;1;2;0;0;0;0;4;0;0;0;0;0
2020-04-06 02:15:00;4;1;2;1;0;0;1;4;0;0;0;0;0
2020-04-06 02:30:00;6;4;3;2;0;0;0;8;0;0;0;0;0
2020-04-06 02:45:00;1;4;3;2;1;1;0;3;0;0;0;0;0
2020-04-06 03:00:00;10;4;6;1;0;0;0;3;0;0;0;0;0
2020-04-06 03:15:00;4;0;0;0;0;0;0;2;0;0;0;0;0
2020-04-06 03:30:00;4;3;5;4;0;0;1;7;0;0;0;0;0
2020-04-06 03:45:00;11;1;4;0;0;0;0;5;0;0;0;0;0
2020-04-06 04:00:00;6;0;1;0;0;0;2;5;0;0;0;0;0
2020-04-06 04:15:00;9;6;5;4;1;1;0;5;0;0;0;0;0
2020-04-06 04:30:00;13;4;3;1;0;0;0;9;0;0;0;0;0
2020-04-06 04:45:00;11;3;3;2;0;0;1;8;0;0;0;0;0
2020-04-06 05:00:00;20;6;9;8;2;2;1;15;0;0;0;0;0
2020-04-06 05:15:00;20;11;9;7;4;2;3;26;0;0;0;0;0
2020-04-06 05:30:00;52;10;15;8;2;1;2;57;0;0;0;0;0
2020-04-06 05:45:00;51;15;19;12;10;6;8;76;0;0;0;0;0
2020-04-06 06:00:00;45;8;10;4;2;2;3;42;0;0;0;0;0
2020-04-06 06:15:00;66;15;21;8;3;6;3;64;0;0;0;0;0
2020-04-06 06:30:00;92;13;21;4;4;5;14;111;0;0;0;0;0
2020-04-06 06:45:00;68;23;31;13;6;8;10;124;0;1;0;0;0
2020-04-06 07:00:00;95;12;19;11;6;8;6;123;0;0;0;0;0
2020-04-06 07:15:00;94;22;23;16;21;15;10;110;1;2;0;0;0
2020-04-06 07:30:00;97;17;20;15;15;9;11;120;0;0;0;0;0
2020-04-06 07:45:00;120;19;27;25;20;21;20;132;2;1;0;0;0
2020-04-06 08:00:00;78;17;19;11;12;13;10;103;0;0;0;0;0
2020-04-06 08:15:00;102;15;20;14;16;18;10;94;0;0;0;0;0
2020-04-06 08:30:00;77;16;23;14;21;21;12;128;1;0;0;0;0
2020-04-06 08:45:00;88;15;21;11;31;35;13;111;4;0;0;0;0
2020-04-06 09:00:00;96;16;19;13;21;22;14;108;2;0;0;0;0
2020-04-06 09:15:00;92;17;21;15;18;23;16;107;1;1;0;0;0
2020-04-06 09:30:00;111;21;24;17;19;21;7;117;0;0;0;0;0
2020-04-06 09:45:00;106;17;22;16;21;25;13;128;0;1;0;0;0
2020-04-06 10:00:00;116;22;21;17;23;26;12;138;3;1;0;0;0
2020-04-06 10:15:00;105;21;23;18;23;23;12;104;2;0;0;0;0
2020-04-06 10:30:00;102;18;23;18;29;32;15;145;2;0;0;0;0
2020-04-06 10:45:00;103;21;23;20;25;30;14;129;3;1;0;0;0
2020-04-06 11:00:00;123;24;35;21;20;23;12;124;2;0;0;0;0
2020-04-06 11:15:00;105;23;86;14;24;24;20;122;1;1;0;0;0
2020-04-06 11:30:00;120;15;18;13;29;27;16;123;0;1;0;0;0
2020-04-06 11:45:00;107;22;28;23;32;32;11;137;4;0;0;0;0
2020-04-06 12:00:00;102;14;17;12;30;29;20;109;0;2;0;0;0
2020-04-06 12:15:00;92;11;15;12;19;20;11;159;1;1;0;0;0
