DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-01-24 00:00:00;5;2;1;1;3;5;6;3;4;2;0;0
2020-01-24 00:15:00;9;6;2;0;1;5;9;7;6;6;0;0
2020-01-24 00:30:00;6;2;0;0;1;9;5;3;6;1;0;0
2020-01-24 00:45:00;5;2;0;0;0;5;6;4;4;0;0;0
2020-01-24 01:00:00;6;5;2;1;4;3;4;1;2;3;0;0
2020-01-24 01:15:00;5;3;1;0;0;6;3;2;2;3;0;0
2020-01-24 01:30:00;4;5;0;0;0;5;6;2;3;5;0;0
2020-01-24 01:45:00;2;1;0;1;2;5;6;3;1;1;0;0
2020-01-24 02:00:00;1;1;1;1;2;5;3;1;4;2;0;0
2020-01-24 02:15:00;1;1;0;1;0;3;0;0;1;0;0;0
2020-01-24 02:30:00;2;3;1;1;1;2;1;1;3;2;0;0
2020-01-24 02:45:00;2;1;2;2;3;3;2;1;1;1;0;0
2020-01-24 03:00:00;1;5;1;0;0;4;3;2;1;0;0;0
2020-01-24 03:15:00;0;0;1;0;1;3;0;1;2;0;0;0
2020-01-24 03:30:00;3;1;0;0;2;1;3;3;0;1;0;0
2020-01-24 03:45:00;5;3;0;1;0;3;7;5;4;7;0;0
2020-01-24 04:00:00;1;2;0;1;1;4;3;1;0;0;0;0
2020-01-24 04:15:00;6;5;0;1;1;10;8;3;3;1;0;0
2020-01-24 04:30:00;10;14;0;1;1;4;4;3;4;4;0;0
2020-01-24 04:45:00;6;3;0;2;3;8;11;6;4;4;0;0
2020-01-24 05:00:00;23;11;0;8;9;19;20;6;14;2;0;0
2020-01-24 05:15:00;33;22;0;8;11;41;37;15;27;5;0;0
2020-01-24 05:30:00;47;19;3;8;10;52;50;20;54;8;2;0
2020-01-24 05:45:00;44;33;2;4;8;75;67;22;38;7;2;1
2020-01-24 06:00:00;62;38;7;6;9;64;74;36;34;11;1;0
2020-01-24 06:15:00;63;29;7;13;19;97;93;61;40;32;6;18
2020-01-24 06:30:00;68;33;1;11;14;129;131;49;65;14;2;4
2020-01-24 06:45:00;48;34;4;9;18;134;138;65;70;18;1;1
2020-01-24 07:00:00;61;30;2;17;20;177;152;80;80;47;6;25
2020-01-24 07:15:00;68;35;5;29;36;220;170;110;70;57;4;17
2020-01-24 07:30:00;72;51;4;27;27;167;116;110;71;24;7;69
2020-01-24 07:45:00;86;56;9;14;19;144;98;94;76;14;1;8
2020-01-24 08:00:00;85;47;4;19;24;130;118;80;80;23;11;9
2020-01-24 08:15:00;67;37;2;17;20;112;106;77;72;21;6;4
2020-01-24 08:30:00;73;37;5;11;15;100;86;52;69;20;6;30
2020-01-24 08:45:00;71;32;4;9;10;89;86;65;54;18;5;15
2020-01-24 09:00:00;69;34;4;9;8;90;91;64;56;17;2;6
2020-01-24 09:15:00;62;42;1;4;10;76;87;56;49;15;2;3
2020-01-24 09:30:00;66;43;3;12;16;78;69;48;65;12;3;7
2020-01-24 09:45:00;60;48;5;4;8;69;75;50;70;11;5;3
2020-01-24 10:00:00;67;37;8;12;15;69;62;50;66;21;7;14
2020-01-24 10:15:00;69;32;6;15;22;68;71;55;60;17;2;1
2020-01-24 10:30:00;80;44;5;15;19;71;67;56;73;11;4;18
2020-01-24 10:45:00;78;68;8;6;18;68;59;53;64;13;5;5
2020-01-24 11:00:00;85;45;5;12;15;59;70;42;56;14;6;10
2020-01-24 11:15:00;82;48;9;16;25;72;81;64;77;18;1;18
2020-01-24 11:30:00;90;63;10;13;17;71;74;67;78;13;0;1
2020-01-24 11:45:00;88;43;11;11;14;80;77;57;70;11;1;0
2020-01-24 12:00:00;119;76;7;18;31;125;69;54;80;23;1;3
2020-01-24 12:15:00;125;73;9;19;24;103;86;58;87;10;5;31
2020-01-24 12:30:00;118;91;6;15;19;82;68;67;91;18;4;5
2020-01-24 12:45:00;105;84;5;8;19;77;61;64;101;14;4;15
2020-01-24 13:00:00;139;78;2;14;24;98;89;53;123;12;9;49
2020-01-24 13:15:00;159;109;10;15;28;92;81;63;122;21;5;26
2020-01-24 13:30:00;122;102;6;14;24;110;104;57;112;30;8;44
2020-01-24 13:45:00;110;85;7;12;27;79;84;53;86;21;3;16
2020-01-24 14:00:00;122;91;4;14;25;91;84;76;104;19;4;9
2020-01-24 14:15:00;120;82;12;17;28;87;63;70;89;14;6;8
2020-01-24 14:30:00;125;104;3;21;25;92;81;63;106;15;10;7
2020-01-24 14:45:00;113;98;11;15;25;89;71;75;93;16;5;22
2020-01-24 15:00:00;135;92;6;18;31;98;82;69;102;24;4;31
2020-01-24 15:15:00;121;109;8;21;30;97;65;71;112;12;4;23
2020-01-24 15:30:00;129;74;2;14;25;111;64;74;110;24;4;4
2020-01-24 15:45:00;126;87;7;18;30;112;55;66;109;19;9;25
2020-01-24 16:00:00;127;93;9;16;24;105;65;57;106;11;3;23
2020-01-24 16:15:00;109;71;3;21;31;104;76;96;116;21;6;3
2020-01-24 16:30:00;116;67;6;17;23;96;74;71;97;16;6;8
2020-01-24 16:45:00;97;70;5;19;26;106;89;72;106;18;2;4
2020-01-24 17:00:00;123;78;7;11;24;92;91;52;102;12;10;71
2020-01-24 17:15:00;115;64;3;22;37;99;66;69;94;23;4;28
2020-01-24 17:30:00;118;70;4;15;19;98;76;69;92;18;6;22
2020-01-24 17:45:00;94;64;4;8;16;89;85;67;80;18;2;16
2020-01-24 18:00:00;84;61;5;17;23;99;79;68;94;21;15;48
2020-01-24 18:15:00;86;47;6;13;23;89;67;67;69;17;15;26
2020-01-24 18:30:00;78;38;8;22;23;64;73;53;64;11;7;10
2020-01-24 18:45:00;61;27;7;9;18;81;69;65;59;24;3;26
2020-01-24 19:00:00;49;33;2;3;8;55;80;57;71;24;3;18
2020-01-24 19:15:00;50;29;2;5;12;51;69;57;55;10;2;2
2020-01-24 19:30:00;52;40;2;6;8;46;64;51;44;15;2;14
2020-01-24 19:45:00;48;28;5;9;12;55;62;47;49;12;3;11
2020-01-24 20:00:00;53;34;4;8;15;48;54;39;41;13;2;1
2020-01-24 20:15:00;55;32;3;7;7;48;56;44;29;14;0;0
2020-01-24 20:30:00;41;27;1;5;9;46;49;36;32;9;1;0
2020-01-24 20:45:00;39;26;3;10;12;29;44;30;35;7;2;11
2020-01-24 21:00:00;41;18;6;8;14;40;39;19;24;14;0;0
2020-01-24 21:15:00;43;24;1;9;18;48;44;27;47;15;0;0
2020-01-24 21:30:00;33;21;0;4;10;26;36;21;30;6;0;0
2020-01-24 21:45:00;33;24;4;6;12;34;28;17;28;5;0;0
2020-01-24 22:00:00;35;30;5;3;10;34;36;30;48;12;0;1
2020-01-24 22:15:00;49;24;2;7;9;29;45;30;43;15;0;0
2020-01-24 22:30:00;30;21;2;3;4;28;27;20;30;6;0;0
2020-01-24 22:45:00;28;13;2;4;9;24;29;25;28;12;0;0
2020-01-24 23:00:00;30;13;1;0;7;20;21;17;31;11;0;0
2020-01-24 23:15:00;27;12;2;2;8;23;21;16;21;16;0;0
2020-01-24 23:30:00;19;12;0;1;2;8;20;11;16;2;0;0
2020-01-24 23:45:00;17;13;4;4;8;17;23;11;12;5;0;0
