DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-01-31 00:00:00;7;4;4;0;2;10;10;2;2;4;0;0
2020-01-31 00:15:00;11;8;1;2;4;6;6;5;6;5;0;0
2020-01-31 00:30:00;7;3;1;0;0;5;7;3;4;5;0;0
2020-01-31 00:45:00;5;2;0;0;1;5;5;4;4;3;0;0
2020-01-31 01:00:00;7;4;1;0;1;7;7;3;4;2;0;0
2020-01-31 01:15:00;6;4;0;1;3;3;6;3;3;6;0;0
2020-01-31 01:30:00;4;2;0;3;2;4;3;1;1;2;0;0
2020-01-31 01:45:00;6;3;0;0;1;4;3;2;2;4;0;0
2020-01-31 02:00:00;0;1;0;1;2;1;0;0;0;1;0;0
2020-01-31 02:15:00;3;1;0;0;0;2;4;3;2;3;0;0
2020-01-31 02:30:00;4;2;1;1;1;1;2;1;0;2;0;0
2020-01-31 02:45:00;2;2;1;2;3;3;3;1;3;1;0;0
2020-01-31 03:00:00;3;1;0;0;0;4;3;2;2;2;0;0
2020-01-31 03:15:00;4;2;0;0;0;2;3;0;1;0;0;0
2020-01-31 03:30:00;3;2;0;1;2;3;2;1;0;1;0;0
2020-01-31 03:45:00;2;0;0;0;0;4;8;6;4;3;0;0
2020-01-31 04:00:00;8;2;0;1;2;5;5;4;3;2;0;0
2020-01-31 04:15:00;7;6;0;2;1;13;8;3;3;2;0;0
2020-01-31 04:30:00;11;6;0;2;3;8;7;5;5;7;0;0
2020-01-31 04:45:00;16;7;0;1;1;5;11;7;7;7;0;0
2020-01-31 05:00:00;22;6;0;5;7;20;17;5;14;9;0;0
2020-01-31 05:15:00;34;20;2;9;13;35;37;12;19;14;0;0
2020-01-31 05:30:00;32;25;2;12;15;46;51;24;48;9;2;1
2020-01-31 05:45:00;47;32;5;6;10;64;62;15;38;12;3;2
2020-01-31 06:00:00;46;21;3;15;17;58;67;48;35;12;4;4
2020-01-31 06:15:00;62;31;5;5;10;90;103;64;41;27;2;1
2020-01-31 06:30:00;60;25;3;13;18;138;133;55;58;29;3;4
2020-01-31 06:45:00;63;39;7;11;18;128;140;65;75;32;3;43
2020-01-31 07:00:00;64;32;3;22;24;149;151;88;78;19;3;29
2020-01-31 07:15:00;57;49;3;30;39;203;137;111;71;46;11;55
2020-01-31 07:30:00;75;49;3;23;28;167;123;100;82;28;6;29
2020-01-31 07:45:00;84;49;4;19;28;126;97;79;91;32;4;22
2020-01-31 08:00:00;81;41;8;16;20;124;126;73;74;19;2;0
2020-01-31 08:15:00;69;32;3;11;11;97;90;69;75;29;3;8
2020-01-31 08:30:00;66;34;4;14;16;97;91;68;52;22;3;3
2020-01-31 08:45:00;59;26;3;11;16;83;81;59;71;16;5;7
2020-01-31 09:00:00;59;44;4;12;10;61;73;48;59;12;6;7
2020-01-31 09:15:00;57;34;1;11;18;75;82;41;50;16;5;1
2020-01-31 09:30:00;74;41;3;10;14;77;79;64;69;16;1;5
2020-01-31 09:45:00;64;42;6;13;17;91;94;63;66;14;2;18
2020-01-31 10:00:00;62;38;8;15;18;89;72;64;78;25;8;8
2020-01-31 10:15:00;67;40;5;12;20;66;65;54;69;20;3;4
2020-01-31 10:30:00;64;35;7;17;22;67;69;57;75;26;7;7
2020-01-31 10:45:00;82;48;5;10;19;63;82;48;73;35;0;2
2020-01-31 11:00:00;64;47;2;18;19;65;60;59;78;16;2;7
2020-01-31 11:15:00;87;37;5;16;15;73;83;57;73;15;6;19
2020-01-31 11:30:00;91;65;8;15;23;56;77;51;109;18;3;1
2020-01-31 11:45:00;95;54;3;14;24;87;75;67;84;24;7;22
2020-01-31 12:00:00;125;73;6;15;16;88;70;54;91;25;0;7
2020-01-31 12:15:00;115;85;5;14;26;101;82;56;95;17;6;20
