DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-11-23 00:00:00;0;10;2;4;1;0;0
2020-11-23 00:15:00;0;4;6;7;7;3;3
2020-11-23 00:30:00;0;10;2;5;3;0;0
2020-11-23 00:45:00;0;4;2;4;4;0;0
2020-11-23 01:00:00;0;4;2;4;2;0;0
2020-11-23 01:15:00;0;3;3;3;1;0;0
2020-11-23 01:30:00;0;3;1;2;1;0;0
2020-11-23 01:45:00;0;3;1;6;4;0;0
2020-11-23 02:00:00;0;1;0;5;1;0;0
2020-11-23 02:15:00;0;2;1;11;3;0;0
2020-11-23 02:30:00;0;2;1;0;1;0;0
2020-11-23 02:45:00;0;2;2;2;2;0;0
2020-11-23 03:00:00;0;6;2;6;3;0;0
2020-11-23 03:15:00;0;7;2;5;0;0;0
2020-11-23 03:30:00;0;1;1;12;0;0;0
2020-11-23 03:45:00;0;2;0;4;2;0;0
2020-11-23 04:00:00;0;6;0;3;3;0;0
2020-11-23 04:15:00;0;8;1;11;4;0;0
2020-11-23 04:30:00;0;12;2;16;13;0;0
2020-11-23 04:45:00;2;23;13;19;8;0;0
2020-11-23 05:00:00;0;57;44;24;18;0;0
2020-11-23 05:15:00;0;68;70;35;13;0;0
2020-11-23 05:30:00;10;71;69;46;23;1;1
2020-11-23 05:45:00;2;49;60;36;34;3;3
2020-11-23 06:00:00;27;57;49;38;50;5;5
2020-11-23 06:15:00;18;79;100;43;39;4;4
2020-11-23 06:30:00;3;93;97;68;69;8;8
2020-11-23 06:45:00;25;93;112;74;80;3;3
2020-11-23 07:00:00;26;125;138;55;62;6;5
2020-11-23 07:15:00;15;136;156;92;82;7;8
2020-11-23 07:30:00;60;175;155;95;107;4;4
2020-11-23 07:45:00;61;153;119;103;144;4;4
2020-11-23 08:00:00;10;109;118;99;100;6;6
2020-11-23 08:15:00;1;104;116;85;92;4;4
2020-11-23 08:30:00;15;99;101;100;120;5;4
2020-11-23 08:45:00;70;92;100;92;105;2;3
2020-11-23 09:00:00;1;96;98;97;77;4;4
2020-11-23 09:15:00;9;96;84;100;93;4;4
2020-11-23 09:30:00;0;107;92;92;106;5;5
2020-11-23 09:45:00;14;107;85;117;114;2;2
2020-11-23 10:00:00;7;100;88;91;98;3;3
2020-11-23 10:15:00;9;107;83;109;106;3;3
2020-11-23 10:30:00;40;97;89;130;126;6;6
2020-11-23 10:45:00;6;105;109;128;118;2;2
2020-11-23 11:00:00;3;98;99;104;102;4;4
2020-11-23 11:15:00;13;84;89;119;104;2;2
2020-11-23 11:30:00;5;94;83;124;132;7;7
2020-11-23 11:45:00;69;108;83;134;113;3;3
2020-11-23 12:00:00;33;99;87;113;121;3;3
2020-11-23 12:15:00;2;91;95;115;128;3;3
2020-11-23 12:30:00;7;95;88;111;133;2;2
2020-11-23 12:45:00;16;105;93;119;118;5;5
2020-11-23 13:00:00;42;111;108;133;134;3;3
2020-11-23 13:15:00;18;110;114;116;123;9;9
2020-11-23 13:30:00;43;108;125;100;123;7;7
2020-11-23 13:45:00;10;115;120;110;109;2;2
2020-11-23 14:00:00;32;96;99;117;134;4;4
2020-11-23 14:15:00;22;95;92;130;145;3;3
2020-11-23 14:30:00;21;106;101;114;153;7;7
2020-11-23 14:45:00;7;107;97;164;172;2;2
2020-11-23 15:00:00;31;104;109;120;141;6;6
2020-11-23 15:15:00;6;103;82;126;137;2;2
2020-11-23 15:30:00;15;86;99;142;160;5;5
2020-11-23 15:45:00;113;118;111;129;146;5;5
2020-11-23 16:00:00;28;114;106;139;168;4;4
2020-11-23 16:15:00;45;104;107;158;172;3;3
2020-11-23 16:30:00;23;113;100;152;162;6;6
2020-11-23 16:45:00;32;109;94;149;156;3;3
2020-11-23 17:00:00;22;120;110;148;168;4;4
2020-11-23 17:15:00;11;100;106;156;173;3;3
2020-11-23 17:30:00;18;104;85;124;148;5;5
2020-11-23 17:45:00;29;79;82;113;130;4;4
2020-11-23 18:00:00;24;75;79;126;135;4;4
2020-11-23 18:15:00;0;83;69;104;105;2;2
2020-11-23 18:30:00;0;57;58;107;92;5;5
2020-11-23 18:45:00;34;68;51;73;70;4;4
2020-11-23 19:00:00;12;60;63;72;60;3;3
2020-11-23 19:15:00;1;60;46;70;66;4;4
2020-11-23 19:30:00;0;46;38;56;38;4;4
2020-11-23 19:45:00;0;53;33;46;47;2;2
2020-11-23 20:00:00;34;36;32;58;41;3;3
2020-11-23 20:15:00;0;40;38;46;34;2;2
2020-11-23 20:30:00;0;32;27;32;26;3;3
2020-11-23 20:45:00;0;36;33;41;27;1;1
2020-11-23 21:00:00;0;51;32;36;34;3;3
2020-11-23 21:15:00;10;34;40;43;24;1;1
2020-11-23 21:30:00;0;20;22;28;15;1;1
2020-11-23 21:45:00;0;19;10;49;43;1;1
2020-11-23 22:00:00;0;17;15;70;57;2;2
2020-11-23 22:15:00;0;19;13;47;43;2;2
2020-11-23 22:30:00;1;18;16;32;15;2;2
2020-11-23 22:45:00;0;12;8;16;13;1;1
2020-11-23 23:00:00;0;9;11;23;8;2;2
2020-11-23 23:15:00;0;10;5;7;6;1;1
2020-11-23 23:30:00;0;11;9;8;2;1;1
2020-11-23 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
