DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-06-29 00:00:00;5;0;0;0;2;1;0;0
2020-06-29 00:15:00;0;4;0;0;1;4;0;0
2020-06-29 00:30:00;2;3;0;0;0;2;0;0
2020-06-29 00:45:00;0;1;0;0;0;2;0;0
2020-06-29 01:00:00;1;2;0;0;1;3;0;0
2020-06-29 01:15:00;1;2;0;0;0;0;0;0
2020-06-29 01:30:00;1;1;0;0;0;4;0;0
2020-06-29 01:45:00;1;0;0;0;1;2;0;0
2020-06-29 02:00:00;0;0;0;0;0;1;0;0
2020-06-29 02:15:00;0;0;0;0;1;1;0;0
2020-06-29 02:30:00;1;0;0;0;1;2;0;0
2020-06-29 02:45:00;0;0;0;0;0;1;0;0
2020-06-29 03:00:00;1;1;0;0;3;2;0;0
2020-06-29 03:15:00;0;3;0;0;1;1;0;0
2020-06-29 03:30:00;0;1;0;0;2;4;0;0
2020-06-29 03:45:00;1;2;0;0;0;1;0;0
2020-06-29 04:00:00;0;2;0;0;2;1;0;0
2020-06-29 04:15:00;1;1;1;0;1;6;0;0
2020-06-29 04:30:00;4;4;0;0;4;9;0;0
2020-06-29 04:45:00;1;8;0;0;16;42;2;0
2020-06-29 05:00:00;10;25;0;0;25;55;12;0
2020-06-29 05:15:00;29;39;2;0;89;150;20;0
2020-06-29 05:30:00;30;60;7;0;109;142;13;0
2020-06-29 05:45:00;21;56;1;0;70;64;16;1
2020-06-29 06:00:00;27;52;0;0;35;38;15;1
2020-06-29 06:15:00;23;66;1;0;46;58;18;1
2020-06-29 06:30:00;34;90;2;0;53;71;15;2
2020-06-29 06:45:00;32;84;2;0;55;78;19;0
2020-06-29 07:00:00;34;61;5;0;48;61;10;0
2020-06-29 07:15:00;55;114;8;0;52;65;16;1
2020-06-29 07:30:00;42;90;2;0;67;69;22;0
2020-06-29 07:45:00;41;78;5;0;52;78;8;0
2020-06-29 08:00:00;47;69;7;0;52;67;13;0
2020-06-29 08:15:00;40;81;5;0;31;53;5;0
2020-06-29 08:30:00;36;78;8;0;26;45;12;0
2020-06-29 08:45:00;31;58;6;0;27;54;9;0
2020-06-29 09:00:00;31;52;7;0;22;36;6;0
2020-06-29 09:15:00;39;49;9;0;22;39;3;2
2020-06-29 09:30:00;28;45;9;0;16;31;5;0
2020-06-29 09:45:00;27;38;8;0;23;35;1;1
2020-06-29 10:00:00;34;33;8;0;30;44;0;3
2020-06-29 10:15:00;19;44;5;0;27;44;0;3
2020-06-29 10:30:00;28;44;9;0;30;42;6;4
2020-06-29 10:45:00;33;51;12;0;27;42;0;16
2020-06-29 11:00:00;27;43;4;0;18;37;3;3
2020-06-29 11:15:00;31;41;9;0;43;54;2;5
2020-06-29 11:30:00;37;53;12;0;17;48;3;5
2020-06-29 11:45:00;32;30;9;0;34;38;2;8
2020-06-29 12:00:00;42;49;10;0;35;54;0;15
2020-06-29 12:15:00;26;55;14;0;31;48;5;7
2020-06-29 12:30:00;49;44;2;0;35;35;7;9
2020-06-29 12:45:00;45;61;6;0;40;46;6;14
2020-06-29 13:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-29 13:15:00;31;42;7;0;49;77;23;3
2020-06-29 13:30:00;50;46;14;0;46;56;17;2
2020-06-29 13:45:00;60;75;14;0;36;82;7;13
2020-06-29 14:00:00;78;109;12;0;53;65;6;21
2020-06-29 14:15:00;105;178;9;0;46;50;7;26
2020-06-29 14:30:00;124;176;8;0;32;52;9;19
2020-06-29 14:45:00;83;113;14;0;46;65;3;19
2020-06-29 15:00:00;51;71;7;0;41;39;0;15
2020-06-29 15:15:00;56;74;9;0;82;51;3;4
2020-06-29 15:30:00;61;62;4;0;54;37;0;10
2020-06-29 15:45:00;43;52;8;0;51;47;2;10
2020-06-29 16:00:00;54;53;4;0;52;57;2;16
2020-06-29 16:15:00;49;61;7;0;57;38;0;11
2020-06-29 16:30:00;41;60;7;0;52;44;1;9
2020-06-29 16:45:00;36;52;11;0;41;54;0;9
2020-06-29 17:00:00;50;53;4;0;35;47;0;16
2020-06-29 17:15:00;46;58;12;0;32;47;4;10
2020-06-29 17:30:00;40;45;4;0;36;47;0;8
2020-06-29 17:45:00;39;53;11;0;52;34;0;4
2020-06-29 18:00:00;41;32;9;0;34;33;0;2
2020-06-29 18:15:00;31;35;12;0;28;35;0;2
2020-06-29 18:30:00;29;45;8;0;24;30;0;0
2020-06-29 18:45:00;27;25;6;0;16;24;0;6
2020-06-29 19:00:00;20;26;3;0;20;29;0;2
2020-06-29 19:15:00;24;23;4;0;24;20;1;2
2020-06-29 19:30:00;26;24;2;0;11;20;0;0
2020-06-29 19:45:00;16;18;7;0;16;15;0;0
2020-06-29 20:00:00;19;21;1;0;17;16;0;0
2020-06-29 20:15:00;19;17;4;0;22;25;1;0
2020-06-29 20:30:00;20;21;1;0;16;33;1;0
2020-06-29 20:45:00;16;24;1;0;28;43;15;0
2020-06-29 21:00:00;15;30;1;0;27;67;19;0
2020-06-29 21:15:00;14;37;5;0;44;107;12;1
2020-06-29 21:30:00;26;35;3;0;33;75;19;6
2020-06-29 21:45:00;47;58;5;0;20;39;3;19
2020-06-29 22:00:00;34;48;5;0;37;40;0;13
2020-06-29 22:15:00;17;26;2;0;3;18;4;6
2020-06-29 22:30:00;3;6;2;0;1;11;0;0
2020-06-29 22:45:00;12;8;2;0;2;13;0;0
2020-06-29 23:00:00;2;9;2;0;3;7;0;0
2020-06-29 23:15:00;4;7;0;0;0;4;0;0
2020-06-29 23:30:00;7;6;0;0;1;3;0;0
2020-06-30 00:00:00;1;1;0;0;2;3;0;0
2020-06-30 00:15:00;4;4;0;0;1;1;0;0
2020-06-30 00:30:00;1;1;0;0;2;1;0;0
2020-06-30 00:45:00;2;3;0;0;0;2;0;0
2020-06-30 01:00:00;1;1;0;0;1;1;0;0
2020-06-30 01:15:00;3;3;0;0;1;4;0;0
2020-06-30 01:30:00;0;2;0;0;1;3;0;0
2020-06-30 01:45:00;8;3;0;0;0;4;0;0
2020-06-30 02:00:00;2;2;0;0;4;4;0;0
2020-06-30 02:15:00;2;0;0;0;0;3;0;0
2020-06-30 02:30:00;1;2;0;0;1;3;0;0
2020-06-30 02:45:00;3;2;0;0;0;4;0;0
2020-06-30 03:00:00;4;3;0;0;1;2;0;0
2020-06-30 03:15:00;2;4;1;0;1;3;0;0
2020-06-30 03:30:00;4;1;0;0;1;4;0;0
2020-06-30 03:45:00;1;0;0;0;0;3;0;0
2020-06-30 04:00:00;2;5;0;0;2;4;0;0
2020-06-30 04:15:00;3;4;0;0;3;7;0;0
2020-06-30 04:30:00;2;4;0;0;6;9;0;0
2020-06-30 04:45:00;8;5;0;0;11;23;0;0
2020-06-30 05:00:00;10;22;2;0;31;66;9;1
2020-06-30 05:15:00;25;41;4;0;94;146;15;0
2020-06-30 05:30:00;27;70;5;0;90;128;18;10
2020-06-30 05:45:00;95;127;6;0;62;78;7;14
2020-06-30 06:00:00;91;132;7;0;33;49;3;18
2020-06-30 06:15:00;57;95;1;0;41;50;19;13
2020-06-30 06:30:00;41;81;2;0;58;53;9;0
2020-06-30 06:45:00;41;85;1;0;50;73;14;0
2020-06-30 07:00:00;41;70;5;0;36;57;11;6
2020-06-30 07:15:00;64;85;4;0;55;65;15;1
2020-06-30 07:30:00;52;87;7;0;70;76;11;0
2020-06-30 07:45:00;56;96;7;0;60;81;9;6
2020-06-30 08:00:00;39;77;7;0;34;49;8;0
2020-06-30 08:15:00;40;67;7;0;27;56;18;0
2020-06-30 08:30:00;41;52;5;0;22;44;10;5
2020-06-30 08:45:00;29;62;5;0;39;50;4;2
2020-06-30 09:00:00;30;40;5;0;25;37;2;0
2020-06-30 09:15:00;34;38;7;0;23;35;4;3
2020-06-30 09:30:00;35;54;17;0;34;34;3;5
2020-06-30 09:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-30 10:15:00;31;33;9;0;23;29;2;3
2020-06-30 10:30:00;28;27;6;0;28;26;6;1
2020-06-30 10:45:00;29;41;7;0;18;38;1;4
2020-06-30 11:00:00;31;37;8;0;29;33;0;3
2020-06-30 11:15:00;44;45;7;0;31;44;6;9
2020-06-30 11:30:00;32;43;8;0;23;31;4;9
2020-06-30 11:45:00;35;36;6;0;28;29;1;9
2020-06-30 12:00:00;28;42;7;0;25;36;4;11
2020-06-30 12:15:00;28;42;8;0;32;36;6;13
2020-06-30 12:30:00;40;44;4;0;29;39;2;7
2020-06-30 12:45:00;38;47;5;0;41;50;9;7
2020-06-30 13:00:00;31;45;7;0;35;50;20;13
2020-06-30 13:15:00;38;55;7;0;42;74;9;12
2020-06-30 13:30:00;48;52;11;0;45;75;15;21
2020-06-30 13:45:00;56;71;9;0;57;87;16;7
2020-06-30 14:00:00;66;100;5;0;62;72;11;14
2020-06-30 14:15:00;110;167;12;0;39;66;5;13
2020-06-30 14:30:00;126;172;9;0;46;46;0;25
2020-06-30 14:45:00;66;83;8;0;46;44;7;16
2020-06-30 15:00:00;52;68;7;0;39;44;2;11
2020-06-30 15:15:00;62;61;7;0;61;62;3;14
2020-06-30 15:30:00;40;64;2;0;57;51;0;17
2020-06-30 15:45:00;44;35;4;0;53;37;0;17
2020-06-30 16:00:00;57;75;7;0;58;51;0;12
2020-06-30 16:15:00;52;51;7;0;41;51;0;16
2020-06-30 16:30:00;41;53;6;0;43;48;2;23
2020-06-30 16:45:00;58;71;7;0;53;46;0;15
2020-06-30 17:00:00;47;58;5;0;42;60;2;10
2020-06-30 17:15:00;39;52;8;0;41;43;0;7
2020-06-30 17:30:00;39;45;8;0;36;40;6;10
2020-06-30 17:45:00;44;50;8;0;34;40;1;7
2020-06-30 18:00:00;27;34;9;0;33;31;0;5
2020-06-30 18:15:00;29;35;13;0;41;33;0;3
2020-06-30 18:30:00;31;34;7;0;28;42;0;5
2020-06-30 18:45:00;29;34;4;0;18;23;0;1
2020-06-30 19:00:00;20;26;5;0;21;22;0;5
2020-06-30 19:15:00;34;27;3;0;24;16;1;1
2020-06-30 19:30:00;28;28;4;0;16;11;0;2
2020-06-30 19:45:00;16;18;2;0;10;15;0;1
2020-06-30 20:00:00;25;25;2;0;13;18;0;2
2020-06-30 20:15:00;20;13;2;0;10;20;0;0
2020-06-30 20:30:00;15;22;1;0;14;39;3;0
2020-06-30 20:45:00;13;20;1;0;25;37;11;1
2020-06-30 21:00:00;21;39;3;0;28;62;16;0
2020-06-30 21:15:00;17;32;3;0;48;113;25;0
2020-06-30 21:30:00;25;32;4;0;25;91;22;7
2020-06-30 21:45:00;47;55;8;0;25;34;5;26
2020-06-30 22:00:00;29;59;6;0;34;34;2;16
2020-06-30 22:15:00;19;22;2;0;10;19;0;2
2020-06-30 22:30:00;11;6;2;0;9;13;0;1
2020-06-30 22:45:00;6;10;2;0;5;5;0;0
2020-06-30 23:00:00;6;5;0;0;5;7;0;0
2020-06-30 23:15:00;4;9;0;0;1;6;0;0
2020-06-30 23:30:00;8;6;0;0;6;8;0;0
