DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-06-09 00:00:00;1;4;1;0;0;0;0;0
2020-06-09 00:15:00;0;1;0;0;0;0;0;0
2020-06-09 00:30:00;0;2;1;1;0;0;0;0
2020-06-09 00:45:00;0;0;1;0;0;0;0;0
2020-06-09 01:00:00;0;0;1;0;0;0;0;0
2020-06-09 01:15:00;0;3;1;1;0;0;0;0
2020-06-09 01:30:00;0;2;0;0;0;0;0;0
2020-06-09 01:45:00;0;0;0;0;0;0;0;0
2020-06-09 02:00:00;0;0;0;0;0;0;0;0
2020-06-09 02:15:00;0;0;0;0;0;0;0;0
2020-06-09 02:30:00;0;0;0;0;0;0;0;0
2020-06-09 02:45:00;0;0;0;0;0;0;0;0
2020-06-09 03:00:00;0;0;0;0;0;0;0;0
2020-06-09 03:15:00;0;0;0;0;1;0;0;0
2020-06-09 03:30:00;0;0;0;0;0;0;0;0
2020-06-09 03:45:00;0;1;0;0;0;0;0;0
2020-06-09 04:00:00;0;0;1;0;0;0;0;0
2020-06-09 04:15:00;0;1;1;0;0;0;0;0
2020-06-09 04:30:00;0;2;0;0;0;0;0;0
2020-06-09 04:45:00;0;2;3;3;0;0;0;0
2020-06-09 05:00:00;1;2;11;2;0;0;0;0
2020-06-09 05:15:00;3;19;23;4;1;0;0;0
2020-06-09 05:30:00;0;28;32;8;2;0;0;0
2020-06-09 05:45:00;0;24;45;5;3;0;0;0
2020-06-09 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-09 06:15:00;2;11;50;1;7;0;0;0
2020-06-09 06:30:00;1;14;58;4;2;0;0;0
2020-06-09 06:45:00;4;23;77;8;3;0;0;0
2020-06-09 07:00:00;2;15;48;6;3;0;0;0
2020-06-09 07:15:00;1;22;54;11;15;0;0;0
2020-06-09 07:30:00;2;22;42;7;5;0;0;0
2020-06-09 07:45:00;4;20;47;16;6;0;0;0
2020-06-09 08:00:00;0;18;44;7;7;0;0;0
2020-06-09 08:15:00;1;12;51;5;6;0;0;0
2020-06-09 08:30:00;4;9;29;6;9;0;0;0
2020-06-09 09:00:00;4;12;15;1;4;0;0;0
2020-06-09 09:15:00;3;11;12;7;7;0;0;0
2020-06-09 09:30:00;1;8;11;5;5;0;0;0
2020-06-09 09:45:00;0;13;12;5;7;0;0;0
2020-06-09 10:00:00;2;16;11;4;5;0;0;0
2020-06-09 10:15:00;0;8;20;4;10;0;0;0
2020-06-09 10:30:00;5;23;15;2;6;0;0;0
2020-06-09 10:45:00;4;10;11;3;16;0;0;0
2020-06-09 11:00:00;2;18;15;2;7;0;0;0
2020-06-09 11:15:00;1;21;12;1;5;0;0;0
2020-06-09 11:45:00;2;19;15;2;12;0;0;0
2020-06-09 12:00:00;2;14;15;5;6;1;0;0
2020-06-09 12:15:00;3;17;14;4;5;0;0;0
2020-06-09 12:30:00;1;11;14;4;9;0;0;0
2020-06-09 12:45:00;6;24;13;3;7;0;0;0
2020-06-09 13:00:00;1;15;28;5;7;1;0;0
2020-06-09 13:15:00;1;17;20;6;11;0;0;0
2020-06-09 13:30:00;4;33;30;14;7;0;0;0
2020-06-09 13:45:00;3;35;43;3;4;0;0;0
2020-06-09 14:00:00;7;87;54;2;7;0;0;0
2020-06-09 14:15:00;4;50;34;3;16;0;0;0
2020-06-09 14:30:00;1;36;14;7;13;0;0;0
2020-06-09 14:45:00;3;46;18;2;11;0;0;0
2020-06-09 15:00:00;2;39;25;3;10;0;0;0
2020-06-09 15:15:00;5;88;10;3;6;0;2;0
2020-06-09 15:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-09 15:45:00;5;29;9;1;5;0;0;0
2020-06-09 16:00:00;5;40;12;6;13;0;0;0
2020-06-09 16:15:00;4;51;5;4;6;0;0;0
2020-06-09 16:30:00;0;38;12;3;9;0;0;0
2020-06-09 16:45:00;0;45;12;1;10;0;0;0
2020-06-09 17:00:00;4;32;11;4;7;0;0;0
2020-06-09 17:15:00;1;32;6;5;5;0;0;0
2020-06-09 17:30:00;2;37;11;2;9;0;0;0
2020-06-09 17:45:00;1;26;13;4;10;0;0;0
2020-06-09 18:00:00;0;35;11;3;3;0;0;0
2020-06-09 18:15:00;2;18;13;2;5;0;0;0
2020-06-09 18:30:00;2;29;8;5;4;0;0;0
2020-06-09 18:45:00;0;21;7;1;2;0;0;0
2020-06-09 19:00:00;0;20;3;3;1;0;0;0
2020-06-09 19:15:00;0;13;10;1;2;0;0;0
2020-06-09 19:30:00;1;12;8;0;0;0;0;0
2020-06-09 19:45:00;0;5;4;1;1;0;0;0
