DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-06-02 00:00:00;0;3;3;1;0;0;0;0
2020-06-02 00:15:00;0;4;0;0;1;0;0;0
2020-06-02 00:30:00;0;1;0;0;1;0;0;0
2020-06-02 00:45:00;0;0;0;0;0;0;0;0
2020-06-02 01:00:00;0;0;0;0;0;0;0;0
2020-06-02 01:15:00;0;1;1;1;0;0;0;0
2020-06-02 01:30:00;0;0;0;0;0;0;0;0
2020-06-02 01:45:00;0;0;0;0;0;0;0;0
2020-06-02 02:00:00;0;0;0;0;0;0;0;0
2020-06-02 02:15:00;0;0;0;0;0;0;0;0
2020-06-02 02:30:00;0;0;0;0;0;0;0;0
2020-06-02 02:45:00;0;0;0;0;0;0;0;0
2020-06-02 03:00:00;0;0;0;0;0;0;0;0
2020-06-02 03:15:00;0;0;0;0;0;0;0;0
2020-06-02 03:30:00;0;0;0;0;0;0;0;0
2020-06-02 03:45:00;0;1;2;0;0;0;0;0
2020-06-02 04:00:00;0;0;0;0;0;0;0;0
2020-06-02 04:15:00;0;0;0;0;0;0;0;0
2020-06-02 04:30:00;0;0;2;0;0;0;0;0
2020-06-02 04:45:00;0;5;3;1;0;0;0;0
2020-06-02 05:00:00;1;4;10;5;0;0;0;0
2020-06-02 05:15:00;0;19;23;6;0;0;0;0
2020-06-02 05:30:00;7;34;32;8;1;0;0;0
2020-06-02 05:45:00;3;14;29;2;0;0;0;0
2020-06-02 06:00:00;1;5;23;1;4;0;0;0
2020-06-02 06:15:00;5;4;38;2;4;0;0;0
2020-06-02 06:30:00;2;23;74;4;5;0;0;0
2020-06-02 06:45:00;5;35;61;6;4;0;0;0
2020-06-02 07:00:00;1;8;36;4;5;0;4;0
2020-06-02 07:15:00;3;14;42;6;9;0;0;0
2020-06-02 07:30:00;5;13;50;8;2;0;0;0
2020-06-02 07:45:00;4;8;37;6;9;0;0;0
2020-06-02 08:00:00;1;10;34;3;13;0;0;0
2020-06-02 08:15:00;4;16;22;6;266;0;4;0
2020-06-02 08:30:00;3;16;24;5;3;0;0;0
2020-06-02 08:45:00;0;16;24;1;10;0;0;0
2020-06-02 09:00:00;3;16;17;3;8;0;0;0
2020-06-02 09:15:00;3;16;13;8;9;0;0;0
2020-06-02 09:30:00;5;19;13;4;7;0;0;0
2020-06-02 09:45:00;1;15;7;7;5;0;0;0
2020-06-02 10:00:00;3;19;10;1;5;0;0;0
2020-06-02 10:15:00;2;10;7;2;4;0;0;0
2020-06-02 10:30:00;4;21;9;3;13;0;0;0
2020-06-02 10:45:00;3;22;21;8;6;0;0;0
2020-06-02 11:00:00;2;18;12;5;6;0;0;0
2020-06-02 11:15:00;1;14;11;5;2;0;0;0
2020-06-02 11:45:00;1;19;17;6;6;0;1;0
2020-06-02 12:00:00;3;21;13;3;14;0;0;0
2020-06-02 12:15:00;5;26;11;3;6;0;1;1
2020-06-02 12:30:00;3;18;16;3;5;0;0;7
2020-06-02 12:45:00;2;23;18;4;6;0;1;0
2020-06-02 13:00:00;1;23;14;4;7;0;0;0
2020-06-02 13:15:00;4;22;20;4;8;0;0;0
2020-06-02 13:30:00;8;28;27;6;11;0;0;0
2020-06-02 13:45:00;3;30;21;7;19;0;0;0
2020-06-02 14:00:00;6;67;35;3;11;0;0;0
2020-06-02 14:15:00;1;41;25;4;18;0;0;0
2020-06-02 14:30:00;7;33;21;8;17;0;0;9
2020-06-02 14:45:00;2;46;32;3;10;0;0;0
2020-06-02 15:00:00;5;48;29;5;10;0;0;0
2020-06-02 15:15:00;4;103;23;7;13;0;0;0
2020-06-02 15:30:00;4;37;9;2;10;0;0;0
2020-06-02 15:45:00;1;40;9;4;19;0;0;0
2020-06-02 16:00:00;3;43;13;1;7;0;0;0
2020-06-02 16:15:00;2;36;11;3;4;0;0;0
2020-06-02 16:30:00;4;40;13;4;8;0;0;0
2020-06-02 16:45:00;0;27;12;3;8;0;0;0
2020-06-02 17:00:00;0;23;16;5;7;0;0;0
2020-06-02 17:15:00;1;22;6;2;3;0;0;0
2020-06-02 17:30:00;1;25;5;5;7;0;0;0
2020-06-02 17:45:00;0;17;14;3;263;0;0;0
2020-06-02 18:00:00;1;38;12;1;5;0;0;0
2020-06-02 18:15:00;1;27;11;2;10;0;0;0
2020-06-02 18:30:00;0;17;6;1;3;0;0;0
2020-06-02 18:45:00;1;6;6;1;0;0;0;0
2020-06-02 19:00:00;2;9;5;1;2;0;0;0
2020-06-02 19:15:00;0;16;12;0;2;0;0;0
2020-06-02 19:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-02 19:45:00;1;7;2;0;4;0;0;0
2020-06-02 20:00:00;1;12;6;3;1;0;0;0
2020-06-02 20:15:00;0;9;9;0;0;0;0;0
2020-06-02 20:30:00;1;9;3;0;0;0;0;0
2020-06-02 20:45:00;0;15;4;1;1;0;0;0
2020-06-02 21:00:00;0;13;9;5;1;0;0;0
2020-06-02 21:15:00;0;18;10;0;0;0;0;0
2020-06-02 21:30:00;0;17;11;2;1;0;0;0
2020-06-02 21:45:00;0;18;6;0;7;0;0;0
2020-06-02 22:00:00;9;48;5;1;11;0;0;0
2020-06-02 22:15:00;0;6;2;0;1;0;0;0
2020-06-02 22:30:00;1;7;5;1;0;0;0;0
2020-06-02 22:45:00;0;4;1;0;3;0;0;0
2020-06-02 23:00:00;0;4;2;3;0;0;0;0
2020-06-02 23:15:00;0;4;1;0;0;0;0;0
2020-06-02 23:30:00;0;0;1;0;0;0;0;0
