DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2019-09-20 00:00:00;0;11;4;11;4;0;0;0;0;0;0;0;0
2019-09-20 00:15:00;0;10;4;16;7;0;0;1;0;0;0;0;0
2019-09-20 00:30:00;0;10;5;13;2;0;0;0;0;0;0;0;0
2019-09-20 00:45:00;1;9;3;14;4;0;1;1;0;0;0;0;0
2019-09-20 01:00:00;0;14;2;12;4;0;1;1;0;0;0;0;0
2019-09-20 01:15:00;0;6;3;8;4;0;0;0;0;0;0;0;0
2019-09-20 01:30:00;0;10;3;7;2;1;0;0;0;0;0;0;0
2019-09-20 01:45:00;0;8;1;5;1;0;0;0;0;0;0;0;0
2019-09-20 02:00:00;1;8;1;7;1;0;0;0;0;0;0;0;0
2019-09-20 02:15:00;0;11;3;9;3;0;0;0;0;0;0;0;0
2019-09-20 02:30:00;0;7;0;8;4;1;0;0;0;0;0;0;0
2019-09-20 02:45:00;1;2;1;8;0;0;0;1;0;0;0;0;0
2019-09-20 03:00:00;0;6;2;4;6;0;0;0;0;0;0;0;0
2019-09-20 03:15:00;0;8;4;6;5;0;1;1;0;0;0;0;0
2019-09-20 03:30:00;0;11;0;8;3;0;0;0;0;0;0;0;0
2019-09-20 03:45:00;1;9;1;14;6;0;0;0;0;0;0;0;0
2019-09-20 04:00:00;0;11;0;11;8;0;1;1;0;0;0;0;0
2019-09-20 04:15:00;1;15;6;20;6;1;0;0;0;0;0;0;0
2019-09-20 04:30:00;1;22;6;22;5;0;2;2;0;0;0;0;0
2019-09-20 04:45:00;0;22;10;37;22;0;0;0;0;0;0;0;0
2019-09-20 05:00:00;0;32;12;90;59;1;1;1;0;0;0;0;0
2019-09-20 05:15:00;0;40;32;117;116;0;2;4;0;0;0;0;0
2019-09-20 05:30:00;4;56;50;109;107;3;0;2;0;0;0;0;0
2019-09-20 05:45:00;15;95;91;124;126;2;0;1;0;0;0;0;0
2019-09-20 06:00:00;21;117;105;128;115;9;11;13;0;0;0;0;0
2019-09-20 06:15:00;8;99;84;139;156;8;15;17;0;0;0;0;0
2019-09-20 06:30:00;12;74;67;145;165;10;15;9;0;0;0;0;0
2019-09-20 06:45:00;8;58;61;128;177;10;9;10;5;0;4;0;0
2019-09-20 07:00:00;15;68;63;149;174;20;4;9;0;0;4;0;0
2019-09-20 07:15:00;21;79;89;151;169;26;13;18;4;0;2;0;0
2019-09-20 07:30:00;30;72;59;123;138;36;11;13;1;0;0;0;0
2019-09-20 07:45:00;43;89;96;100;102;44;10;17;38;0;3;0;0
2019-09-20 08:00:00;33;85;74;99;112;29;6;14;2;2;11;0;0
2019-09-20 08:15:00;35;54;69;115;128;19;14;18;1;0;11;12;0
2019-09-20 08:30:00;32;74;64;98;92;15;15;18;9;0;2;0;0
2019-09-20 08:45:00;28;73;50;105;96;19;13;24;9;0;10;2;0
2019-09-20 09:00:00;26;62;52;89;85;22;10;21;2;0;7;0;0
2019-09-20 09:15:00;34;70;74;92;63;14;17;25;0;0;5;0;0
2019-09-20 09:30:00;33;65;54;80;75;16;19;28;23;6;0;0;0
2019-09-20 09:45:00;46;70;74;80;62;21;16;31;4;0;7;0;0
2019-09-20 10:00:00;36;70;75;94;55;21;29;43;16;0;6;0;0
2019-09-20 10:15:00;36;86;84;83;56;18;30;45;17;3;1;0;0
2019-09-20 10:30:00;38;90;83;76;42;22;29;26;3;0;5;0;0
2019-09-20 10:45:00;36;67;73;77;64;19;29;34;3;0;2;0;0
2019-09-20 11:00:00;41;86;82;74;61;12;26;37;4;2;10;2;0
2019-09-20 11:15:00;37;93;90;83;56;16;31;40;9;3;1;0;0
2019-09-20 11:30:00;46;80;93;88;74;27;26;41;8;10;3;0;0
2019-09-20 11:45:00;39;100;106;78;67;28;38;40;34;1;5;14;0
2019-09-20 12:00:00;35;119;116;77;63;12;25;38;27;0;5;2;3
2019-09-20 12:15:00;34;116;139;81;75;17;36;43;1;0;0;0;0
2019-09-20 12:30:00;38;118;132;104;90;14;32;34;4;3;12;0;0
2019-09-20 12:45:00;46;128;137;88;79;19;26;34;10;5;1;0;1
2019-09-20 13:00:00;34;119;134;98;97;14;35;45;0;12;6;1;0
2019-09-20 13:15:00;40;141;143;123;135;14;20;26;14;2;9;1;0
2019-09-20 13:30:00;38;130;145;144;143;12;35;33;7;0;10;0;0
2019-09-20 13:45:00;31;118;133;94;97;22;41;35;21;0;0;0;0
2019-09-20 14:00:00;43;145;151;95;89;16;26;43;9;0;22;0;0
2019-09-20 14:15:00;36;163;177;89;78;15;54;37;37;0;2;0;0
2019-09-20 14:30:00;28;171;177;100;85;15;25;34;2;2;5;0;0
2019-09-20 14:45:00;37;163;193;89;79;18;26;30;13;0;8;4;0
2019-09-20 15:00:00;30;183;175;89;84;15;34;39;17;7;3;3;0
2019-09-20 15:15:00;41;167;183;87;96;13;26;30;11;4;6;0;0
2019-09-20 15:30:00;36;153;175;104;91;18;36;44;14;0;0;0;0
2019-09-20 15:45:00;49;144;171;87;62;33;26;34;11;3;5;0;0
2019-09-20 16:00:00;38;126;155;85;75;20;36;34;0;0;16;0;0
2019-09-20 16:15:00;46;136;174;88;80;31;37;46;15;5;4;0;0
2019-09-20 16:30:00;40;127;138;84;81;20;43;40;11;0;2;0;0
2019-09-20 16:45:00;49;113;133;93;83;33;33;42;2;0;15;0;0
2019-09-20 17:00:00;48;111;115;88;79;18;50;58;1;0;10;0;0
2019-09-20 17:15:00;52;124;134;91;89;26;29;39;12;2;2;0;0
2019-09-20 17:30:00;42;113;124;70;68;31;46;53;13;0;5;0;0
2019-09-20 17:45:00;36;98;116;83;75;23;43;52;8;3;11;0;0
2019-09-20 18:00:00;49;123;111;69;79;21;28;50;11;7;9;1;0
2019-09-20 18:15:00;34;94;98;85;87;26;31;34;4;0;22;3;0
2019-09-20 18:30:00;39;83;87;77;52;17;34;38;23;0;1;0;0
2019-09-20 18:45:00;25;67;60;81;56;15;35;37;9;0;9;1;0
2019-09-20 19:00:00;33;75;66;71;57;20;25;23;30;0;4;8;0
2019-09-20 19:15:00;26;74;64;66;45;14;27;31;8;1;10;0;0
2019-09-20 19:30:00;19;72;61;61;55;14;31;36;3;1;13;0;0
2019-09-20 19:45:00;11;84;51;57;45;6;19;26;9;0;0;0;0
2019-09-20 20:00:00;1;67;48;64;53;3;12;12;2;0;11;0;0
2019-09-20 20:15:00;2;73;59;63;43;1;3;9;0;0;4;0;0
2019-09-20 20:30:00;1;57;36;53;40;2;0;6;0;0;0;0;0
2019-09-20 20:45:00;2;38;30;65;53;4;11;20;0;0;0;0;0
2019-09-20 21:00:00;3;46;36;95;95;2;17;17;0;0;0;0;0
2019-09-20 21:15:00;2;48;37;101;91;3;8;8;2;0;0;0;0
2019-09-20 21:30:00;2;69;50;68;41;0;2;3;0;0;0;0;0
2019-09-20 21:45:00;3;101;76;44;19;1;1;3;0;0;0;0;0
2019-09-20 22:00:00;0;123;120;38;23;1;4;4;0;0;0;0;0
2019-09-20 22:15:00;2;90;70;30;21;0;0;2;0;0;0;0;0
2019-09-20 22:30:00;1;54;29;26;19;1;3;5;0;0;0;0;0
2019-09-20 22:45:00;0;34;22;30;23;1;2;4;0;0;0;0;0
2019-09-20 23:00:00;0;32;19;27;13;2;2;3;0;0;0;0;0
2019-09-20 23:15:00;0;34;12;24;14;0;0;1;0;0;0;0;0
2019-09-20 23:30:00;1;22;14;31;16;0;0;0;0;0;0;0;0
2019-09-20 23:45:00;0;30;11;29;12;0;0;0;0;0;0;0;0
