DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2019-10-03 00:00:00;32;29;1;1;0;29;22;0;0
2019-10-03 00:15:00;27;28;0;0;0;29;12;0;0
2019-10-03 00:30:00;23;19;1;0;0;24;14;0;0
2019-10-03 00:45:00;27;20;0;0;0;21;10;0;1
2019-10-03 01:00:00;24;21;0;0;1;21;12;0;1
2019-10-03 01:15:00;19;23;1;0;1;22;10;0;0
2019-10-03 01:30:00;17;11;0;0;0;11;3;0;0
2019-10-03 01:45:00;22;18;1;0;0;16;5;0;0
2019-10-03 02:00:00;17;9;0;0;0;10;5;0;0
2019-10-03 02:15:00;9;9;0;0;0;14;7;0;0
2019-10-03 02:30:00;12;12;0;0;0;10;4;0;0
2019-10-03 02:45:00;9;4;0;0;0;5;2;0;0
2019-10-03 03:00:00;9;5;0;0;0;7;6;0;0
2019-10-03 03:15:00;10;7;0;0;0;7;3;0;0
2019-10-03 03:30:00;12;7;0;0;0;23;6;0;0
2019-10-03 03:45:00;6;6;0;0;0;12;6;0;0
2019-10-03 04:00:00;12;8;0;0;0;9;8;0;0
2019-10-03 04:15:00;10;10;0;0;0;8;1;0;0
2019-10-03 04:30:00;8;10;0;0;0;8;6;0;0
2019-10-03 04:45:00;14;6;0;1;0;14;7;0;0
2019-10-03 05:00:00;18;9;0;0;0;17;7;0;0
2019-10-03 05:15:00;14;8;0;0;0;15;11;0;0
2019-10-03 05:30:00;27;22;0;0;0;47;29;0;0
2019-10-03 05:45:00;87;60;0;0;0;38;23;0;0
2019-10-03 06:00:00;172;131;1;1;2;25;27;0;0
2019-10-03 06:15:00;82;45;0;0;0;22;15;0;0
2019-10-03 06:30:00;46;32;0;0;0;25;13;0;0
2019-10-03 06:45:00;20;20;0;0;0;18;6;0;0
2019-10-03 07:00:00;26;15;0;0;0;16;15;0;1
2019-10-03 07:15:00;17;11;0;1;0;14;8;0;0
2019-10-03 07:30:00;25;19;1;1;0;26;10;0;0
2019-10-03 07:45:00;25;20;0;0;0;17;8;0;0
2019-10-03 08:00:00;19;23;0;0;0;34;13;0;0
2019-10-03 08:15:00;28;22;0;0;1;23;13;0;1
2019-10-03 08:30:00;39;21;1;0;0;24;20;0;0
2019-10-03 08:45:00;36;18;0;0;0;33;23;0;0
2019-10-03 09:00:00;48;37;1;1;1;48;31;0;1
2019-10-03 09:15:00;36;38;0;0;0;44;21;0;1
2019-10-03 09:30:00;41;38;1;0;1;47;40;0;5
2019-10-03 09:45:00;49;40;1;0;0;65;44;0;1
2019-10-03 10:00:00;60;47;0;0;0;66;52;0;0
2019-10-03 10:15:00;49;53;0;0;0;47;35;0;1
2019-10-03 10:30:00;70;56;1;0;0;62;54;0;0
2019-10-03 10:45:00;79;62;1;0;0;67;60;0;3
2019-10-03 11:00:00;65;55;1;5;1;64;62;0;1
2019-10-03 11:15:00;62;61;1;2;1;82;49;1;0
2019-10-03 11:30:00;88;68;0;0;1;99;88;0;2
2019-10-03 11:45:00;59;56;1;2;0;69;66;0;2
2019-10-03 12:00:00;76;75;2;1;1;80;61;0;2
2019-10-03 12:15:00;62;56;1;0;0;73;50;0;2
2019-10-03 12:30:00;59;66;1;0;0;92;73;0;3
2019-10-03 12:45:00;80;74;2;4;2;86;61;0;1
2019-10-03 13:00:00;73;73;1;1;0;83;75;0;2
2019-10-03 13:15:00;72;62;3;2;1;85;88;0;4
2019-10-03 13:30:00;87;76;1;0;0;102;96;3;2
2019-10-03 13:45:00;72;74;1;2;2;89;82;0;0
2019-10-03 14:00:00;98;79;1;0;2;95;84;0;2
2019-10-03 14:15:00;89;81;2;3;3;91;73;0;2
2019-10-03 14:30:00;99;94;3;2;2;103;74;0;2
2019-10-03 14:45:00;82;88;1;0;2;104;69;4;3
2019-10-03 15:00:00;88;99;4;2;1;102;73;0;0
2019-10-03 15:15:00;83;71;1;2;1;95;78;1;2
2019-10-03 15:30:00;90;95;2;0;0;98;77;0;1
2019-10-03 15:45:00;81;95;1;1;1;85;73;0;0
2019-10-03 16:00:00;87;87;0;0;0;95;87;0;2
2019-10-03 16:15:00;83;95;3;1;1;69;70;0;0
2019-10-03 16:30:00;91;95;1;0;1;98;89;0;6
2019-10-03 16:45:00;93;97;1;1;2;82;86;0;0
2019-10-03 17:00:00;85;86;3;4;1;92;70;0;1
2019-10-03 17:15:00;96;93;3;2;1;84;70;7;0
2019-10-03 17:30:00;107;91;1;1;1;94;82;8;1
2019-10-03 17:45:00;74;93;1;1;1;102;86;0;2
2019-10-03 18:00:00;105;107;1;2;0;108;87;0;0
2019-10-03 18:15:00;83;77;0;1;1;76;67;4;1
2019-10-03 18:30:00;111;100;0;0;0;121;84;0;0
2019-10-03 18:45:00;81;79;1;1;1;86;67;0;1
2019-10-03 19:00:00;83;94;1;0;0;92;90;0;0
2019-10-03 19:15:00;86;66;0;2;1;89;68;2;0
2019-10-03 19:30:00;91;81;2;0;1;82;62;0;1
2019-10-03 19:45:00;68;81;1;3;0;65;55;0;0
2019-10-03 20:00:00;84;76;1;1;2;66;60;0;3
2019-10-03 20:15:00;54;53;1;1;1;56;43;0;1
2019-10-03 20:30:00;70;62;0;0;0;66;50;0;1
2019-10-03 20:45:00;68;53;0;0;0;59;42;0;0
2019-10-03 21:00:00;69;63;0;1;0;66;49;0;0
2019-10-03 21:15:00;46;58;1;1;0;57;39;0;4
2019-10-03 21:30:00;64;46;0;1;0;70;33;0;0
2019-10-03 21:45:00;42;42;0;1;0;45;35;0;0
2019-10-03 22:00:00;64;54;0;0;0;55;28;0;0
