DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2019-08-30 00:00:00;9;0;2;0;0;0
2019-08-30 00:15:00;7;0;3;0;0;0
2019-08-30 00:30:00;5;1;3;0;0;0
2019-08-30 00:45:00;5;0;3;0;0;0
2019-08-30 01:00:00;3;0;5;0;0;0
2019-08-30 01:15:00;3;0;2;0;0;0
2019-08-30 01:30:00;4;0;1;0;0;0
2019-08-30 01:45:00;6;0;3;0;0;0
2019-08-30 02:00:00;0;0;2;0;0;0
2019-08-30 02:15:00;3;1;3;0;0;0
2019-08-30 02:30:00;0;0;3;0;0;0
2019-08-30 02:45:00;2;0;1;0;0;0
2019-08-30 03:00:00;4;0;4;0;0;0
2019-08-30 03:15:00;0;0;3;0;0;0
2019-08-30 03:30:00;3;0;2;0;0;0
2019-08-30 03:45:00;1;0;2;0;0;0
2019-08-30 04:00:00;5;0;6;0;0;0
2019-08-30 04:15:00;2;0;6;0;0;0
2019-08-30 04:30:00;4;0;6;0;0;0
2019-08-30 04:45:00;9;1;21;1;0;0
2019-08-30 05:00:00;14;3;37;1;1;0
2019-08-30 05:15:00;32;10;63;2;3;0
2019-08-30 05:30:00;41;5;58;4;3;4
2019-08-30 05:45:00;73;15;67;24;9;1
2019-08-30 06:00:00;68;7;46;14;8;0
2019-08-30 06:15:00;44;6;72;2;8;4
2019-08-30 06:30:00;65;16;103;5;6;4
2019-08-30 06:45:00;72;17;131;1;8;5
2019-08-30 07:00:00;81;10;95;1;11;8
2019-08-30 07:15:00;77;5;99;1;2;10
2019-08-30 07:30:00;85;5;83;0;5;1
2019-08-30 07:45:00;73;4;84;0;0;4
2019-08-30 08:00:00;63;3;67;1;3;3
2019-08-30 08:15:00;58;4;79;1;5;0
2019-08-30 08:30:00;48;2;61;1;0;1
2019-08-30 08:45:00;63;2;62;1;0;1
2019-08-30 09:00:00;56;2;54;1;0;6
2019-08-30 09:15:00;49;1;60;0;0;1
2019-08-30 09:30:00;43;0;48;2;1;3
2019-08-30 09:45:00;46;1;41;2;2;1
2019-08-30 10:00:00;47;1;39;4;4;1
2019-08-30 10:15:00;58;1;55;1;2;0
2019-08-30 10:30:00;45;1;53;4;0;0
2019-08-30 10:45:00;53;1;45;3;0;0
2019-08-30 11:00:00;48;0;48;4;8;1
2019-08-30 11:15:00;55;1;40;2;1;1
2019-08-30 11:30:00;62;0;59;3;6;1
2019-08-30 11:45:00;48;4;54;9;4;0
2019-08-30 12:00:00;79;0;55;13;7;0
2019-08-30 12:15:00;74;5;48;12;9;1
2019-08-30 12:30:00;67;1;40;8;1;2
2019-08-30 12:45:00;63;0;54;10;2;0
2019-08-30 13:00:00;64;1;72;7;6;2
2019-08-30 13:15:00;79;1;75;5;16;8
2019-08-30 13:30:00;93;6;81;7;3;59
2019-08-30 13:45:00;87;7;79;13;6;20
2019-08-30 14:00:00;100;1;83;18;12;4
2019-08-30 14:15:00;115;4;71;32;27;14
2019-08-30 14:30:00;86;3;58;19;15;7
2019-08-30 14:45:00;74;0;55;15;8;5
2019-08-30 15:00:00;97;5;56;32;12;8
2019-08-30 15:15:00;142;1;63;13;20;3
2019-08-30 15:30:00;89;0;43;9;4;5
2019-08-30 15:45:00;76;0;45;7;3;8
2019-08-30 16:00:00;67;2;35;11;2;4
2019-08-30 16:15:00;81;0;41;7;2;1
2019-08-30 16:30:00;70;1;45;3;5;0
2019-08-30 16:45:00;49;0;47;4;4;6
2019-08-30 17:00:00;55;1;34;5;14;0
2019-08-30 17:15:00;53;2;38;2;0;0
2019-08-30 17:30:00;42;1;44;5;0;1
2019-08-30 17:45:00;45;0;39;2;0;1
2019-08-30 18:00:00;45;1;40;2;1;1
2019-08-30 18:15:00;36;1;25;0;21;0
2019-08-30 18:30:00;34;0;32;2;0;0
2019-08-30 18:45:00;41;1;39;1;0;0
2019-08-30 19:00:00;24;1;35;2;0;0
2019-08-30 19:15:00;23;1;19;1;0;0
2019-08-30 19:30:00;20;0;21;1;0;0
2019-08-30 19:45:00;26;0;23;0;1;0
2019-08-30 20:00:00;34;0;23;1;0;0
2019-08-30 20:15:00;21;1;30;1;0;0
2019-08-30 20:30:00;25;1;21;0;1;0
2019-08-30 20:45:00;26;0;34;0;0;1
2019-08-30 21:00:00;23;3;47;2;0;0
2019-08-30 21:15:00;22;11;64;0;8;1
2019-08-30 21:30:00;28;4;54;5;0;1
2019-08-30 21:45:00;45;0;34;19;4;4
2019-08-30 22:00:00;60;1;15;14;1;1
2019-08-30 22:15:00;23;2;15;10;0;19
2019-08-30 22:30:00;10;0;11;0;0;0
2019-08-30 22:45:00;13;0;7;0;0;0
2019-08-30 23:00:00;13;1;10;0;0;0
2019-08-30 23:15:00;12;0;4;0;0;0
2019-08-30 23:30:00;9;0;10;1;0;0
2019-08-30 23:45:00;16;0;11;0;0;0
