DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2020-06-13 00:00:00;11;8;0;0;17;1;1;1;0;0;10;7;3;18;3;0;0
2020-06-13 00:15:00;13;12;0;0;14;3;1;1;1;1;11;14;3;17;3;0;0
2020-06-13 00:30:00;12;6;1;0;15;4;4;4;3;1;9;7;4;19;4;0;0
2020-06-13 00:45:00;10;3;0;0;11;5;2;2;1;0;11;3;7;16;7;0;0
2020-06-13 01:00:00;7;1;0;0;15;6;1;1;0;0;6;2;6;20;7;0;0
2020-06-13 01:15:00;9;3;0;0;8;6;1;1;1;0;7;4;6;14;6;0;0
2020-06-13 01:30:00;7;3;0;0;4;2;3;3;1;0;5;3;2;6;2;0;0
2020-06-13 01:45:00;3;6;0;0;4;2;1;0;0;0;3;6;2;5;1;0;0
2020-06-13 02:00:00;9;2;0;0;2;4;1;1;0;0;9;3;4;6;4;0;0
2020-06-13 02:15:00;3;2;0;0;10;3;0;0;0;0;3;2;2;11;2;0;0
2020-06-13 02:30:00;7;0;0;0;4;0;0;0;0;0;7;0;0;4;0;0;0
2020-06-13 02:45:00;4;3;0;0;6;1;1;1;0;1;3;3;1;7;1;0;0
2020-06-13 03:00:00;3;1;0;0;6;3;2;2;0;0;3;2;3;9;3;0;0
2020-06-13 03:15:00;2;1;0;0;5;3;0;0;0;1;2;1;2;8;4;0;0
2020-06-13 03:30:00;1;1;0;0;3;1;0;0;0;0;1;1;1;4;1;0;0
2020-06-13 03:45:00;3;1;0;0;2;2;0;0;0;0;3;1;2;4;2;0;0
2020-06-13 04:00:00;8;4;0;0;5;1;0;0;0;0;7;3;1;6;1;0;0
2020-06-13 04:15:00;5;0;0;0;6;3;0;0;0;0;5;0;3;9;3;0;0
2020-06-13 04:30:00;4;2;0;0;6;0;3;2;2;0;4;2;0;6;1;0;0
2020-06-13 04:45:00;10;2;0;1;9;2;0;0;0;0;9;3;2;10;2;0;0
2020-06-13 05:00:00;12;1;0;0;10;1;1;1;1;1;10;2;1;12;1;0;0
2020-06-13 05:15:00;11;7;0;0;14;2;2;2;3;0;11;6;2;15;2;0;0
2020-06-13 05:30:00;11;12;0;1;24;4;0;0;0;1;11;12;4;25;4;0;0
2020-06-13 05:45:00;13;9;1;2;14;0;0;0;0;3;13;9;0;13;0;0;0
2020-06-13 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-13 06:15:00;9;8;0;0;18;8;0;0;0;0;9;9;8;25;8;0;0
2020-06-13 06:30:00;26;9;0;0;20;2;1;1;2;0;25;9;2;23;2;0;0
2020-06-13 06:45:00;13;16;0;1;22;8;0;0;0;2;12;16;7;28;7;0;0
2020-06-13 07:00:00;20;17;0;0;23;10;2;2;2;0;20;16;10;31;9;0;0
2020-06-13 07:15:00;32;16;0;0;25;13;0;0;0;1;32;16;13;37;13;0;0
2020-06-13 07:30:00;28;20;0;0;31;13;0;0;0;2;27;20;11;44;12;0;0
2020-06-13 07:45:00;57;21;0;0;22;11;0;0;0;0;56;26;11;31;11;0;0
2020-06-13 08:00:00;57;30;1;0;36;20;2;2;2;2;53;32;18;53;18;0;0
2020-06-13 08:15:00;58;38;0;0;55;24;2;2;1;0;56;36;28;69;28;0;0
2020-06-13 08:30:00;55;41;0;1;67;34;1;1;1;1;52;43;32;90;32;0;0
2020-06-13 08:45:00;60;47;1;0;51;39;1;1;0;0;52;49;40;83;40;0;5
2020-06-13 09:00:00;63;57;0;0;57;33;2;2;1;0;55;58;33;82;33;2;0
2020-06-13 09:15:00;86;77;0;0;70;44;3;4;3;0;70;81;43;101;43;0;4
2020-06-13 09:30:00;92;83;1;0;96;53;7;7;2;0;84;86;55;144;52;0;0
2020-06-13 09:45:00;103;92;0;2;85;56;8;8;3;2;79;93;54;131;54;0;0
2020-06-13 10:00:00;89;97;0;1;93;52;5;5;3;2;86;95;49;136;49;3;0
2020-06-13 10:15:00;104;94;0;1;120;74;10;10;5;4;92;99;70;169;73;0;0
2020-06-13 10:30:00;119;104;0;1;118;54;7;7;4;0;108;106;56;158;57;2;0
2020-06-13 10:45:00;111;105;0;0;110;65;3;3;3;1;98;109;64;161;65;0;0
2020-06-13 11:00:00;99;95;0;0;128;71;12;12;2;2;86;99;69;184;69;0;0
2020-06-13 11:15:00;122;100;0;1;126;90;7;9;6;1;117;104;92;199;92;0;2
2020-06-13 11:30:00;113;116;2;1;137;59;9;8;5;1;109;122;63;180;62;0;0
2020-06-13 11:45:00;98;104;0;3;118;63;15;15;6;2;92;106;67;165;66;0;0
2020-06-13 12:00:00;93;106;2;0;127;77;10;11;6;1;91;113;77;190;78;2;0
2020-06-13 12:15:00;103;102;3;0;145;82;16;16;4;0;99;104;84;205;84;0;0
2020-06-13 12:30:00;100;120;0;0;126;60;5;5;4;1;99;121;65;177;62;0;0
2020-06-13 12:45:00;105;107;1;2;122;71;8;8;3;1;103;107;75;179;76;5;0
2020-06-13 13:00:00;113;110;1;0;127;64;12;13;5;0;106;110;65;178;65;0;3
2020-06-13 13:15:00;101;114;0;1;140;80;7;8;5;1;98;117;79;201;76;0;1
2020-06-13 13:30:00;90;94;1;0;116;70;10;11;8;0;86;98;74;170;76;1;3
2020-06-13 13:45:00;85;97;1;0;156;72;12;11;8;1;78;100;75;204;76;3;3
2020-06-13 14:00:00;97;108;1;0;121;61;6;7;1;2;91;111;63;160;65;0;0
2020-06-13 14:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-13 14:30:00;97;116;0;0;123;75;5;5;0;0;85;123;68;182;70;0;3
2020-06-13 14:45:00;100;97;0;0;123;56;4;4;1;0;95;97;56;165;56;0;37
2020-06-13 15:00:00;92;88;0;1;122;63;4;4;5;0;86;91;63;172;62;0;0
2020-06-13 15:15:00;76;83;3;0;116;55;4;4;1;2;68;86;51;155;52;0;0
2020-06-13 15:30:00;103;95;0;0;108;61;7;7;5;1;99;102;63;156;61;3;1
2020-06-13 15:45:00;95;81;1;1;124;54;7;7;3;1;87;85;49;168;51;0;0
2020-06-13 16:00:00;79;75;1;0;108;63;9;10;2;1;76;79;64;150;64;0;0
2020-06-13 16:15:00;88;81;0;0;116;71;4;3;4;0;84;84;72;168;73;7;0
2020-06-13 16:30:00;88;86;0;1;99;51;5;6;3;0;81;91;52;141;57;3;0
2020-06-13 16:45:00;89;81;0;1;103;48;6;6;2;4;87;80;60;144;58;0;0
2020-06-13 17:00:00;87;73;1;0;113;56;1;1;1;2;83;75;62;153;63;4;3
2020-06-13 17:15:00;86;81;0;1;117;56;4;4;2;1;76;83;51;154;51;0;0
2020-06-13 17:30:00;92;76;0;0;122;52;3;3;3;2;86;74;54;167;54;0;4
2020-06-13 17:45:00;69;60;0;3;115;53;5;5;1;5;69;62;55;153;54;1;0
2020-06-13 18:00:00;62;53;1;0;106;48;5;5;2;1;62;56;50;139;50;0;0
2020-06-13 18:15:00;69;71;1;0;111;59;3;3;5;2;67;68;60;156;61;0;0
2020-06-13 18:30:00;56;39;0;1;100;53;1;1;1;0;52;41;50;140;51;13;0
2020-06-13 18:45:00;68;46;1;1;88;48;6;6;2;0;62;50;51;129;52;0;1
2020-06-13 19:00:00;54;50;2;0;102;41;1;1;0;2;50;52;40;130;43;1;0
2020-06-13 19:15:00;62;49;0;0;76;35;2;2;1;3;55;52;39;106;39;0;0
2020-06-13 19:30:00;47;35;0;0;73;29;2;2;0;0;44;35;25;97;27;0;0
2020-06-13 19:45:00;37;27;0;0;46;36;1;1;1;0;36;25;33;72;34;0;0
2020-06-13 20:00:00;39;26;0;0;60;25;0;0;0;0;37;27;25;76;25;0;10
2020-06-13 20:15:00;53;17;0;0;48;21;1;1;1;0;51;16;20;66;19;0;0
2020-06-13 20:30:00;38;25;0;0;47;14;1;1;0;1;36;25;15;56;15;0;0
2020-06-13 20:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-13 21:00:00;34;18;0;0;34;19;1;1;0;0;30;19;17;49;17;0;0
2020-06-13 21:15:00;31;20;0;0;38;14;3;3;1;0;29;23;13;49;14;0;0
2020-06-13 21:30:00;45;25;0;0;43;15;1;2;0;1;38;26;16;54;17;0;0
2020-06-13 21:45:00;39;14;1;1;37;17;1;1;1;0;39;14;17;51;17;0;0
2020-06-13 22:00:00;29;31;0;0;30;13;2;2;0;0;30;29;12;40;12;0;0
2020-06-13 22:15:00;47;26;1;1;41;18;1;1;1;1;44;30;20;57;20;0;0
2020-06-13 22:30:00;31;21;0;0;21;12;4;4;1;0;24;24;15;29;13;0;0
2020-06-13 22:45:00;21;23;1;0;27;12;0;0;0;0;18;24;12;39;11;0;0
2020-06-13 23:00:00;20;15;0;0;26;8;1;1;1;1;19;16;9;31;8;0;0
2020-06-13 23:15:00;21;8;0;0;29;13;1;1;0;0;19;9;11;41;10;0;0
2020-06-13 23:30:00;16;17;0;0;34;13;1;1;0;0;16;16;16;45;14;0;0
2020-06-13 23:45:00;19;9;0;0;21;8;0;0;0;0;20;8;9;29;9;0;0
