DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2019-11-28 00:00:00;18;8;3;9;2;0
2019-11-28 00:15:00;21;6;9;14;3;4
2019-11-28 00:30:00;15;4;7;4;1;2
2019-11-28 00:45:00;8;1;8;9;3;4
2019-11-28 01:00:00;20;4;2;6;2;2
2019-11-28 01:15:00;10;1;4;6;0;2
2019-11-28 01:30:00;10;3;3;4;3;5
2019-11-28 01:45:00;9;2;6;5;1;2
2019-11-28 02:00:00;4;3;4;3;2;1
2019-11-28 02:15:00;6;2;0;6;0;1
2019-11-28 02:30:00;7;1;3;8;0;3
2019-11-28 02:45:00;8;2;2;3;0;1
2019-11-28 03:00:00;7;2;5;6;2;1
2019-11-28 03:15:00;10;3;1;3;0;2
2019-11-28 03:30:00;9;2;6;10;3;1
2019-11-28 03:45:00;11;1;3;8;2;1
2019-11-28 04:00:00;8;2;3;2;0;1
2019-11-28 04:15:00;20;2;6;10;1;5
2019-11-28 04:30:00;18;10;7;9;1;9
2019-11-28 04:45:00;39;19;7;17;0;4
2019-11-28 05:00:00;54;48;10;25;5;6
2019-11-28 05:15:00;98;74;18;25;1;9
2019-11-28 05:30:00;106;103;31;63;4;13
2019-11-28 05:45:00;92;74;33;86;6;15
2019-11-28 06:00:00;82;71;46;105;7;6
2019-11-28 06:15:00;132;123;46;115;6;22
2019-11-28 06:30:00;116;131;45;85;3;11
2019-11-28 06:45:00;132;160;59;121;8;27
2019-11-28 07:00:00;115;139;45;73;5;17
2019-11-28 07:15:00;173;206;74;113;9;45
2019-11-28 07:30:00;160;181;86;149;13;62
2019-11-28 07:45:00;178;208;85;151;19;45
2019-11-28 08:00:00;161;182;84;121;15;33
2019-11-28 08:15:00;153;169;77;128;15;35
2019-11-28 08:30:00;155;177;76;133;5;28
2019-11-28 08:45:00;130;126;90;133;13;35
2019-11-28 09:00:00;115;87;48;105;9;26
2019-11-28 09:15:00;132;102;56;115;15;29
2019-11-28 09:30:00;141;109;74;125;11;36
2019-11-28 09:45:00;138;124;81;138;13;36
2019-11-28 10:00:00;131;104;78;114;9;25
2019-11-28 10:15:00;145;105;79;141;12;27
2019-11-28 10:30:00;158;106;76;147;14;38
2019-11-28 10:45:00;137;138;94;133;14;35
2019-11-28 11:00:00;146;105;79;139;15;39
2019-11-28 11:15:00;145;90;81;142;11;31
2019-11-28 11:30:00;126;122;79;140;14;44
2019-11-28 11:45:00;146;110;83;139;16;36
2019-11-28 12:00:00;129;110;93;156;26;39
2019-11-28 12:15:00;114;102;90;151;17;41
2019-11-28 12:30:00;120;103;83;159;18;39
2019-11-28 12:45:00;134;126;107;173;14;42
2019-11-28 13:00:00;126;118;88;141;12;37
2019-11-28 13:15:00;154;150;100;171;18;47
2019-11-28 13:30:00;150;136;65;160;11;46
2019-11-28 13:45:00;159;146;92;162;17;33
2019-11-28 14:00:00;146;116;99;187;16;38
2019-11-28 14:15:00;130;126;115;194;19;31
2019-11-28 14:30:00;149;128;127;172;22;39
2019-11-28 14:45:00;161;159;123;213;17;43
2019-11-28 15:00:00;137;114;120;188;12;48
2019-11-28 15:15:00;155;141;137;214;21;44
2019-11-28 15:30:00;152;126;143;223;17;44
2019-11-28 15:45:00;156;149;140;243;25;45
2019-11-28 16:00:00;152;140;135;220;27;53
2019-11-28 16:15:00;161;139;148;235;19;43
2019-11-28 16:30:00;156;155;175;224;21;60
2019-11-28 16:45:00;167;165;156;250;24;40
2019-11-28 17:00:00;147;160;156;229;32;47
2019-11-28 17:15:00;171;156;179;231;32;44
2019-11-28 17:30:00;162;154;148;221;25;41
2019-11-28 17:45:00;154;130;131;225;30;48
2019-11-28 18:00:00;166;116;119;173;19;44
2019-11-28 18:15:00;162;131;122;199;24;40
2019-11-28 18:30:00;137;110;85;154;14;45
2019-11-28 18:45:00;138;112;79;144;11;35
2019-11-28 19:00:00;123;89;73;128;13;31
2019-11-28 19:15:00;99;67;78;136;21;33
2019-11-28 19:30:00;102;62;57;116;15;21
2019-11-28 19:45:00;101;70;50;107;13;44
2019-11-28 20:00:00;88;52;50;80;7;11
2019-11-28 20:15:00;86;58;56;95;11;13
2019-11-28 20:30:00;83;59;49;74;7;13
2019-11-28 20:45:00;96;51;42;73;6;15
2019-11-28 21:00:00;91;71;45;66;6;7
2019-11-28 21:15:00;90;65;49;59;8;10
2019-11-28 21:30:00;68;38;65;59;8;8
2019-11-28 21:45:00;58;20;62;94;5;4
2019-11-28 22:00:00;51;40;57;104;8;8
2019-11-28 22:15:00;51;27;54;101;5;10
2019-11-28 22:30:00;49;28;27;60;5;8
2019-11-28 22:45:00;67;31;25;52;6;9
2019-11-28 23:00:00;44;15;21;47;3;5
2019-11-28 23:15:00;31;17;12;27;1;1
2019-11-28 23:30:00;32;12;7;25;2;0
2019-11-28 23:45:00;18;12;20;22;2;1
