DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-06-16 00:00:00;7;5;1;3;2;0;3;1;5;3
2020-06-16 00:15:00;6;4;0;6;5;0;5;6;4;5
2020-06-16 00:30:00;3;3;0;8;2;0;2;7;2;3
2020-06-16 00:45:00;11;8;1;5;7;1;7;2;8;10
2020-06-16 01:00:00;3;4;0;1;3;0;3;1;4;3
2020-06-16 01:15:00;3;2;0;7;5;2;5;5;1;3
2020-06-16 01:30:00;0;0;0;6;2;0;2;4;0;0
2020-06-16 01:45:00;3;2;0;2;5;0;5;0;2;2
2020-06-16 02:00:00;1;0;0;3;0;1;0;2;0;0
2020-06-16 02:15:00;1;2;1;4;3;0;3;3;2;1
2020-06-16 02:30:00;2;2;2;1;3;0;3;1;1;1
2020-06-16 03:00:00;3;6;1;3;3;0;3;0;7;1
2020-06-16 03:15:00;2;2;0;2;1;1;1;1;2;0
2020-06-16 03:30:00;2;1;0;1;2;1;2;1;1;2
2020-06-16 03:45:00;3;1;1;1;2;0;1;0;1;3
2020-06-16 04:00:00;3;3;1;1;1;1;1;0;3;3
2020-06-16 04:15:00;4;4;2;3;6;2;6;2;3;4
2020-06-16 04:30:00;10;2;0;4;4;0;4;4;2;9
2020-06-16 04:45:00;8;6;2;12;14;2;15;10;6;10
2020-06-16 05:00:00;21;13;1;15;34;2;34;13;12;23
2020-06-16 05:15:00;20;16;5;38;60;14;68;39;18;19
2020-06-16 05:30:00;36;31;2;35;51;18;54;43;32;29
2020-06-16 05:45:00;27;66;4;45;56;18;60;50;53;24
2020-06-16 06:00:00;40;42;7;40;54;13;61;45;37;37
2020-06-16 06:15:00;49;50;5;64;82;20;93;63;50;42
2020-06-16 06:30:00;49;47;8;91;91;89;93;108;49;48
2020-06-16 06:45:00;45;47;7;107;104;29;105;111;52;35
2020-06-16 07:00:00;58;45;7;123;126;23;124;136;47;50
2020-06-16 07:15:00;67;47;14;140;141;32;131;155;50;53
2020-06-16 07:30:00;61;36;9;139;154;41;158;161;36;49
2020-06-16 07:45:00;73;66;15;98;124;51;140;113;73;52
2020-06-16 08:00:00;61;46;12;95;104;28;115;93;50;55
2020-06-16 08:15:00;60;73;16;81;95;29;96;90;57;46
2020-06-16 08:30:00;53;63;13;99;86;29;91;88;57;37
2020-06-16 08:45:00;62;60;9;82;85;19;92;83;55;43
2020-06-16 09:00:00;51;66;15;64;69;25;75;62;61;35
2020-06-16 09:15:00;56;64;13;53;74;27;80;61;56;56
2020-06-16 09:30:00;50;61;14;65;81;27;91;68;53;53
2020-06-16 09:45:00;54;97;17;65;64;30;77;62;69;61
2020-06-16 10:00:00;62;71;6;65;69;29;70;70;61;54
2020-06-16 10:15:00;61;67;13;58;71;31;82;50;64;48
2020-06-16 10:30:00;63;55;14;59;75;32;84;56;56;57
2020-06-16 10:45:00;60;56;17;47;79;32;93;46;62;60
2020-06-16 11:00:00;67;67;18;57;61;26;69;58;72;63
2020-06-16 11:15:00;69;63;19;57;67;36;80;55;71;57
2020-06-16 11:30:00;65;74;19;58;74;20;83;52;83;65
2020-06-16 11:45:00;69;56;19;52;71;22;72;49;61;65
2020-06-16 12:00:00;68;69;18;55;68;23;75;66;71;70
2020-06-16 12:15:00;72;55;19;62;80;24;78;64;63;66
2020-06-16 12:30:00;50;62;12;56;76;28;78;77;63;47
2020-06-16 12:45:00;72;55;21;67;79;19;78;66;67;67
2020-06-16 13:00:00;73;67;16;51;59;25;69;41;67;61
