DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2020-01-09 00:00:00;11;7;1;1;9;2;1;1;1;0;6;7;2;10;3;0;0
2020-01-09 00:15:00;10;5;0;0;7;4;1;1;1;0;12;5;4;11;4;0;0
2020-01-09 00:30:00;16;5;0;0;12;7;1;1;0;0;14;6;7;17;7;0;0
2020-01-09 00:45:00;5;3;0;1;11;4;3;3;1;0;5;4;3;13;5;0;0
2020-01-09 01:00:00;4;5;1;0;10;3;3;2;0;1;3;6;4;12;3;0;0
2020-01-09 01:15:00;9;0;0;0;4;2;0;0;0;0;9;0;2;6;2;0;0
2020-01-09 01:30:00;8;4;0;0;5;3;1;1;0;0;8;3;3;8;4;0;0
2020-01-09 01:45:00;6;4;0;0;8;2;2;1;0;0;5;4;3;11;3;0;0
2020-01-09 02:00:00;6;1;0;0;7;2;0;0;0;0;5;1;2;10;3;0;0
2020-01-09 02:15:00;7;4;0;0;3;2;0;0;0;0;6;4;2;5;2;0;0
2020-01-09 02:30:00;12;1;0;0;2;2;1;1;1;0;11;1;2;3;2;0;0
2020-01-09 02:45:00;10;4;0;0;5;6;0;0;0;0;9;4;6;11;6;0;0
2020-01-09 03:00:00;4;2;0;0;6;1;3;3;0;0;4;2;1;7;2;0;0
2020-01-09 03:15:00;8;1;0;0;5;0;1;1;0;0;8;1;0;4;0;0;0
2020-01-09 03:30:00;7;3;2;0;6;5;1;1;0;0;3;4;5;11;5;0;0
2020-01-09 03:45:00;9;3;1;0;9;1;0;0;0;1;8;3;1;9;1;0;0
2020-01-09 04:00:00;12;3;0;0;6;1;0;0;0;0;12;3;1;7;1;0;0
2020-01-09 04:15:00;16;2;0;1;9;2;0;0;0;0;15;2;2;9;2;0;0
2020-01-09 04:30:00;28;6;0;0;9;1;1;1;1;1;26;5;1;10;1;0;0
2020-01-09 04:45:00;24;6;0;0;18;7;2;2;2;2;20;5;7;22;6;0;0
2020-01-09 05:00:00;23;15;1;0;26;2;3;3;5;3;17;16;3;28;4;0;0
2020-01-09 05:15:00;32;22;2;1;37;11;4;4;3;0;28;21;10;44;10;0;0
2020-01-09 05:30:00;57;15;1;1;53;31;4;4;4;0;48;17;28;75;29;0;0
2020-01-09 05:45:00;75;59;3;0;63;32;5;5;4;8;72;61;28;90;28;0;0
2020-01-09 06:00:00;49;32;3;0;63;28;3;3;4;2;46;27;30;87;30;0;0
2020-01-09 06:15:00;69;46;0;0;82;45;4;4;3;2;64;47;44;120;45;0;0
2020-01-09 06:30:00;103;98;0;0;77;44;1;3;2;1;90;97;42;111;43;0;12
2020-01-09 06:45:00;128;159;3;3;100;72;10;12;5;2;103;159;72;144;72;0;3
2020-01-09 07:00:00;109;113;0;0;104;75;15;17;13;1;104;115;72;160;70;0;0
2020-01-09 07:15:00;143;162;2;4;106;86;12;12;7;6;123;163;89;169;89;0;0
2020-01-09 07:30:00;145;197;1;0;125;68;17;17;5;2;132;200;65;172;65;0;2
2020-01-09 07:45:00;184;262;2;3;120;81;13;13;6;3;163;270;83;177;83;0;8
2020-01-09 08:00:00;129;202;0;0;94;61;6;6;1;0;108;203;61;137;57;0;2
2020-01-09 08:15:00;122;220;0;0;88;69;19;19;10;5;105;229;68;142;69;0;0
2020-01-09 08:30:00;119;192;1;0;89;59;9;10;5;5;106;197;57;133;54;0;0
2020-01-09 08:45:00;120;188;0;1;88;68;17;16;6;3;115;191;64;151;67;0;0
2020-01-09 09:00:00;93;119;4;1;79;54;14;15;6;2;80;116;57;122;54;0;0
2020-01-09 09:15:00;116;113;0;0;87;41;14;13;7;1;95;117;46;122;46;0;0
2020-01-09 09:30:00;99;124;0;0;99;70;9;9;3;0;94;122;71;156;67;0;0
2020-01-09 09:45:00;117;120;3;2;94;82;12;12;6;4;106;118;84;158;83;0;0
2020-01-09 10:00:00;102;122;4;2;96;59;10;11;7;2;94;126;62;140;59;0;0
2020-01-09 10:15:00;102;130;1;0;124;67;15;15;4;0;95;134;70;178;69;0;0
2020-01-09 10:30:00;119;118;2;1;139;87;11;12;4;2;109;117;84;197;84;0;0
2020-01-09 10:45:00;114;104;0;3;128;64;14;14;8;6;98;110;75;167;72;0;0
2020-01-09 11:00:00;104;137;1;0;145;63;14;17;9;1;93;140;71;192;66;2;0
2020-01-09 11:15:00;101;113;2;2;124;88;14;14;6;2;100;115;91;178;91;0;7
2020-01-09 11:30:00;114;107;2;3;127;80;9;9;8;5;102;116;84;191;82;0;1
2020-01-09 11:45:00;90;121;3;2;134;102;15;15;14;3;75;128;104;205;105;0;20
2020-01-09 12:00:00;102;137;5;3;156;100;19;19;17;4;96;149;107;221;110;0;5
2020-01-09 12:15:00;110;117;2;4;144;94;18;18;12;4;101;124;98;202;96;3;0
2020-01-09 12:30:00;115;117;4;4;138;89;12;13;6;5;105;117;86;194;83;3;0
2020-01-09 12:45:00;108;129;2;0;132;79;16;16;16;3;96;139;74;194;70;5;0
2020-01-09 13:00:00;106;99;3;1;164;92;15;15;12;4;93;114;103;222;102;0;2
2020-01-09 13:15:00;122;126;2;1;128;111;23;22;14;4;115;130;107;213;108;15;0
2020-01-09 13:30:00;118;145;1;1;141;101;20;20;9;3;113;146;103;216;102;2;0
2020-01-09 13:45:00;107;111;1;2;148;102;22;24;6;5;98;108;107;216;105;0;5
2020-01-09 14:00:00;119;113;1;0;131;90;16;16;6;1;109;117;97;198;94;2;0
2020-01-09 14:15:00;149;132;0;1;150;98;20;21;9;3;129;133;96;209;101;9;8
2020-01-09 14:30:00;121;127;1;1;183;99;10;10;6;2;116;126;102;259;100;0;5
2020-01-09 14:45:00;113;137;1;3;141;99;19;20;12;5;109;135;113;219;111;0;2
2020-01-09 15:00:00;117;132;2;1;167;120;18;18;11;1;113;134;115;259;118;0;0
2020-01-09 15:15:00;121;130;1;0;147;115;16;16;6;3;106;134;124;225;122;0;0
2020-01-09 15:30:00;130;135;2;1;148;110;26;26;7;6;130;136;106;234;107;0;0
2020-01-09 15:45:00;128;127;1;1;168;125;24;25;11;2;118;127;131;261;132;6;1
2020-01-09 16:00:00;123;112;1;0;204;131;24;24;7;3;117;112;136;285;138;0;0
