DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2a);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2019-10-09 00:00:00;9;5;8;11;0;0;0;0;0;0;0;0
2019-10-09 00:15:00;8;3;8;4;0;0;0;0;0;0;0;0
2019-10-09 00:30:00;11;2;4;3;0;0;0;0;0;0;0;0
2019-10-09 00:45:00;6;2;2;4;0;0;0;0;0;0;0;0
2019-10-09 01:00:00;5;4;7;6;0;0;0;0;0;0;0;0
2019-10-09 01:15:00;7;5;5;6;0;0;0;0;0;0;0;0
2019-10-09 01:30:00;5;3;5;2;0;0;0;0;0;0;0;0
2019-10-09 01:45:00;4;4;8;6;0;0;0;0;0;0;0;0
2019-10-09 02:00:00;5;1;2;3;0;0;0;0;0;0;0;0
2019-10-09 02:15:00;5;2;6;2;0;0;0;0;0;0;0;0
2019-10-09 02:30:00;7;0;0;2;0;0;0;0;0;0;0;0
2019-10-09 02:45:00;4;3;8;4;0;0;0;0;0;0;0;0
2019-10-09 03:00:00;3;0;3;1;0;0;0;0;0;0;0;0
2019-10-09 03:15:00;6;0;4;5;0;0;0;0;0;0;0;0
2019-10-09 03:30:00;6;1;2;3;0;0;0;0;0;0;0;0
2019-10-09 03:45:00;5;3;1;1;0;0;0;0;0;0;0;0
2019-10-09 04:00:00;14;2;10;7;0;0;0;0;0;0;0;0
2019-10-09 04:15:00;12;5;8;6;0;0;0;0;0;0;0;0
2019-10-09 04:30:00;9;5;9;12;0;0;0;0;0;0;0;0
2019-10-09 04:45:00;18;4;18;13;0;0;0;0;0;0;0;0
2019-10-09 05:00:00;20;9;22;20;0;0;0;0;0;0;0;0
2019-10-09 05:15:00;21;12;22;23;0;0;0;0;0;0;0;0
2019-10-09 05:30:00;46;25;39;48;0;0;0;0;0;0;0;0
2019-10-09 05:45:00;82;47;53;77;0;0;0;0;0;0;0;0
2019-10-09 06:00:00;66;45;48;81;0;0;0;0;0;0;0;0
2019-10-09 06:15:00;81;54;63;111;0;0;0;0;0;0;0;0
2019-10-09 06:30:00;95;63;72;112;0;0;0;0;0;0;0;0
2019-10-09 06:45:00;111;70;73;129;2;0;0;0;2;0;0;0
2019-10-09 07:00:00;127;84;84;114;2;1;0;0;4;0;0;0
2019-10-09 07:15:00;137;82;98;130;0;1;0;0;4;0;0;0
2019-10-09 07:30:00;141;114;91;143;0;14;0;2;22;1;0;0
2019-10-09 07:45:00;150;120;113;155;1;2;0;0;1;3;0;0
2019-10-09 08:00:00;131;98;112;157;0;0;0;0;5;0;7;0
2019-10-09 08:15:00;138;90;93;143;4;2;0;0;14;4;0;0
2019-10-09 08:30:00;127;102;98;116;4;0;0;0;1;1;0;0
2019-10-09 08:45:00;124;92;80;92;2;2;0;0;2;9;0;0
2019-10-09 09:00:00;131;90;90;97;1;2;0;0;1;1;2;0
2019-10-09 09:15:00;121;76;70;80;5;9;0;0;0;8;0;0
2019-10-09 09:30:00;108;98;66;96;5;1;0;0;0;1;0;0
2019-10-09 09:45:00;135;109;66;113;3;0;0;0;1;1;0;0
2019-10-09 10:00:00;108;83;73;99;1;0;0;0;0;0;0;0
2019-10-09 10:15:00;129;79;81;104;0;2;0;1;3;1;1;0
2019-10-09 10:30:00;127;81;79;120;9;2;0;0;1;3;0;0
2019-10-09 10:45:00;115;77;76;120;0;2;0;0;2;9;0;0
2019-10-09 11:00:00;110;77;70;117;5;1;2;0;3;3;2;0
2019-10-09 11:15:00;116;75;82;118;12;4;0;0;5;11;0;1
2019-10-09 11:30:00;143;100;100;115;4;5;0;0;8;10;1;0
2019-10-09 11:45:00;113;81;83;89;3;3;2;0;0;3;0;0
2019-10-09 12:00:00;99;67;90;114;3;1;0;0;0;12;0;0
2019-10-09 12:15:00;98;76;86;124;4;3;0;0;2;0;0;0
2019-10-09 12:30:00;118;82;92;127;3;0;0;0;0;2;0;0
2019-10-09 12:45:00;120;85;94;126;1;1;0;2;7;1;2;0
2019-10-09 13:00:00;111;84;75;123;68;3;0;0;16;31;0;0
2019-10-09 13:15:00;112;85;69;106;2;2;0;0;10;15;0;0
2019-10-09 13:30:00;100;79;81;116;2;5;0;0;8;0;0;0
2019-10-09 13:45:00;118;109;79;105;1;1;0;0;1;3;0;0
2019-10-09 14:00:00;106;87;97;139;3;1;0;0;1;0;0;0
