DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-06-18 00:00:00;12;7;6;7;0;1
2020-06-18 00:15:00;12;5;3;7;2;1
2020-06-18 00:30:00;18;7;11;11;2;0
2020-06-18 00:45:00;13;4;6;4;1;3
2020-06-18 01:00:00;12;4;3;4;0;0
2020-06-18 01:15:00;3;4;2;6;0;0
2020-06-18 01:30:00;4;2;3;3;0;1
2020-06-18 01:45:00;7;1;1;2;0;1
2020-06-18 02:00:00;7;1;3;4;1;1
2020-06-18 02:15:00;10;1;3;5;0;2
2020-06-18 02:30:00;11;0;3;7;1;1
2020-06-18 02:45:00;10;0;2;6;1;0
2020-06-18 03:00:00;7;1;2;1;1;1
2020-06-18 03:15:00;8;1;4;5;0;2
2020-06-18 03:30:00;11;1;2;2;0;0
2020-06-18 03:45:00;7;3;1;4;0;0
2020-06-18 04:00:00;12;2;2;4;1;1
2020-06-18 04:15:00;14;5;4;11;0;1
2020-06-18 04:30:00;16;6;7;14;0;5
2020-06-18 05:00:00;52;33;7;22;0;6
2020-06-18 05:15:00;78;54;13;29;3;5
2020-06-18 05:30:00;113;99;23;59;3;11
2020-06-18 05:45:00;89;87;43;77;1;8
2020-06-18 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 06:15:00;125;101;50;93;7;11
2020-06-18 06:30:00;150;164;49;83;3;13
2020-06-18 06:45:00;167;172;59;93;5;23
2020-06-18 07:00:00;170;200;67;80;7;27
2020-06-18 07:15:00;197;211;70;129;14;27
2020-06-18 07:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 07:45:00;177;183;118;144;12;46
2020-06-18 08:00:00;183;184;69;99;12;33
2020-06-18 08:15:00;189;184;83;111;11;36
2020-06-18 08:30:00;154;148;63;121;14;30
2020-06-18 08:45:00;143;148;65;126;11;22
2020-06-18 09:00:00;154;140;56;102;10;31
2020-06-18 09:15:00;154;116;73;117;8;39
2020-06-18 09:30:00;159;134;61;126;12;37
2020-06-18 09:45:00;173;155;74;134;9;33
2020-06-18 10:00:00;169;159;87;146;21;35
2020-06-18 10:15:00;162;160;83;123;11;33
2020-06-18 10:30:00;168;164;83;152;7;42
2020-06-18 10:45:00;159;127;84;137;9;30
2020-06-18 11:00:00;166;150;94;145;14;31
2020-06-18 11:15:00;147;151;90;158;15;31
2020-06-18 11:30:00;164;142;77;138;15;41
2020-06-18 11:45:00;157;154;99;150;14;34
2020-06-18 12:00:00;146;156;91;147;22;58
2020-06-18 12:15:00;159;167;87;180;15;48
2020-06-18 12:30:00;151;157;83;122;14;34
2020-06-18 12:45:00;172;151;94;157;16;35
2020-06-18 13:00:00;151;153;101;140;13;47
2020-06-18 13:15:00;182;197;150;169;23;40
2020-06-18 13:30:00;199;189;111;159;23;47
2020-06-18 13:45:00;173;174;99;137;15;45
2020-06-18 14:00:00;170;169;95;158;22;48
2020-06-18 14:15:00;177;173;112;175;14;42
2020-06-18 14:30:00;165;173;125;170;12;45
2020-06-18 14:45:00;168;162;111;177;16;47
2020-06-18 15:00:00;148;167;98;163;10;32
2020-06-18 15:15:00;153;150;120;190;17;33
2020-06-18 15:30:00;169;179;114;206;18;49
2020-06-18 15:45:00;195;199;133;209;19;42
2020-06-18 16:00:00;169;164;117;189;20;49
2020-06-18 16:15:00;182;178;103;191;18;53
2020-06-18 16:30:00;193;183;139;220;11;33
2020-06-18 16:45:00;183;182;131;185;12;30
2020-06-18 17:00:00;195;190;110;209;15;38
2020-06-18 17:15:00;183;182;148;225;17;50
2020-06-18 17:30:00;183;176;115;181;16;43
2020-06-18 17:45:00;178;190;124;179;25;48
2020-06-18 18:00:00;175;158;101;176;17;34
2020-06-18 18:15:00;171;166;124;192;12;46
2020-06-18 18:30:00;176;158;89;144;21;42
2020-06-18 18:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 19:00:00;124;113;79;133;20;28
2020-06-18 19:15:00;115;102;81;125;12;36
2020-06-18 19:30:00;119;111;44;90;8;20
2020-06-18 19:45:00;108;104;52;107;10;29
2020-06-18 20:00:00;102;93;63;67;4;15
2020-06-18 20:15:00;90;84;59;91;8;15
2020-06-18 20:30:00;91;67;54;68;5;14
2020-06-18 20:45:00;95;64;46;67;4;10
2020-06-18 21:00:00;77;66;25;61;7;8
2020-06-18 21:15:00;82;62;42;57;7;8
2020-06-18 21:30:00;88;55;44;53;1;11
2020-06-18 21:45:00;62;44;41;48;5;5
2020-06-18 22:00:00;61;43;43;70;3;8
2020-06-18 22:15:00;71;45;26;63;3;5
2020-06-18 22:30:00;65;40;33;37;4;4
2020-06-18 22:45:00;53;30;15;33;6;7
2020-06-18 23:00:00;45;31;14;19;3;12
2020-06-18 23:15:00;31;14;12;27;2;3
2020-06-18 23:30:00;40;21;9;32;6;6
2020-06-18 23:45:00;17;8;10;8;1;3
