DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-04-14 00:00:00;3;1;1;4;0;1;2;0;0
2020-04-14 00:15:00;1;1;0;2;0;1;1;1;1
2020-04-14 00:30:00;1;0;0;0;0;1;4;1;1
2020-04-14 00:45:00;5;0;1;1;1;1;1;2;2
2020-04-14 01:00:00;1;0;0;2;0;0;2;1;1
2020-04-14 01:15:00;1;1;1;1;0;2;2;0;0
2020-04-14 01:30:00;0;0;0;2;0;0;1;0;0
2020-04-14 01:45:00;3;2;0;2;0;1;0;0;0
2020-04-14 02:00:00;1;0;0;0;0;3;0;0;0
2020-04-14 02:15:00;1;1;1;0;0;0;1;2;2
2020-04-14 02:30:00;3;1;1;3;0;2;3;0;0
2020-04-14 02:45:00;1;1;0;5;1;1;1;1;1
2020-04-14 03:00:00;4;2;2;2;0;0;0;1;1
2020-04-14 03:15:00;0;0;0;0;0;1;1;0;0
2020-04-14 03:30:00;1;1;1;2;0;2;1;2;2
2020-04-14 03:45:00;4;0;0;1;0;2;2;0;0
2020-04-14 04:00:00;4;3;1;7;3;0;3;2;2
2020-04-14 04:15:00;2;3;0;4;0;2;1;0;0
2020-04-14 04:30:00;3;4;3;5;4;5;2;0;1
2020-04-14 04:45:00;4;2;1;8;3;7;8;1;1
2020-04-14 05:00:00;7;7;0;9;6;7;4;0;0
2020-04-14 05:15:00;23;8;6;12;6;7;6;3;3
2020-04-14 05:30:00;26;19;3;26;11;22;22;6;6
2020-04-14 05:45:00;17;9;6;20;10;28;31;9;9
2020-04-14 06:00:00;28;18;7;32;23;26;25;8;8
2020-04-14 06:15:00;26;13;7;30;18;36;37;13;14
2020-04-14 06:30:00;47;23;9;34;19;61;82;12;11
2020-04-14 06:45:00;41;27;7;34;33;75;87;6;6
2020-04-14 07:00:00;43;18;7;28;9;57;80;13;13
2020-04-14 07:15:00;39;28;13;19;9;70;67;17;17
2020-04-14 07:30:00;45;23;9;27;19;71;74;8;8
2020-04-14 07:45:00;52;28;13;33;26;57;64;13;13
2020-04-14 08:00:00;27;13;15;31;18;44;56;7;7
2020-04-14 08:15:00;34;22;11;31;24;44;42;14;14
2020-04-14 08:30:00;39;20;9;26;18;44;41;12;12
2020-04-14 08:45:00;46;32;13;26;16;46;49;11;11
2020-04-14 09:00:00;36;19;16;28;21;34;33;9;9
2020-04-14 09:15:00;47;26;21;44;20;40;41;7;7
2020-04-14 09:30:00;45;24;13;29;18;34;42;11;11
2020-04-14 09:45:00;38;19;21;27;16;43;46;7;7
2020-04-14 10:00:00;41;19;22;27;16;44;35;7;7
2020-04-14 10:15:00;61;32;16;35;24;42;44;8;8
2020-04-14 10:30:00;47;32;17;37;28;48;42;10;11
2020-04-14 10:45:00;42;25;14;36;25;44;37;10;10
2020-04-14 11:00:00;41;30;13;37;25;28;24;12;12
2020-04-14 11:15:00;51;34;23;33;26;26;45;12;12
2020-04-14 11:30:00;44;28;26;36;33;45;44;9;9
2020-04-14 11:45:00;46;33;18;38;30;48;24;10;10
2020-04-14 12:00:00;54;26;20;45;30;36;33;13;13
2020-04-14 12:15:00;48;38;23;39;30;40;33;13;13
2020-04-14 12:30:00;46;44;24;39;32;31;44;7;7
2020-04-14 12:45:00;40;22;19;51;23;36;34;6;6
2020-04-14 13:00:00;54;36;24;34;26;35;31;10;10
2020-04-14 13:15:00;63;41;19;39;35;40;51;10;11
2020-04-14 13:30:00;54;36;15;40;22;48;48;10;9
2020-04-14 13:45:00;47;37;20;40;36;32;41;8;8
2020-04-14 14:00:00;70;32;21;50;33;40;47;10;10
2020-04-14 14:15:00;44;23;13;40;29;51;50;7;7
2020-04-14 14:30:00;54;35;17;56;47;37;42;15;15
2020-04-14 14:45:00;37;22;12;49;39;37;37;10;10
2020-04-14 15:00:00;65;44;9;62;35;31;37;6;7
2020-04-14 15:15:00;50;32;17;57;39;42;44;10;9
2020-04-14 15:30:00;57;39;16;46;29;49;57;12;12
2020-04-14 15:45:00;64;44;14;62;44;43;43;8;8
2020-04-14 16:00:00;74;54;17;59;51;48;42;5;6
2020-04-14 16:15:00;83;60;19;70;58;51;51;9;8
2020-04-14 16:30:00;87;63;16;56;44;62;51;9;9
2020-04-14 16:45:00;79;48;19;60;34;54;48;14;14
2020-04-14 17:00:00;70;71;19;52;41;47;64;10;10
2020-04-14 17:15:00;89;54;13;49;44;46;49;13;13
2020-04-14 17:30:00;70;48;16;53;39;54;45;4;4
2020-04-14 17:45:00;53;33;14;45;34;40;42;7;7
2020-04-14 18:00:00;54;28;19;31;26;44;40;6;6
2020-04-14 18:15:00;35;29;22;33;21;41;39;6;6
2020-04-14 18:30:00;52;32;12;33;17;18;18;9;9
2020-04-14 18:45:00;39;17;12;23;22;26;18;4;4
2020-04-14 19:00:00;34;20;11;26;21;15;30;2;2
2020-04-14 19:15:00;26;13;7;16;11;28;19;4;4
2020-04-14 19:30:00;30;6;10;15;7;29;31;5;5
2020-04-14 19:45:00;27;10;13;18;11;25;15;2;2
2020-04-14 20:00:00;18;12;13;20;11;20;17;4;4
2020-04-14 20:15:00;23;9;12;14;4;18;26;2;2
2020-04-14 20:30:00;17;7;5;13;8;17;7;2;2
2020-04-14 20:45:00;9;2;2;14;5;19;15;1;1
2020-04-14 21:00:00;18;4;6;10;7;14;7;2;2
2020-04-14 21:15:00;14;6;5;6;2;15;10;3;3
2020-04-14 21:30:00;13;6;6;15;1;7;11;3;3
2020-04-14 21:45:00;12;8;3;15;6;18;7;3;3
2020-04-14 22:00:00;11;5;3;30;17;18;12;0;0
2020-04-14 22:15:00;6;1;0;14;4;11;7;2;2
2020-04-14 22:30:00;10;2;0;7;3;6;9;1;1
2020-04-14 22:45:00;11;5;6;6;3;5;1;1;1
2020-04-14 23:00:00;6;2;2;2;2;7;3;0;0
2020-04-14 23:15:00;2;3;3;6;2;8;2;4;4
2020-04-14 23:30:00;5;2;1;3;0;6;4;2;2
