DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-11-19 00:00:00;0;1;3;0;0;0;4;0;0
2020-11-19 00:15:00;1;2;6;3;2;1;6;0;0
2020-11-19 00:30:00;1;1;3;0;0;0;4;0;0
2020-11-19 00:45:00;2;5;3;0;0;0;4;0;0
2020-11-19 01:00:00;0;2;1;0;0;0;1;0;0
2020-11-19 01:15:00;2;3;3;1;0;0;7;0;0
2020-11-19 01:30:00;1;2;2;0;0;0;0;0;0
2020-11-19 01:45:00;0;1;1;0;0;0;0;0;0
2020-11-19 02:00:00;1;1;1;0;0;0;1;0;0
2020-11-19 02:15:00;2;4;3;0;0;0;0;0;0
2020-11-19 02:30:00;0;0;1;0;0;0;0;0;0
2020-11-19 02:45:00;1;1;6;0;0;0;3;0;0
2020-11-19 03:00:00;0;0;0;0;0;0;2;0;0
2020-11-19 03:15:00;1;2;2;0;0;0;0;0;0
2020-11-19 03:30:00;0;4;4;1;0;0;1;0;0
2020-11-19 03:45:00;2;0;3;0;0;0;3;0;0
2020-11-19 04:00:00;2;6;6;1;0;0;0;0;0
2020-11-19 04:15:00;0;2;3;0;0;0;2;0;0
2020-11-19 04:30:00;2;4;5;0;0;0;9;0;0
2020-11-19 04:45:00;5;9;11;3;2;2;9;0;0
2020-11-19 05:00:00;9;11;22;4;2;1;24;0;0
2020-11-19 05:15:00;10;17;29;19;12;18;75;0;0
2020-11-19 05:30:00;12;21;45;9;7;9;82;0;0
2020-11-19 05:45:00;15;27;43;26;6;9;37;0;0
2020-11-19 06:00:00;23;31;48;37;5;13;38;0;0
2020-11-19 06:15:00;27;35;60;24;11;18;39;4;0
2020-11-19 06:30:00;28;43;75;29;20;24;61;0;0
2020-11-19 06:45:00;30;36;67;22;16;23;78;0;5
2020-11-19 07:00:00;26;27;49;18;11;11;89;0;0
2020-11-19 07:15:00;54;47;102;37;14;13;79;0;1
2020-11-19 07:30:00;82;56;104;35;13;8;104;3;5
2020-11-19 07:45:00;86;67;125;21;10;12;130;8;0
2020-11-19 08:00:00;48;45;86;42;11;13;84;0;11
2020-11-19 08:15:00;37;52;94;20;10;7;96;0;6
2020-11-19 08:30:00;39;36;66;21;11;12;68;1;8
2020-11-19 08:45:00;24;46;81;11;5;5;73;0;4
2020-11-19 09:00:00;25;44;59;16;9;2;47;0;2
2020-11-19 09:15:00;36;33;56;26;12;2;62;0;1
2020-11-19 09:30:00;21;39;55;47;6;1;53;0;8
2020-11-19 09:45:00;16;54;69;16;5;2;61;2;6
2020-11-19 10:00:00;25;50;67;20;7;3;37;1;0
2020-11-19 10:15:00;29;54;79;18;9;4;49;0;0
2020-11-19 10:30:00;32;52;75;17;6;3;81;0;2
2020-11-19 10:45:00;34;56;68;29;14;6;88;0;0
2020-11-19 11:00:00;35;52;73;15;8;5;75;4;7
2020-11-19 11:15:00;33;55;77;18;10;10;77;0;7
2020-11-19 11:30:00;31;52;75;16;7;5;91;4;2
2020-11-19 11:45:00;25;38;61;6;4;2;59;3;0
2020-11-19 12:00:00;46;53;81;19;9;6;81;1;1
2020-11-19 12:15:00;30;53;75;21;7;3;73;4;4
2020-11-19 12:30:00;27;50;78;21;10;3;99;2;2
2020-11-19 12:45:00;33;49;79;26;7;2;89;0;1
2020-11-19 13:00:00;50;68;84;18;6;4;68;4;6
2020-11-19 13:15:00;37;55;75;16;8;8;87;35;30
2020-11-19 13:30:00;40;53;93;26;10;13;100;5;15
2020-11-19 13:45:00;41;61;88;16;10;7;76;1;9
2020-11-19 14:00:00;38;59;94;33;10;9;64;3;9
2020-11-19 14:15:00;58;84;121;36;7;5;88;3;1
2020-11-19 14:30:00;75;81;130;42;10;9;103;4;1
2020-11-19 14:45:00;68;84;111;24;8;4;76;3;9
2020-11-19 15:00:00;46;62;83;26;10;5;65;1;4
2020-11-19 15:15:00;64;81;106;26;9;3;99;0;4
2020-11-19 15:30:00;66;65;111;34;11;2;90;9;7
2020-11-19 15:45:00;42;68;89;33;8;1;79;13;52
2020-11-19 16:00:00;51;78;108;44;9;9;115;1;4
2020-11-19 16:15:00;72;80;120;41;11;3;106;0;16
2020-11-19 16:30:00;68;58;95;34;8;1;95;1;2
2020-11-19 16:45:00;39;63;87;26;12;8;93;2;32
2020-11-19 17:00:00;56;75;98;30;8;3;91;3;23
2020-11-19 17:15:00;52;61;86;27;10;5;93;0;2
2020-11-19 17:30:00;50;61;87;22;12;5;101;0;3
2020-11-19 17:45:00;47;63;89;25;10;2;74;8;3
2020-11-19 18:00:00;30;45;63;22;8;1;60;0;4
2020-11-19 18:15:00;30;39;66;12;6;2;71;0;2
2020-11-19 18:30:00;28;31;54;18;9;5;57;0;1
2020-11-19 18:45:00;17;31;55;12;9;6;47;1;2
2020-11-19 19:00:00;25;29;51;17;8;1;43;4;12
2020-11-19 19:15:00;16;27;34;9;5;1;38;0;1
2020-11-19 19:30:00;12;23;36;2;4;3;28;2;0
2020-11-19 19:45:00;16;22;34;7;5;3;28;0;0
2020-11-19 20:00:00;9;14;26;7;8;3;39;1;0
2020-11-19 20:15:00;7;6;17;7;6;7;29;0;0
2020-11-19 20:30:00;3;17;27;7;5;2;35;1;0
2020-11-19 20:45:00;10;10;19;3;2;2;27;0;0
2020-11-19 21:00:00;11;18;29;6;6;5;28;0;0
2020-11-19 21:15:00;13;15;35;9;10;6;31;3;3
2020-11-19 21:30:00;5;13;23;3;4;4;27;1;0
2020-11-19 21:45:00;6;10;15;7;5;0;20;0;0
2020-11-19 22:00:00;17;13;25;13;6;3;25;2;0
2020-11-19 22:15:00;11;8;15;8;4;2;14;15;0
2020-11-19 22:30:00;8;12;22;3;2;0;21;0;0
2020-11-19 22:45:00;1;8;9;2;1;0;8;0;0
2020-11-19 23:00:00;0;5;5;0;0;0;6;0;0
2020-11-19 23:15:00;1;3;8;2;0;2;12;0;0
2020-11-19 23:30:00;1;3;5;0;0;0;10;0;0
2020-11-19 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
