DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2019-12-16 00:00:00;7;7;1;2;2;12;8;7
2019-12-16 00:15:00;13;7;2;0;0;3;13;6
2019-12-16 00:30:00;6;9;3;0;0;4;17;8
2019-12-16 00:45:00;8;9;4;0;0;4;13;10
2019-12-16 01:00:00;7;6;3;0;0;1;8;5
2019-12-16 01:15:00;9;4;0;1;2;4;8;4
2019-12-16 01:30:00;10;8;4;0;0;1;10;6
2019-12-16 01:45:00;10;6;1;1;1;2;6;7
2019-12-16 02:00:00;5;5;2;1;1;3;5;5
2019-12-16 02:15:00;4;3;0;1;1;1;5;5
2019-12-16 02:30:00;8;4;2;1;1;2;9;6
2019-12-16 02:45:00;7;4;0;1;1;2;6;9
2019-12-16 03:00:00;10;5;1;1;1;3;6;4
2019-12-16 03:15:00;10;5;2;2;2;6;6;4
2019-12-16 03:30:00;6;4;1;1;0;3;7;4
2019-12-16 03:45:00;7;8;2;0;0;3;8;4
2019-12-16 04:00:00;14;6;2;2;3;4;9;10
2019-12-16 04:15:00;15;6;5;3;2;6;12;7
2019-12-16 04:30:00;22;5;3;1;2;5;16;6
2019-12-16 04:45:00;32;13;3;0;1;6;25;12
2019-12-16 05:00:00;27;14;3;2;1;11;27;19
2019-12-16 05:15:00;46;41;13;6;11;26;45;23
2019-12-16 05:30:00;48;34;15;6;9;29;52;28
2019-12-16 05:45:00;83;73;26;6;13;46;76;41
2019-12-16 06:00:00;57;51;13;8;8;44;62;45
2019-12-16 06:15:00;80;76;21;11;10;71;73;49
2019-12-16 06:30:00;102;110;44;17;17;79;80;61
2019-12-16 06:45:00;140;162;32;23;24;113;84;52
2019-12-16 07:00:00;115;124;31;18;22;140;94;65
2019-12-16 07:15:00;140;141;43;25;35;158;117;97
2019-12-16 07:30:00;42;59;10;7;10;53;37;27
2019-12-16 07:45:00;
2019-12-16 08:00:00;
2019-12-16 08:15:00;
2019-12-16 08:30:00;
2019-12-16 08:45:00;
2019-12-16 09:00:00;31;29;2;5;7;20;23;13
2019-12-16 09:15:00;126;133;25;23;27;109;119;92
2019-12-16 09:30:00;143;140;26;11;11;78;114;100
2019-12-16 09:45:00;151;149;39;21;19;90;122;93
2019-12-16 10:00:00;122;130;22;19;24;87;128;119
2019-12-16 10:15:00;146;157;24;15;19;62;132;108
2019-12-16 10:30:00;145;141;42;19;17;68;121;114
2019-12-16 10:45:00;182;130;21;14;19;79;127;94
2019-12-16 11:00:00;147;144;25;21;19;75;148;104
2019-12-16 11:15:00;120;115;36;13;16;66;149;105
2019-12-16 11:30:00;135;166;32;16;13;64;134;119
2019-12-16 11:45:00;133;118;46;15;9;70;139;107
2019-12-16 12:00:00;146;161;29;14;18;66;123;119
2019-12-16 12:15:00;131;141;26;18;28;68;132;109
2019-12-16 12:30:00;126;133;29;19;55;79;168;124
2019-12-16 12:45:00;128;135;34;18;49;63;138;111
2019-12-16 13:00:00;113;128;38;19;49;70;145;101
2019-12-16 13:15:00;129;163;41;26;66;90;119;97
2019-12-16 13:30:00;154;151;39;18;51;74;142;86
2019-12-16 13:45:00;131;164;27;19;48;69;136;118
2019-12-16 14:00:00;140;142;37;15;53;88;142;119
2019-12-16 14:15:00;175;148;40;18;47;71;164;119
2019-12-16 14:30:00;132;140;37;18;24;69;158;112
2019-12-16 14:45:00;130;137;44;10;18;66;156;127
2019-12-16 15:00:00;170;142;59;18;21;85;150;124
2019-12-16 15:15:00;155;199;52;22;18;84;158;122
2019-12-16 15:30:00;182;160;53;16;21;93;169;121
2019-12-16 15:45:00;170;171;40;15;13;89;151;135
2019-12-16 16:00:00;175;155;71;19;11;91;174;155
2019-12-16 16:15:00;175;183;58;16;22;101;171;141
2019-12-16 16:30:00;171;147;80;19;26;123;182;151
2019-12-16 16:45:00;178;190;67;33;33;125;180;153
2019-12-16 17:00:00;183;202;65;34;39;143;188;148
2019-12-16 17:15:00;202;251;48;36;48;139;180;127
2019-12-16 17:30:00;220;266;40;38;54;143;169;126
2019-12-16 17:45:00;254;280;39;40;61;149;140;100
2019-12-16 18:00:00;217;208;56;56;64;159;142;102
2019-12-16 18:15:00;211;239;49;25;53;117;139;96
2019-12-16 18:30:00;137;154;36;24;35;108;134;89
2019-12-16 18:45:00;108;119;30;13;14;73;127;92
2019-12-16 19:00:00;70;78;19;11;12;65;109;80
2019-12-16 19:15:00;68;55;28;9;5;56;103;53
2019-12-16 19:30:00;63;51;15;7;10;56;97;52
2019-12-16 19:45:00;55;36;12;8;5;36;88;52
2019-12-16 20:00:00;59;50;17;2;5;37;80;35
2019-12-16 20:15:00;51;36;19;8;6;47;66;32
2019-12-16 20:30:00;46;40;19;4;4;37;62;43
2019-12-16 20:45:00;29;40;10;6;9;30;93;53
2019-12-16 21:00:00;46;40;15;8;4;37;212;138
2019-12-16 21:15:00;38;41;15;2;6;63;204;155
2019-12-16 21:30:00;42;44;15;2;7;99;222;138
2019-12-16 21:45:00;41;40;17;2;4;33;239;154
2019-12-16 22:00:00;31;41;20;5;3;13;135;70
2019-12-16 22:15:00;38;24;8;1;2;19;78;48
2019-12-16 22:30:00;31;20;13;3;2;19;57;30
2019-12-16 22:45:00;22;19;11;2;0;17;40;26
2019-12-16 23:00:00;25;22;9;2;3;18;40;20
2019-12-16 23:15:00;19;15;6;1;0;14;33;21
2019-12-16 23:30:00;13;8;2;2;1;12;17;9
2019-12-16 23:45:00;15;13;3;1;1;11;18;11
