DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-12-17 00:00:00;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0
2020-12-17 00:15:00;5;0;0;0;0;0;0;0;2;0;0;0;0;0;0
2020-12-17 00:30:00;0;0;0;1;1;0;0;0;3;0;0;0;0;0;0
2020-12-17 00:45:00;1;0;0;1;1;0;0;0;6;0;0;0;0;0;0
2020-12-17 01:00:00;0;0;1;3;3;1;1;0;5;0;0;0;0;0;0
2020-12-17 01:15:00;2;0;2;3;3;1;0;0;5;0;0;0;0;0;0
2020-12-17 01:30:00;4;0;2;4;4;1;1;0;2;0;0;0;0;0;0
2020-12-17 01:45:00;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-12-17 02:00:00;1;0;0;0;0;0;0;1;3;0;0;0;0;0;0
2020-12-17 02:15:00;6;1;4;1;1;0;0;0;3;0;0;0;0;0;0
2020-12-17 02:30:00;5;1;2;4;4;1;1;0;4;0;0;0;0;0;0
2020-12-17 02:45:00;6;1;4;1;1;0;0;0;2;0;0;0;0;0;0
2020-12-17 03:00:00;4;0;1;0;0;0;0;0;1;0;0;0;0;0;0
2020-12-17 03:15:00;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0
2020-12-17 03:30:00;2;3;5;2;2;0;0;1;5;0;0;0;0;0;0
2020-12-17 03:45:00;3;3;5;2;2;3;2;1;4;0;0;0;0;0;0
2020-12-17 04:00:00;4;3;4;3;3;0;0;0;5;0;0;0;0;0;0
2020-12-17 04:15:00;6;1;1;2;2;0;0;0;1;0;0;0;0;0;0
2020-12-17 04:30:00;3;5;8;5;6;3;0;3;3;0;0;0;0;0;0
2020-12-17 04:45:00;13;16;17;7;6;1;1;3;7;0;0;0;0;0;0
2020-12-17 05:00:00;13;48;47;1;1;3;3;3;15;0;0;0;0;0;0
2020-12-17 05:15:00;20;140;136;4;4;3;3;14;28;0;0;1;0;0;0
2020-12-17 05:30:00;26;84;82;16;20;7;5;17;53;0;0;0;0;0;0
2020-12-17 05:45:00;37;36;35;84;95;23;23;4;58;0;0;0;0;0;0
2020-12-17 06:00:00;47;41;38;72;82;33;40;1;39;0;0;0;0;0;0
2020-12-17 06:15:00;41;41;40;37;35;17;11;3;51;0;0;0;0;0;0
2020-12-17 06:30:00;75;43;43;27;31;6;3;3;72;0;0;0;0;0;0
2020-12-17 06:45:00;92;34;37;17;19;5;5;7;108;0;0;0;0;0;0
2020-12-17 07:00:00;77;38;42;16;17;6;6;3;93;0;0;0;0;0;0
2020-12-17 07:15:00;75;29;28;10;13;6;5;8;103;0;0;0;0;0;0
2020-12-17 07:30:00;75;31;33;19;20;12;11;6;102;0;0;0;0;0;0
2020-12-17 07:45:00;91;34;35;20;22;12;12;11;89;0;0;0;0;0;0
2020-12-17 08:00:00;75;21;25;14;15;9;8;6;90;0;0;1;1;0;0
2020-12-17 08:15:00;65;29;30;13;16;7;6;8;63;0;0;0;0;0;0
2020-12-17 08:30:00;64;18;22;18;19;8;8;7;59;0;0;0;0;0;0
2020-12-17 08:45:00;84;26;28;20;19;8;8;9;67;0;0;0;0;0;0
2020-12-17 09:00:00;71;19;23;13;14;10;11;10;69;0;0;0;0;0;0
2020-12-17 09:15:00;80;18;21;12;14;13;14;7;54;0;0;0;0;0;0
2020-12-17 09:30:00;76;16;19;18;16;12;14;4;73;0;0;0;0;0;0
2020-12-17 09:45:00;82;17;22;17;18;13;12;5;73;0;0;0;0;0;0
2020-12-17 10:00:00;73;20;19;23;23;14;15;7;61;0;0;0;1;0;0
