DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-04-27 00:00:00;4;2;1;1;0;0;0;0
2020-04-27 00:15:00;4;1;0;0;0;0;0;0
2020-04-27 00:30:00;2;3;0;0;0;0;0;0
2020-04-27 00:45:00;3;2;1;2;0;0;0;0
2020-04-27 01:00:00;2;1;0;5;0;0;0;0
2020-04-27 01:15:00;2;2;0;0;0;0;0;0
2020-04-27 01:30:00;2;2;0;1;0;0;0;0
2020-04-27 01:45:00;3;1;0;0;0;0;0;0
2020-04-27 02:00:00;2;0;0;2;0;0;0;0
2020-04-27 02:15:00;0;1;0;0;0;0;0;0
2020-04-27 02:30:00;1;3;1;3;0;0;0;0
2020-04-27 02:45:00;2;2;1;2;0;0;0;0
2020-04-27 03:00:00;0;1;1;2;0;0;0;0
2020-04-27 03:15:00;3;0;0;0;0;0;0;0
2020-04-27 03:30:00;1;1;0;0;0;0;0;0
2020-04-27 03:45:00;0;1;0;0;0;0;0;0
2020-04-27 04:00:00;0;0;0;0;0;0;0;0
2020-04-27 04:15:00;4;1;2;1;0;0;0;0
2020-04-27 04:30:00;1;4;0;0;0;0;0;0
2020-04-27 04:45:00;2;1;0;1;0;0;0;0
2020-04-27 05:00:00;10;5;1;1;0;0;0;0
2020-04-27 05:15:00;7;4;0;0;0;0;0;0
2020-04-27 05:30:00;15;15;2;1;0;0;0;0
2020-04-27 05:45:00;24;31;1;0;0;0;5;0
2020-04-27 06:00:00;19;17;2;1;0;0;0;0
2020-04-27 06:15:00;38;38;1;3;0;0;0;0
2020-04-27 06:30:00;45;23;2;2;0;0;0;0
2020-04-27 06:45:00;36;41;4;3;0;0;0;0
2020-04-27 07:00:00;35;36;0;0;0;0;0;0
2020-04-27 07:15:00;49;54;4;4;0;0;0;0
2020-04-27 07:30:00;45;38;1;1;0;0;0;0
2020-04-27 07:45:00;62;42;2;1;0;0;0;0
2020-04-27 08:00:00;37;34;0;0;0;0;0;0
2020-04-27 08:15:00;36;36;3;4;0;0;0;0
2020-04-27 08:30:00;38;32;1;0;0;0;0;0
2020-04-27 08:45:00;29;24;2;2;0;0;0;0
2020-04-27 09:00:00;25;42;1;1;0;0;0;0
2020-04-27 09:15:00;24;30;2;2;0;0;0;0
2020-04-27 09:30:00;32;26;0;0;0;0;0;0
2020-04-27 09:45:00;26;38;5;1;0;0;0;0
2020-04-27 10:00:00;44;44;1;0;0;0;0;0
2020-04-27 10:15:00;31;38;0;0;0;0;0;0
2020-04-27 10:30:00;45;35;0;0;0;0;0;0
2020-04-27 10:45:00;31;47;0;0;0;0;0;0
2020-04-27 11:00:00;47;51;3;2;0;0;13;45
2020-04-27 11:15:00;46;30;1;2;0;0;5;3
2020-04-27 11:30:00;50;45;4;3;0;0;0;0
2020-04-27 11:45:00;44;30;1;0;0;0;0;0
2020-04-27 12:00:00;54;35;4;2;0;0;2;8
2020-04-27 12:15:00;46;39;2;3;0;0;0;0
2020-04-27 12:30:00;48;46;1;0;0;0;0;0
2020-04-27 12:45:00;49;36;3;1;0;0;0;0
2020-04-27 13:00:00;64;36;3;6;0;0;0;0
2020-04-27 13:15:00;87;64;2;0;0;0;0;0
2020-04-27 13:30:00;56;35;0;0;0;0;0;0
