DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-09-04 00:00:00;0;20;0;0;1;1;19;13;3;2
2020-09-04 00:15:00;0;24;1;3;2;1;16;16;2;0
2020-09-04 00:30:00;0;11;0;2;2;1;22;6;3;3
2020-09-04 00:45:00;0;16;0;2;0;3;17;8;3;1
2020-09-04 01:00:00;0;9;0;0;0;3;8;9;1;1
2020-09-04 01:15:00;0;12;0;0;0;0;11;9;0;0
2020-09-04 01:30:00;0;7;0;0;0;1;8;6;1;0
2020-09-04 01:45:00;0;9;0;1;1;0;7;4;0;0
2020-09-04 02:00:00;0;5;0;1;0;0;7;1;0;0
2020-09-04 02:15:00;0;8;0;0;0;0;9;3;0;0
2020-09-04 02:30:00;0;5;0;0;1;0;4;2;0;0
2020-09-04 02:45:00;0;8;0;1;0;1;7;2;0;0
2020-09-04 03:00:00;0;5;0;0;0;0;10;1;0;0
2020-09-04 03:15:00;0;7;0;0;0;0;7;4;0;0
2020-09-04 03:30:00;0;9;0;0;0;0;8;5;0;0
2020-09-04 03:45:00;0;11;0;0;0;2;12;3;0;0
2020-09-04 04:00:00;0;9;0;0;1;0;13;1;0;0
2020-09-04 04:15:00;0;11;0;2;2;4;11;6;0;0
2020-09-04 04:30:00;0;14;0;0;1;5;11;6;1;1
2020-09-04 04:45:00;0;26;0;1;2;11;25;12;0;0
2020-09-04 05:00:00;0;35;0;2;2;51;39;21;4;5
2020-09-04 05:15:00;0;37;0;2;0;116;75;86;7;8
2020-09-04 05:30:00;0;74;2;7;12;133;67;108;7;12
2020-09-04 05:45:00;0;105;25;55;58;94;58;84;9;13
2020-09-04 06:00:00;0;128;16;62;63;102;67;87;7;6
2020-09-04 06:15:00;0;118;7;19;19;118;58;106;14;21
2020-09-04 06:30:00;0;91;6;15;9;180;72;140;17;26
2020-09-04 06:45:00;0;93;6;9;3;157;62;119;25;29
