DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-09-26 00:00:00;12;0;1;6;10
2020-09-26 00:15:00;4;2;5;11;8
2020-09-26 00:30:00;12;1;2;6;4
2020-09-26 00:45:00;9;1;3;3;5
2020-09-26 01:00:00;5;2;0;3;6
2020-09-26 01:15:00;7;2;3;4;3
2020-09-26 01:30:00;3;0;2;6;5
2020-09-26 01:45:00;2;1;0;0;2
2020-09-26 02:00:00;3;0;0;6;3
2020-09-26 02:15:00;5;0;0;3;3
2020-09-26 02:30:00;1;0;1;4;2
2020-09-26 02:45:00;1;0;0;2;1
2020-09-26 03:00:00;3;0;0;5;3
2020-09-26 03:15:00;4;0;0;1;1
2020-09-26 03:30:00;3;0;0;0;3
2020-09-26 03:45:00;1;0;0;5;3
2020-09-26 04:00:00;1;0;0;1;0
2020-09-26 04:15:00;1;0;0;0;2
2020-09-26 04:30:00;1;0;0;2;2
2020-09-26 04:45:00;2;0;0;0;4
2020-09-26 05:00:00;6;2;3;3;1
2020-09-26 05:15:00;4;2;0;3;3
2020-09-26 05:30:00;4;1;3;7;3
2020-09-26 05:45:00;6;4;3;9;5
2020-09-26 06:00:00;7;3;3;4;5
2020-09-26 06:15:00;4;2;1;6;5
2020-09-26 06:30:00;2;1;0;10;4
2020-09-26 06:45:00;18;9;3;13;5
2020-09-26 07:00:00;9;12;6;11;8
2020-09-26 07:15:00;13;6;3;8;10
2020-09-26 07:30:00;19;16;7;17;15
2020-09-26 07:45:00;26;11;6;13;31
2020-09-26 08:00:00;17;13;6;15;22
2020-09-26 08:15:00;17;11;6;18;22
2020-09-26 08:30:00;18;13;8;21;28
2020-09-26 08:45:00;23;12;8;22;36
2020-09-26 09:00:00;34;15;7;23;39
2020-09-26 09:15:00;43;17;9;27;34
2020-09-26 09:30:00;39;23;10;24;62
2020-09-26 09:45:00;33;20;16;28;61
2020-09-26 10:00:00;48;24;22;43;64
2020-09-26 10:15:00;46;20;12;25;55
2020-09-26 10:30:00;39;27;14;25;59
2020-09-26 10:45:00;35;28;19;42;53
2020-09-26 11:00:00;47;28;21;32;58
2020-09-26 11:15:00;41;18;20;31;47
2020-09-26 11:30:00;39;20;6;35;58
2020-09-26 11:45:00;48;20;18;34;61
2020-09-26 12:00:00;32;28;24;35;66
2020-09-26 12:15:00;41;10;13;31;69
2020-09-26 12:30:00;51;17;17;30;64
2020-09-26 12:45:00;33;18;16;32;56
2020-09-26 13:00:00;41;13;15;28;76
2020-09-26 13:15:00;35;19;9;26;49
2020-09-26 13:30:00;49;20;24;31;71
2020-09-26 13:45:00;46;15;18;30;73
2020-09-26 14:00:00;34;15;22;35;49
2020-09-26 14:15:00;44;11;18;30;46
2020-09-26 14:30:00;54;20;12;38;69
2020-09-26 14:45:00;38;14;13;28;67
2020-09-26 15:00:00;46;13;17;34;59
2020-09-26 15:15:00;49;14;27;31;61
2020-09-26 15:30:00;48;16;11;28;57
2020-09-26 15:45:00;29;7;20;31;49
2020-09-26 16:00:00;32;11;19;19;46
2020-09-26 16:15:00;33;8;8;27;52
2020-09-26 16:30:00;50;13;14;22;60
2020-09-26 16:45:00;43;11;13;25;58
2020-09-26 17:00:00;39;11;17;26;69
2020-09-26 17:15:00;32;9;12;18;42
2020-09-26 17:30:00;21;18;10;25;45
2020-09-26 17:45:00;37;15;11;32;71
2020-09-26 18:00:00;45;13;21;25;56
2020-09-26 18:15:00;35;4;10;24;52
2020-09-26 18:30:00;40;8;9;15;38
2020-09-26 18:45:00;36;21;12;26;65
2020-09-26 19:00:00;24;11;13;26;45
2020-09-26 19:15:00;31;9;8;23;39
2020-09-26 19:30:00;34;6;8;23;29
2020-09-26 19:45:00;29;13;7;25;38
2020-09-26 20:00:00;27;8;5;14;34
2020-09-26 20:15:00;21;7;4;26;26
2020-09-26 20:30:00;14;4;5;774;30
2020-09-26 20:45:00;15;4;5;775;24
2020-09-26 21:00:00;15;7;8;257;17
2020-09-26 21:15:00;15;0;2;284;21
2020-09-26 21:30:00;21;4;3;6;12
2020-09-26 21:45:00;26;0;4;587;17
2020-09-26 22:00:00;12;2;8;259;15
2020-09-26 22:15:00;19;1;6;259;12
2020-09-26 22:30:00;10;1;4;14;13
2020-09-26 22:45:00;9;1;1;10;15
2020-09-26 23:00:00;14;3;7;12;19
2020-09-26 23:15:00;17;1;1;16;14
2020-09-26 23:30:00;6;0;0;10;13
2020-09-26 23:45:00;14;1;1;5;7
