DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2019-10-30 00:00:00;0;5;0;3;3;1;0;0;1;0;1;1;0;1;0;0;0;0;0;0
2019-10-30 00:15:00;0;4;0;4;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0
2019-10-30 00:30:00;0;4;1;1;2;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2019-10-30 00:45:00;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 01:00:00;0;3;0;5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 01:15:00;0;11;0;3;1;0;1;0;2;1;0;1;0;0;0;0;0;0;0;0
2019-10-30 01:30:00;0;6;0;3;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 01:45:00;2;1;1;1;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 02:00:00;0;4;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 02:15:00;0;3;0;1;5;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2019-10-30 02:30:00;1;2;0;3;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-10-30 02:45:00;0;6;0;1;2;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-10-30 03:00:00;1;5;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 03:15:00;0;10;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 03:30:00;0;9;0;2;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-10-30 03:45:00;0;7;1;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 04:00:00;0;6;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 04:15:00;0;9;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 04:30:00;0;7;1;6;3;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-10-30 04:45:00;0;17;3;4;7;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-10-30 05:00:00;1;22;2;17;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 05:15:00;4;43;12;23;9;0;0;0;0;3;1;0;3;1;0;0;0;0;0;0
2019-10-30 05:30:00;7;42;11;25;14;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-10-30 05:45:00;15;63;22;35;18;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0
2019-10-30 06:00:00;6;68;14;33;25;6;0;1;0;4;0;0;4;0;0;0;0;0;0;0
2019-10-30 06:15:00;17;95;29;55;20;2;1;0;0;4;1;0;3;1;0;0;0;0;0;0
2019-10-30 06:30:00;22;106;37;58;27;1;3;0;1;4;3;1;5;2;0;0;0;0;0;0
2019-10-30 06:45:00;42;113;64;46;41;4;6;4;2;2;1;1;2;1;0;0;0;0;0;0
2019-10-30 07:00:00;29;88;65;49;36;2;4;2;1;5;4;1;5;4;0;3;0;3;1;0
2019-10-30 07:15:00;38;101;58;39;30;7;9;7;4;5;4;0;6;5;0;2;0;0;0;0
2019-10-30 07:30:00;31;94;55;49;20;3;1;0;1;8;8;1;8;8;0;0;0;0;0;0
2019-10-30 07:45:00;62;101;61;36;22;2;4;4;4;6;6;3;6;6;0;1;1;23;0;0
2019-10-30 08:00:00;28;95;40;31;26;3;3;2;5;5;2;3;5;2;0;0;0;0;0;0
2019-10-30 08:15:00;23;84;22;44;38;2;4;4;3;6;5;3;4;5;0;1;1;0;0;0
2019-10-30 08:30:00;29;93;31;37;35;3;3;4;1;6;9;1;8;9;1;1;1;11;0;0
2019-10-30 08:45:00;25;91;25;45;44;8;4;4;6;10;4;3;10;4;0;0;0;0;0;0
2019-10-30 09:00:00;24;91;20;45;39;8;5;3;1;8;6;0;8;6;0;1;0;4;0;0
2019-10-30 09:15:00;26;95;24;41;43;8;7;9;7;10;5;3;10;5;0;0;0;0;0;0
2019-10-30 09:30:00;32;87;24;52;54;8;8;6;3;11;11;3;10;11;0;1;10;0;0;0
2019-10-30 09:45:00;24;94;31;43;57;6;5;3;3;7;10;1;7;10;0;1;0;0;0;0
2019-10-30 10:00:00;26;102;26;42;49;5;4;10;4;8;4;1;8;5;0;2;3;0;0;0
2019-10-30 10:15:00;26;86;30;44;48;1;4;4;0;10;5;0;8;6;0;0;0;0;0;0
2019-10-30 10:30:00;19;88;27;56;42;7;8;4;4;20;20;2;20;15;0;2;0;5;0;0
2019-10-30 10:45:00;20;77;32;58;45;6;8;6;3;12;6;1;12;6;0;1;0;1;0;0
2019-10-30 11:00:00;19;82;24;45;44;3;7;7;4;15;9;1;14;10;0;1;1;2;0;0
