DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-08-21 00:00:00;3;5;2;2;2;5;5;11;3;1;3;3;0;0;0;0;0;0
2020-08-21 00:15:00;0;4;3;3;1;6;6;12;3;0;3;3;0;0;0;0;0;0
2020-08-21 00:30:00;0;2;1;0;1;1;6;6;1;2;1;2;0;0;0;0;0;0
2020-08-21 00:45:00;1;3;1;3;1;4;3;5;0;1;1;1;0;0;0;0;0;0
2020-08-21 01:00:00;0;3;2;1;2;1;1;2;2;1;3;2;0;0;0;0;0;0
2020-08-21 01:15:00;0;0;2;0;2;0;2;2;0;0;0;1;0;0;0;0;0;0
2020-08-21 01:30:00;0;1;1;0;2;1;3;2;2;0;3;0;0;0;0;0;0;0
2020-08-21 01:45:00;0;1;1;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0
2020-08-21 02:00:00;1;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0
2020-08-21 02:15:00;7;6;2;1;2;3;1;2;3;1;4;3;0;0;0;0;0;0
2020-08-21 02:30:00;1;1;0;2;1;5;2;2;2;1;3;2;0;0;0;0;0;0
2020-08-21 02:45:00;0;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-21 03:00:00;2;2;1;0;1;3;3;3;1;0;1;0;0;0;0;0;0;0
2020-08-21 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-21 03:30:00;1;2;1;0;1;1;1;1;0;1;2;2;0;0;0;0;0;0
2020-08-21 03:45:00;0;2;2;1;2;3;1;1;0;0;0;0;0;0;0;0;0;0
2020-08-21 04:00:00;0;0;3;3;5;5;1;1;1;0;1;0;0;0;0;0;0;0
2020-08-21 04:15:00;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-08-21 04:30:00;0;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0
2020-08-21 04:45:00;2;2;0;1;0;3;2;3;4;0;5;2;0;0;0;0;0;0
2020-08-21 05:00:00;1;2;2;2;2;3;2;4;2;0;2;2;0;0;0;0;0;0
2020-08-21 05:15:00;0;2;1;0;1;0;4;6;2;3;1;2;0;0;0;0;0;0
2020-08-21 05:30:00;11;10;4;6;4;8;2;2;2;0;2;1;0;0;0;0;0;0
2020-08-21 05:45:00;27;20;9;8;12;11;7;10;6;2;7;9;0;1;0;0;6;0
2020-08-21 06:00:00;15;18;5;6;5;8;10;14;5;3;9;10;0;0;0;0;0;0
2020-08-21 06:15:00;29;23;8;4;10;7;16;11;4;0;7;6;0;0;0;0;0;0
2020-08-21 06:30:00;20;17;13;11;12;16;11;14;4;3;4;7;0;0;0;0;0;0
2020-08-21 06:45:00;33;29;6;8;10;9;10;12;10;9;11;12;0;0;0;0;0;1
2020-08-21 07:00:00;16;19;16;8;16;12;19;17;6;5;6;8;0;0;0;0;0;0
2020-08-21 07:15:00;17;22;8;10;9;12;15;18;3;2;3;5;0;1;0;0;4;0
2020-08-21 07:30:00;27;30;5;10;8;14;20;24;15;0;16;3;1;0;6;0;0;0
2020-08-21 07:45:00;24;30;15;15;17;19;24;20;14;0;16;5;0;0;0;0;0;0
2020-08-21 08:00:00;15;18;10;7;13;9;24;23;9;2;12;10;0;0;0;1;0;0
2020-08-21 08:15:00;17;23;11;11;11;12;21;20;6;3;8;6;0;0;0;0;0;0
2020-08-21 08:30:00;14;21;14;13;15;17;25;26;6;6;9;10;0;0;0;0;0;0
2020-08-21 08:45:00;16;33;20;15;22;21;30;24;13;5;13;11;0;0;0;0;0;0
2020-08-21 09:00:00;15;26;14;13;13;18;27;18;8;3;12;6;1;0;1;0;0;0
2020-08-21 09:15:00;21;29;11;16;13;26;27;27;15;5;21;10;0;0;0;1;0;0
2020-08-21 09:30:00;21;26;11;19;16;22;23;25;12;4;13;8;0;4;0;1;4;0
2020-08-21 09:45:00;20;41;14;13;16;22;39;43;14;7;16;15;0;1;0;0;1;2
2020-08-21 10:00:00;12;29;17;15;19;21;28;33;8;6;11;12;6;0;0;0;0;3
2020-08-21 10:15:00;16;39;14;15;18;19;40;38;17;6;24;9;1;1;6;0;0;1
2020-08-21 10:30:00;21;44;10;15;14;21;42;45;23;5;20;8;0;1;0;1;0;3
2020-08-21 10:45:00;19;47;11;21;15;17;38;26;19;9;22;13;2;0;0;0;0;0
2020-08-21 11:00:00;9;42;17;16;17;20;44;34;18;3;24;7;0;4;0;0;0;0
2020-08-21 11:15:00;21;41;20;17;26;23;35;36;21;5;22;13;0;0;0;2;0;0
2020-08-21 11:30:00;11;29;18;15;20;17;36;44;16;7;19;9;0;0;0;0;0;0
2020-08-21 11:45:00;7;28;12;20;14;23;38;32;14;4;19;5;3;1;4;0;0;0
2020-08-21 12:00:00;12;27;20;17;23;17;52;52;22;13;29;12;0;0;0;0;0;0
2020-08-21 12:15:00;20;32;18;11;19;17;38;50;22;9;27;14;0;2;0;0;2;0
2020-08-21 12:30:00;18;32;11;12;18;21;43;47;41;11;46;13;0;0;0;0;0;8
2020-08-21 12:45:00;10;34;18;8;16;19;49;48;14;12;21;21;0;2;0;2;0;0
2020-08-21 13:00:00;17;42;13;11;12;14;44;42;18;12;20;14;0;0;1;8;0;0
2020-08-21 13:15:00;14;24;15;9;14;10;28;37;17;7;22;11;0;3;0;0;0;0
2020-08-21 13:30:00;17;27;6;7;9;15;50;29;22;2;26;6;1;1;0;0;1;2
2020-08-21 13:45:00;18;40;9;12;11;16;28;23;29;8;31;11;1;0;0;3;0;1
2020-08-21 14:00:00;17;40;11;14;14;16;32;35;17;6;23;5;2;1;1;0;0;2
2020-08-21 14:15:00;11;38;12;8;12;20;44;42;20;6;25;9;0;0;0;1;0;49
