DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-08-14 00:00:00;1;9;4;2;5;2;4;7;2;3;3;6;0;0;0;0;0;0
2020-08-14 00:15:00;2;8;1;1;1;1;4;4;1;2;2;4;0;0;0;0;0;0
2020-08-14 00:30:00;1;4;2;3;2;1;2;2;1;1;1;3;0;0;0;0;0;0
2020-08-14 00:45:00;0;0;0;0;0;1;4;5;3;1;3;1;0;0;0;0;0;0
2020-08-14 01:00:00;1;3;1;1;1;2;2;5;1;4;2;4;0;0;0;0;0;0
2020-08-14 01:15:00;1;4;2;5;2;5;3;2;1;0;1;1;0;0;0;0;0;0
2020-08-14 01:30:00;0;1;0;0;2;1;2;2;1;0;1;0;0;0;0;0;0;0
2020-08-14 01:45:00;3;0;1;1;1;0;3;3;2;0;2;3;0;0;0;0;0;0
2020-08-14 02:00:00;1;2;1;1;1;2;1;3;1;1;1;3;0;0;0;0;0;0
2020-08-14 02:15:00;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-08-14 02:30:00;1;2;0;0;0;0;1;2;0;1;1;1;0;0;0;0;0;0
2020-08-14 02:45:00;2;3;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0
2020-08-14 03:00:00;0;1;0;1;0;5;3;4;6;3;6;6;0;0;0;0;0;0
2020-08-14 03:15:00;0;0;1;1;1;1;2;2;1;1;1;2;0;0;0;0;0;0
2020-08-14 03:30:00;4;4;0;1;0;2;2;2;1;0;1;2;0;0;0;0;0;0
2020-08-14 03:45:00;0;3;0;1;0;1;2;3;0;0;0;0;0;0;0;0;0;0
2020-08-14 04:00:00;0;1;3;1;3;2;0;0;1;0;1;1;0;0;0;0;0;0
2020-08-14 04:15:00;0;1;0;1;0;4;2;2;0;0;0;0;0;0;0;0;0;0
2020-08-14 04:30:00;0;0;0;0;0;1;2;3;1;0;1;1;0;0;0;0;0;0
2020-08-14 04:45:00;1;2;0;1;0;1;2;2;0;1;1;1;0;0;0;0;0;0
2020-08-14 05:00:00;1;0;0;1;0;2;4;3;0;1;0;1;0;0;0;0;0;0
2020-08-14 05:15:00;6;6;2;4;3;4;7;6;0;1;2;4;0;0;0;0;0;0
2020-08-14 05:30:00;14;14;3;4;5;6;4;6;3;2;3;4;0;3;0;0;0;0
2020-08-14 05:45:00;25;33;5;5;8;7;8;9;4;3;6;12;0;0;0;0;0;0
2020-08-14 06:00:00;24;17;4;3;5;5;14;20;8;4;10;5;0;0;0;0;0;0
2020-08-14 06:15:00;26;23;12;12;13;10;13;18;9;3;8;7;0;0;0;0;0;0
2020-08-14 06:30:00;25;14;3;5;3;7;9;14;5;2;8;9;0;0;0;0;0;0
2020-08-14 06:45:00;27;28;8;8;11;9;8;11;10;2;18;5;0;0;0;1;0;0
2020-08-14 07:00:00;18;16;19;7;18;11;17;23;9;3;11;7;0;0;0;0;0;0
2020-08-14 07:15:00;34;32;7;13;9;18;12;21;5;2;8;6;0;0;0;0;0;0
2020-08-14 07:30:00;29;12;13;9;11;11;29;30;15;9;11;22;1;1;5;3;1;1
2020-08-14 07:45:00;22;24;14;20;15;20;23;25;17;4;17;7;0;0;0;0;0;0
2020-08-14 08:00:00;19;32;254;271;0;25;29;24;9;3;9;5;3;1;1;0;2;0
2020-08-14 08:15:00;21;37;1;24;14;22;28;30;9;5;9;10;0;0;0;1;0;0
2020-08-14 08:30:00;15;22;14;12;15;23;32;33;16;5;16;18;0;0;0;0;0;0
2020-08-14 08:45:00;18;32;15;25;18;25;33;29;17;2;21;7;0;0;0;0;0;0
2020-08-14 09:00:00;19;38;16;14;18;17;23;29;11;5;13;9;0;0;0;0;0;0
2020-08-14 09:15:00;19;27;15;16;18;21;30;33;10;1;12;1;0;0;0;0;0;2
2020-08-14 09:30:00;15;27;23;9;22;15;28;25;15;4;17;7;8;1;1;0;0;0
2020-08-14 09:45:00;17;37;14;18;14;18;26;23;15;8;18;14;0;1;0;0;1;0
2020-08-14 10:00:00;14;41;13;16;13;17;24;22;14;5;20;15;0;1;0;0;0;0
2020-08-14 10:15:00;15;39;22;22;22;28;44;38;14;7;20;10;2;0;1;0;0;0
2020-08-14 10:30:00;16;32;24;10;27;13;53;37;26;5;27;12;2;0;1;3;0;0
2020-08-14 10:45:00;24;35;10;13;13;15;30;26;21;6;23;8;2;0;0;0;0;0
2020-08-14 11:00:00;21;25;14;11;15;16;60;34;17;9;25;14;1;0;0;12;0;3
2020-08-14 11:15:00;12;41;20;17;23;23;38;33;23;7;26;14;0;1;0;0;0;0
2020-08-14 11:30:00;16;39;26;17;24;19;38;36;24;7;29;15;0;0;0;0;0;0
2020-08-14 11:45:00;18;35;21;9;20;16;58;52;16;6;18;12;1;4;1;1;0;0
2020-08-14 12:00:00;9;49;20;20;19;27;50;52;24;16;29;20;0;0;0;0;0;0
2020-08-14 12:15:00;18;58;24;12;24;20;52;41;25;13;31;17;0;0;0;0;0;1
2020-08-14 12:30:00;21;40;28;18;32;23;34;47;24;8;30;13;1;0;0;0;0;2
2020-08-14 12:45:00;15;48;21;15;19;15;34;39;21;12;23;18;0;0;0;0;0;3
2020-08-14 13:00:00;11;42;21;16;22;18;39;48;31;9;35;11;0;0;0;0;0;2
2020-08-14 13:15:00;9;29;9;13;12;20;34;32;19;8;27;8;0;1;0;0;0;3
2020-08-14 13:30:00;14;35;20;16;21;19;40;37;26;9;28;13;1;1;1;0;5;7
2020-08-14 13:45:00;18;53;16;14;16;21;55;36;23;10;26;15;0;0;0;0;0;1
2020-08-14 14:00:00;17;59;15;13;18;17;34;41;24;13;29;18;0;0;0;1;0;9
2020-08-14 14:15:00;11;54;20;17;18;23;48;43;21;8;28;14;3;0;5;1;0;4
2020-08-14 14:30:00;8;49;19;13;21;13;42;35;25;8;36;12;0;1;0;0;4;2
2020-08-14 14:45:00;19;50;10;15;12;18;39;41;17;5;21;5;0;1;0;0;1;0
2020-08-14 15:00:00;16;35;15;15;18;20;41;42;25;10;25;10;0;0;0;2;0;1
2020-08-14 15:15:00;11;38;17;15;21;20;44;39;10;7;21;12;1;0;0;0;0;3
2020-08-14 15:30:00;13;25;14;9;16;16;37;34;19;9;21;15;0;1;0;0;0;0
2020-08-14 15:45:00;13;26;18;17;17;21;50;46;26;8;31;10;0;0;0;2;0;1
2020-08-14 16:00:00;9;26;16;23;15;23;27;43;19;2;18;5;0;3;0;1;0;0
2020-08-14 16:15:00;13;48;16;9;16;13;44;48;16;6;19;10;1;2;0;0;0;0
2020-08-14 16:30:00;13;43;17;17;16;21;40;39;16;9;21;12;0;1;0;0;0;0
2020-08-14 16:45:00;11;38;19;12;18;14;28;28;12;10;15;15;0;0;0;1;0;0
2020-08-14 17:00:00;10;25;25;17;26;19;48;47;18;6;18;13;0;0;0;0;0;0
2020-08-14 17:15:00;17;40;8;20;12;28;35;35;25;4;24;14;2;0;0;2;1;2
2020-08-14 17:30:00;14;38;17;20;15;25;59;33;13;7;13;8;0;2;0;0;1;3
2020-08-14 17:45:00;12;31;15;20;17;21;34;29;8;6;12;11;0;0;0;1;0;6
2020-08-14 18:00:00;11;19;16;23;17;27;33;43;11;6;14;11;0;1;0;2;0;0
2020-08-14 18:15:00;12;26;17;17;17;21;47;44;15;7;17;13;0;0;0;0;0;0
