DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-10-02 00:00:00;14;9;1;2;13;9;4;2;1;1;1;0;0;16;16;0;0;0;0;0;0;0;0
2020-10-02 00:15:00;12;14;1;1;17;12;0;1;2;1;1;5;5;19;20;0;0;0;0;0;0;0;0
2020-10-02 00:30:00;10;10;2;0;6;5;0;2;1;1;1;1;1;11;7;0;0;0;0;0;0;0;0
2020-10-02 00:45:00;5;12;0;3;8;5;0;3;3;0;0;0;0;7;10;0;0;0;0;0;0;0;0
2020-10-02 01:00:00;9;7;1;0;11;4;0;0;2;0;0;0;0;12;12;0;0;0;0;0;0;0;0
2020-10-02 01:15:00;4;6;1;0;5;3;1;4;1;0;0;0;0;4;5;0;0;0;0;0;0;0;0
2020-10-02 01:30:00;2;4;1;0;5;4;1;1;0;0;0;0;0;3;6;0;0;0;0;0;0;0;0
2020-10-02 01:45:00;2;4;0;2;6;3;0;1;2;0;0;0;0;3;7;0;0;0;0;0;0;0;0
2020-10-02 02:00:00;3;1;0;0;9;8;0;2;2;0;0;1;1;3;11;0;0;0;0;0;0;0;0
2020-10-02 02:15:00;1;3;0;0;6;5;2;2;2;1;1;0;0;2;7;0;0;0;0;0;0;0;0
2020-10-02 02:30:00;5;7;0;0;2;3;1;1;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0
2020-10-02 02:45:00;4;5;1;1;8;6;2;1;1;0;0;1;1;7;9;0;0;0;0;0;0;0;0
2020-10-02 03:00:00;4;4;1;1;7;4;2;2;3;0;0;1;0;4;8;0;0;0;0;0;0;0;0
2020-10-02 03:15:00;7;2;0;0;9;4;0;2;1;0;0;1;1;8;9;0;0;0;0;0;0;0;0
2020-10-02 03:30:00;6;3;0;0;6;4;0;3;0;0;0;0;0;6;7;0;0;0;0;0;0;0;0
2020-10-02 03:45:00;4;5;0;3;5;2;2;0;0;0;0;0;0;6;7;0;0;0;0;0;0;0;0
2020-10-02 04:00:00;7;4;0;0;3;5;1;0;0;0;0;0;0;8;5;0;0;0;0;0;0;0;0
2020-10-02 04:15:00;13;13;2;2;15;10;1;1;1;1;0;0;0;17;17;0;0;0;0;0;0;0;0
2020-10-02 04:30:00;12;10;2;4;11;7;0;2;5;0;0;1;1;15;12;0;0;0;0;0;0;0;0
2020-10-02 04:45:00;27;20;2;3;12;8;0;4;3;0;0;0;0;33;15;0;0;0;0;0;0;0;0
2020-10-02 05:00:00;39;45;1;7;22;11;3;5;5;4;5;1;1;45;27;0;0;0;0;0;0;0;0
2020-10-02 05:15:00;77;86;3;5;34;22;2;13;12;4;3;5;4;98;43;0;0;0;0;0;0;0;0
2020-10-02 05:30:00;71;82;3;7;44;44;6;9;12;7;6;6;5;94;60;0;0;0;0;0;0;0;0
2020-10-02 05:45:00;68;82;2;7;51;44;8;4;9;10;10;8;6;90;77;0;0;0;0;0;0;0;0
2020-10-02 06:00:00;65;62;1;10;68;62;6;11;6;8;7;8;7;88;83;0;0;0;0;0;0;0;0
2020-10-02 06:15:00;67;69;5;10;78;65;7;19;9;7;7;9;10;89;98;0;0;0;0;4;0;0;0
2020-10-02 06:30:00;98;116;9;26;60;53;9;30;17;10;8;13;13;124;84;0;0;0;0;0;0;0;0
2020-10-02 06:45:00;105;120;9;10;77;54;9;23;13;9;7;9;13;131;101;5;0;0;0;0;0;0;0
2020-10-02 07:00:00;106;111;8;18;72;64;5;37;17;10;12;15;20;122;104;0;3;0;0;0;0;0;0
2020-10-02 07:15:00;153;157;4;24;87;78;17;42;34;26;26;17;19;151;102;0;1;0;0;0;0;0;1
2020-10-02 07:30:00;151;181;8;53;97;108;14;48;46;32;25;22;23;175;128;3;2;0;0;0;0;0;0
2020-10-02 07:45:00;154;152;10;51;102;112;17;39;57;28;27;20;20;163;117;0;0;0;0;0;0;0;0
2020-10-02 08:00:00;107;120;5;39;84;76;9;39;28;15;16;22;20;136;95;0;1;0;0;0;0;0;0
2020-10-02 08:15:00;132;115;10;35;92;78;12;30;30;23;16;11;12;154;112;0;0;0;0;1;0;0;0
2020-10-02 08:30:00;117;100;10;40;93;77;13;36;34;11;11;13;10;133;134;0;0;0;0;0;0;0;0
2020-10-02 08:45:00;104;103;8;31;96;81;11;34;22;11;12;11;6;127;126;0;0;0;0;0;0;0;0
2020-10-02 09:00:00;114;92;11;37;77;83;10;29;28;16;16;7;7;132;127;0;0;0;0;0;0;0;0
2020-10-02 09:15:00;117;117;14;39;100;66;8;33;30;10;9;9;6;148;122;0;0;0;0;0;0;0;0
2020-10-02 09:30:00;106;94;7;41;99;94;10;27;24;10;11;12;14;133;119;0;0;0;0;0;0;0;0
