DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-11-26 06:00:00;112;105;27;94;4;5;5;5;5;0;0;4;0;0;0;0;0;0;0
2020-11-26 06:15:00;124;159;19;122;4;4;4;6;6;0;0;2;0;0;0;0;0;0;0
2020-11-26 06:30:00;124;220;20;149;8;8;8;9;9;1;0;6;0;0;0;0;0;0;4
2020-11-26 06:45:00;104;183;20;132;9;8;9;6;6;5;0;1;0;0;0;0;0;0;4
2020-11-26 07:00:00;132;209;34;138;15;16;16;10;10;8;0;7;0;0;0;0;0;0;3
2020-11-26 07:15:00;129;189;36;131;8;151;8;17;17;0;0;5;0;0;0;0;0;0;0
2020-11-26 07:30:00;162;209;23;140;13;12;12;20;20;4;0;0;0;1;0;0;0;0;0
2020-11-26 07:45:00;153;162;20;107;7;7;7;11;13;2;0;2;0;0;0;0;0;0;0
2020-11-26 08:00:00;155;182;24;131;10;19;11;9;9;1;0;1;0;0;0;0;0;0;1
2020-11-26 08:15:00;115;162;23;123;8;8;7;13;13;2;0;1;0;0;0;0;0;0;0
2020-11-26 08:30:00;111;166;23;136;10;148;11;11;11;0;0;1;0;0;0;0;0;0;0
2020-11-26 08:45:00;119;156;17;109;13;14;14;10;9;2;0;2;0;0;0;0;0;0;2
2020-11-26 09:00:00;141;148;24;124;5;7;5;7;8;1;0;2;0;0;0;0;0;0;0
2020-11-26 09:15:00;124;153;20;113;5;71;5;9;10;1;0;1;0;0;0;0;0;0;0
2020-11-26 09:30:00;145;188;14;97;13;20;12;10;10;4;0;1;0;0;0;0;0;0;0
2020-11-26 09:45:00;154;166;27;127;7;8;8;10;11;0;0;5;0;0;0;0;0;0;0
2020-11-26 10:00:00;147;147;19;109;6;8;8;8;8;0;0;0;0;0;0;0;0;0;0
2020-11-26 10:15:00;151;155;16;114;9;8;9;19;18;1;0;2;0;0;0;0;0;0;0
2020-11-26 10:30:00;155;150;17;110;4;4;4;8;9;1;0;2;0;0;0;0;0;0;0
2020-11-26 10:45:00;172;144;27;115;10;10;10;12;12;2;0;1;0;2;0;0;0;0;0
2020-11-26 11:00:00;148;135;19;87;7;7;7;12;12;0;0;2;0;0;0;0;0;0;0
2020-11-26 11:15:00;175;173;20;119;9;9;9;9;9;0;0;0;0;0;0;0;0;0;0
2020-11-26 11:30:00;163;181;27;133;6;7;7;6;6;0;0;1;0;0;0;0;0;0;1
2020-11-26 11:45:00;163;166;34;123;8;8;8;8;8;0;0;1;0;1;0;0;0;0;0
2020-11-26 12:00:00;168;135;16;90;4;4;5;14;14;7;0;0;0;0;0;0;0;0;0
2020-11-26 12:15:00;184;129;20;82;4;5;5;10;10;1;0;1;0;0;0;0;0;0;0
2020-11-26 12:30:00;159;140;9;95;6;8;8;7;5;1;0;1;0;0;0;0;0;0;0
2020-11-26 12:45:00;179;152;22;109;13;13;13;6;6;2;0;0;0;0;0;0;0;0;0
2020-11-26 13:00:00;183;174;22;97;5;5;4;14;14;2;0;2;0;0;0;0;0;0;0
2020-11-26 13:15:00;163;213;21;118;8;8;8;8;8;3;0;7;0;1;0;0;0;0;0
2020-11-26 13:30:00;245;200;31;114;9;9;9;16;15;1;0;4;0;0;0;0;0;0;0
2020-11-26 13:45:00;196;194;27;92;16;12;12;10;13;2;0;1;0;0;0;0;0;0;0
2020-11-26 14:00:00;220;190;32;136;12;15;14;15;16;2;0;2;0;0;0;0;0;0;0
2020-11-26 14:15:00;210;155;24;121;5;6;6;6;6;1;0;2;0;0;0;0;0;0;0
2020-11-26 14:30:00;238;195;23;138;8;9;9;9;9;2;0;2;0;0;0;0;0;5;3
2020-11-26 14:45:00;207;162;27;99;7;15;5;10;10;0;0;3;0;0;0;0;0;0;1
2020-11-26 15:00:00;201;229;30;145;6;6;6;8;7;0;0;1;0;0;0;0;0;0;0
2020-11-26 15:15:00;199;184;33;109;5;5;5;11;11;3;0;3;0;0;0;0;0;0;0
2020-11-26 15:30:00;260;222;23;130;11;11;11;13;13;3;0;3;0;0;0;0;0;0;0
2020-11-26 15:45:00;214;158;21;96;13;16;13;14;14;2;0;0;0;1;0;0;0;0;0
2020-11-26 16:00:00;250;204;19;95;13;13;13;16;17;0;0;5;0;0;0;0;0;0;3
2020-11-26 16:15:00;222;193;12;94;9;9;8;18;18;2;0;3;0;0;0;0;0;0;0
2020-11-26 16:30:00;256;203;15;84;17;20;21;15;16;0;0;3;0;0;0;0;0;0;0
2020-11-26 16:45:00;232;175;14;107;9;10;10;12;12;0;0;3;0;0;0;0;0;0;0
2020-11-26 17:00:00;227;197;22;101;15;17;23;24;24;0;0;5;0;0;0;0;0;4;2
2020-11-26 17:15:00;218;213;25;129;14;14;15;74;10;1;0;4;0;0;0;0;0;0;2
2020-11-26 17:30:00;224;192;21;100;11;12;11;11;11;2;0;6;0;0;0;0;0;0;0
2020-11-26 17:45:00;163;134;18;77;3;5;5;9;9;2;0;2;0;0;0;0;0;0;0
2020-11-26 18:00:00;207;149;19;81;14;14;14;11;10;0;0;3;0;0;0;0;0;0;0
2020-11-26 18:15:00;179;118;21;83;10;10;10;8;9;0;0;0;0;0;0;0;0;0;0
2020-11-26 18:30:00;187;122;20;92;9;9;9;8;8;1;0;1;0;0;0;0;0;0;0
2020-11-26 18:45:00;119;92;14;70;5;4;4;6;6;0;0;1;0;0;0;0;0;0;0
2020-11-26 19:00:00;131;96;14;68;4;5;5;9;9;0;0;0;0;0;0;0;0;0;1
2020-11-26 19:15:00;121;79;19;67;8;8;8;10;13;0;0;0;0;0;0;0;0;0;0
2020-11-26 19:30:00;88;83;17;67;8;8;8;7;7;0;0;0;0;0;0;0;0;0;0
2020-11-26 19:45:00;85;75;18;68;3;2;2;3;3;2;0;0;0;0;0;0;0;0;0
2020-11-26 20:00:00;78;75;15;62;3;3;3;5;5;1;0;0;0;0;0;0;0;0;0
2020-11-26 20:15:00;79;67;18;62;8;11;9;2;1;0;0;1;0;0;0;0;0;0;0
2020-11-26 20:30:00;69;70;20;62;4;4;5;3;3;0;0;0;0;0;0;0;0;0;0
2020-11-26 20:45:00;61;81;25;88;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-26 21:00:00;63;79;14;70;5;5;5;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-26 21:15:00;51;72;15;57;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-26 21:30:00;40;34;17;34;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-26 21:45:00;51;32;11;35;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-26 22:00:00;96;35;12;35;2;2;2;6;6;0;0;0;0;0;0;0;0;0;0
2020-11-26 22:15:00;76;41;11;44;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-26 22:30:00;36;31;16;33;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-26 22:45:00;36;22;8;23;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0
2020-11-26 23:00:00;13;32;13;30;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-26 23:15:00;15;15;5;20;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-26 23:30:00;16;27;11;27;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-26 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
