DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-11-19 00:00:00;9;4;2;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 00:15:00;5;8;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 00:30:00;7;12;4;14;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-19 00:45:00;7;6;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 01:00:00;9;9;3;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 01:15:00;2;3;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 01:30:00;3;6;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 01:45:00;6;4;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 02:00:00;8;3;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 02:15:00;5;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 02:30:00;4;3;2;5;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-19 02:45:00;3;8;5;9;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-19 03:00:00;6;7;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 03:15:00;6;7;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 03:30:00;2;10;7;10;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-19 03:45:00;6;8;2;7;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-19 04:00:00;11;11;5;17;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 04:15:00;9;8;2;11;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-19 04:30:00;16;20;6;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 04:45:00;21;35;13;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 05:00:00;55;111;21;104;5;4;4;3;3;0;0;0;0;0;0;0;0;0;0
2020-11-19 05:15:00;68;89;19;82;1;2;2;4;3;0;0;0;0;0;0;0;0;0;0
2020-11-19 05:30:00;82;142;16;120;3;3;3;4;4;3;0;0;0;0;0;0;0;0;0
2020-11-19 05:45:00;88;119;15;113;3;3;3;6;6;0;0;0;0;0;0;0;0;0;0
2020-11-19 06:00:00;135;111;26;108;6;7;6;3;3;0;0;2;0;0;0;0;0;0;0
2020-11-19 06:15:00;128;158;19;137;6;5;5;6;6;0;0;0;0;0;0;0;0;0;0
2020-11-19 06:30:00;127;206;31;156;8;41;9;9;9;1;0;10;0;0;0;0;0;0;0
2020-11-19 06:45:00;110;180;23;134;6;4;5;5;5;2;0;1;0;0;0;0;0;0;2
2020-11-19 07:00:00;132;222;55;186;12;13;14;10;10;0;0;4;0;0;0;0;0;0;0
2020-11-19 07:15:00;134;186;43;120;8;7;7;11;12;5;0;3;0;0;0;0;0;0;2
2020-11-19 07:30:00;141;201;28;144;11;13;12;12;12;3;0;1;0;0;0;0;0;0;1
2020-11-19 07:45:00;161;169;22;138;3;3;3;8;8;0;0;0;0;0;0;0;0;0;0
2020-11-19 08:00:00;159;171;22;128;6;6;5;10;10;5;0;0;0;0;0;0;0;0;0
2020-11-19 08:15:00;115;182;20;130;8;10;9;11;12;0;0;0;0;0;0;0;0;0;0
2020-11-19 08:30:00;135;191;14;132;9;9;9;7;9;0;0;0;0;1;0;0;0;0;1
2020-11-19 08:45:00;118;158;20;104;3;3;2;5;5;4;0;1;0;0;0;0;0;0;0
2020-11-19 09:00:00;114;138;17;94;17;18;18;8;8;1;0;5;0;0;0;0;0;0;0
2020-11-19 09:15:00;128;170;16;115;12;10;11;11;9;1;0;1;0;0;0;0;0;0;0
2020-11-19 09:30:00;145;182;19;122;10;11;11;8;8;0;0;4;0;0;0;0;0;0;0
2020-11-19 09:45:00;136;166;11;103;11;11;13;17;17;2;0;1;0;0;0;0;0;0;0
2020-11-19 10:00:00;173;171;14;111;13;12;12;14;15;2;0;3;0;0;0;0;0;0;0
