DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-11-12 00:00:00;6;3;2;4;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-12 00:15:00;11;10;6;12;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-12 00:30:00;12;12;8;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-12 00:45:00;4;6;2;6;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-12 01:00:00;5;7;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-12 01:15:00;6;3;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-12 01:30:00;2;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-12 01:45:00;2;5;0;6;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-12 02:00:00;8;5;4;9;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-12 02:15:00;8;6;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-12 02:30:00;11;0;1;3;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-12 02:45:00;7;10;6;10;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-12 03:00:00;3;9;6;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-12 03:15:00;5;10;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-12 03:30:00;7;6;6;9;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-12 03:45:00;11;5;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-12 04:00:00;8;14;5;13;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-12 04:15:00;17;14;6;19;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-12 04:30:00;25;26;11;23;1;0;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-12 04:45:00;20;39;15;37;3;3;2;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-12 05:00:00;44;110;23;96;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-12 05:15:00;64;104;22;88;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-12 05:30:00;97;113;16;83;3;4;3;2;2;0;0;0;0;0;0;0;0;0;1
2020-11-12 05:45:00;81;117;14;95;3;2;2;7;7;2;0;0;0;0;0;0;0;0;0
2020-11-12 06:00:00;113;91;21;79;1;2;2;3;3;0;0;1;0;0;0;0;0;0;0
2020-11-12 06:15:00;119;153;25;122;8;7;8;9;10;0;0;0;0;0;0;0;0;0;0
2020-11-12 06:30:00;113;216;22;154;3;4;4;7;6;0;0;8;0;0;0;0;0;0;0
2020-11-12 06:45:00;118;177;16;128;6;6;4;4;4;1;0;1;0;0;0;0;0;0;2
2020-11-12 07:00:00;121;224;39;171;8;10;10;9;10;4;0;6;0;1;0;0;0;0;1
2020-11-12 07:15:00;128;164;53;150;2;1;0;10;10;1;0;8;0;0;0;0;0;0;1
2020-11-12 07:30:00;177;206;38;155;2;4;3;20;20;2;0;4;0;0;0;0;0;0;0
2020-11-12 07:45:00;159;175;17;130;0;0;0;10;9;2;0;4;0;0;0;0;0;0;4
2020-11-12 08:00:00;142;179;16;146;0;1;1;16;20;2;0;1;0;0;0;0;0;0;5
2020-11-12 08:15:00;90;162;17;117;1;1;1;10;10;0;0;0;0;1;0;0;0;0;1
2020-11-12 08:30:00;122;169;24;118;4;11;2;7;7;3;0;3;0;0;0;0;0;0;1
2020-11-12 08:45:00;88;162;21;129;1;1;1;11;10;0;0;2;0;0;0;0;0;0;0
2020-11-12 09:00:00;109;139;17;102;0;0;0;10;10;1;0;2;0;0;0;0;0;0;2
2020-11-12 09:15:00;116;145;12;117;1;5;4;11;12;1;0;0;0;0;0;0;0;0;2
2020-11-12 09:30:00;142;173;29;124;1;1;1;14;15;1;0;1;0;0;0;0;0;0;0
2020-11-12 09:45:00;147;177;12;103;0;0;0;12;12;2;0;0;0;0;0;0;0;0;3
2020-11-12 10:00:00;153;146;16;93;5;45;0;11;11;5;0;3;0;0;0;0;0;0;0
2020-11-12 10:15:00;133;156;20;109;0;0;0;14;14;6;0;1;0;0;0;0;0;0;2
2020-11-12 10:30:00;160;144;18;107;1;3;3;14;14;3;0;3;0;0;0;0;0;0;11
2020-11-12 10:45:00;181;177;19;122;0;0;0;10;11;2;0;1;0;0;0;0;0;0;1
2020-11-12 11:00:00;181;121;11;98;4;5;6;13;15;2;0;0;0;0;0;0;0;0;2
2020-11-12 11:15:00;164;175;28;114;5;7;2;9;8;3;0;3;0;0;0;0;0;0;0
2020-11-12 11:30:00;161;168;15;112;0;0;2;14;12;5;0;4;0;0;0;0;0;0;0
2020-11-12 11:45:00;168;157;14;87;0;0;0;8;8;0;0;4;0;0;0;0;0;0;0
2020-11-12 12:00:00;162;146;24;102;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0
2020-11-12 12:15:00;174;140;18;93;0;0;0;10;10;3;0;1;0;0;0;0;0;0;1
2020-11-12 12:30:00;176;152;23;114;0;0;0;6;7;0;0;0;0;0;0;0;0;0;2
2020-11-12 12:45:00;168;161;22;125;0;0;7;8;8;1;0;0;0;0;0;0;0;0;0
2020-11-12 13:00:00;174;154;17;108;0;0;0;16;12;3;0;0;0;0;0;0;0;0;0
2020-11-12 13:15:00;210;179;19;121;0;2;21;3;4;0;0;8;0;0;0;0;0;0;1
