DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-07-19 00:00:00;2;11;6;18;11;0;0
2020-07-19 00:15:00;2;18;18;40;19;2;2
2020-07-19 00:30:00;1;19;22;29;21;1;1
2020-07-19 00:45:00;0;23;16;34;20;0;0
2020-07-19 01:00:00;0;18;17;18;9;0;0
2020-07-19 01:15:00;0;16;12;20;20;0;0
2020-07-19 01:30:00;0;12;11;20;11;0;0
2020-07-19 01:45:00;0;10;10;14;10;0;0
2020-07-19 02:00:00;0;10;7;20;11;0;0
2020-07-19 02:15:00;0;12;7;17;9;0;0
2020-07-19 02:30:00;0;13;8;14;9;0;0
2020-07-19 02:45:00;0;9;5;8;5;0;0
2020-07-19 03:00:00;0;7;3;18;12;0;0
2020-07-19 03:15:00;0;7;4;15;8;0;0
2020-07-19 03:30:00;0;7;7;16;5;0;0
2020-07-19 03:45:00;0;1;3;7;3;0;0
2020-07-19 04:00:00;0;6;1;3;4;0;0
2020-07-19 04:15:00;0;3;2;1;6;1;1
2020-07-19 04:30:00;0;4;5;7;5;0;0
2020-07-19 04:45:00;0;1;3;16;8;1;1
2020-07-19 05:00:00;0;8;0;11;9;0;0
2020-07-19 05:15:00;0;9;6;11;10;1;1
2020-07-19 05:30:00;0;16;9;10;8;0;0
2020-07-19 05:45:00;0;12;12;13;10;1;1
2020-07-19 06:00:00;5;9;9;15;10;0;0
2020-07-19 06:15:00;0;9;5;20;12;1;1
2020-07-19 06:30:00;0;18;5;19;9;0;0
2020-07-19 06:45:00;6;7;7;23;9;1;1
2020-07-19 07:00:00;0;18;13;21;19;0;0
2020-07-19 07:15:00;4;17;4;26;9;1;1
2020-07-19 07:30:00;5;10;20;32;25;0;0
2020-07-19 07:45:00;0;0;42;25;17;1;1
2020-07-19 08:00:00;2;0;55;25;26;2;2
2020-07-19 08:15:00;0;0;51;31;30;0;0
2020-07-19 08:30:00;2;0;66;36;35;2;2
2020-07-19 08:45:00;2;20;76;40;44;0;0
2020-07-19 09:00:00;0;20;69;56;44;1;1
2020-07-19 09:15:00;0;19;83;53;49;0;0
2020-07-19 09:30:00;10;36;87;71;69;2;2
2020-07-19 09:45:00;20;6;147;58;58;0;0
2020-07-19 10:00:00;3;7;105;49;54;1;0
2020-07-19 10:15:00;0;4;139;57;47;1;2
2020-07-19 10:30:00;12;10;98;63;78;2;2
2020-07-19 10:45:00;11;11;142;70;66;0;0
2020-07-19 11:00:00;5;44;147;75;82;2;2
2020-07-19 11:15:00;11;45;145;91;85;0;0
2020-07-19 11:30:00;7;51;102;95;92;2;2
2020-07-19 11:45:00;9;44;131;93;83;0;0
2020-07-19 12:00:00;5;55;121;77;81;2;2
2020-07-19 12:15:00;5;37;117;89;60;0;0
2020-07-19 12:30:00;6;42;113;71;65;3;3
2020-07-19 12:45:00;1;49;109;75;70;0;0
2020-07-19 13:00:00;5;56;135;71;61;2;1
2020-07-19 13:15:00;2;48;123;69;52;0;1
2020-07-19 13:30:00;5;44;123;86;61;1;1
2020-07-19 13:45:00;8;47;128;83;74;0;0
2020-07-19 14:00:00;6;51;122;98;66;2;2
2020-07-19 14:15:00;7;43;112;96;69;0;0
2020-07-19 14:30:00;22;47;68;99;73;2;2
2020-07-19 14:45:00;10;40;82;86;92;0;0
2020-07-19 15:00:00;8;33;109;78;68;2;2
2020-07-19 15:15:00;10;28;95;92;71;0;0
2020-07-19 15:30:00;12;43;91;91;79;2;2
2020-07-19 15:45:00;10;43;90;104;101;0;0
2020-07-19 16:00:00;21;40;89;89;96;1;1
2020-07-19 16:15:00;28;36;96;94;89;1;1
2020-07-19 16:30:00;3;40;103;98;94;2;2
2020-07-19 16:45:00;10;44;98;126;126;0;0
2020-07-19 17:00:00;5;80;72;103;106;2;2
2020-07-19 17:15:00;10;72;70;99;79;0;0
2020-07-19 17:30:00;6;78;83;99;81;3;3
2020-07-19 17:45:00;5;71;76;81;78;0;0
2020-07-19 18:00:00;29;21;153;86;71;2;2
2020-07-19 18:15:00;24;9;135;99;87;0;0
2020-07-19 18:30:00;81;15;161;86;69;1;1
2020-07-19 18:45:00;4;13;159;77;83;0;0
2020-07-19 19:00:00;11;7;159;83;71;2;2
2020-07-19 19:15:00;50;7;119;68;71;1;1
2020-07-19 19:30:00;25;6;110;73;57;2;2
2020-07-19 19:45:00;29;28;99;72;61;0;0
2020-07-19 20:00:00;7;58;51;84;82;2;2
2020-07-19 20:15:00;50;46;42;80;69;0;0
2020-07-19 20:30:00;2;58;49;80;59;1;1
2020-07-19 20:45:00;21;54;54;87;62;0;0
2020-07-19 21:00:00;2;50;51;63;49;2;2
2020-07-19 21:15:00;3;38;53;51;54;0;0
2020-07-19 21:30:00;1;39;32;50;58;1;1
2020-07-19 21:45:00;4;32;38;56;49;1;1
2020-07-19 22:00:00;1;39;23;62;36;2;2
2020-07-19 22:15:00;0;35;15;38;24;1;1
2020-07-19 22:30:00;0;23;24;39;28;1;1
2020-07-19 22:45:00;1;23;5;43;22;0;0
2020-07-19 23:00:00;1;21;23;30;13;2;2
2020-07-19 23:15:00;0;21;14;21;12;1;1
2020-07-19 23:30:00;0;19;9;25;15;1;1
2020-07-19 23:45:00;0;13;14;11;15;0;0
