DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2020-04-30 00:00:00;0;2;1;1;0;2;0;0;0;0;0;0;0
2020-04-30 00:15:00;0;2;0;0;1;2;1;2;0;0;0;0;0
2020-04-30 00:30:00;1;3;0;1;1;1;1;3;0;0;0;0;0
2020-04-30 00:45:00;0;4;0;0;0;1;0;2;0;0;0;0;0
2020-04-30 01:00:00;0;4;1;0;0;0;0;3;0;0;0;0;0
2020-04-30 01:15:00;1;3;1;1;0;0;0;0;0;0;0;0;0
2020-04-30 01:30:00;0;1;2;2;1;1;0;0;0;0;0;0;0
2020-04-30 01:45:00;1;0;1;1;2;0;2;2;0;0;0;0;0
2020-04-30 02:00:00;0;0;0;0;0;0;0;2;0;0;0;0;0
2020-04-30 02:15:00;1;1;0;0;1;0;1;1;0;0;0;0;0
2020-04-30 02:30:00;0;1;0;0;0;1;0;0;0;0;0;0;0
2020-04-30 02:45:00;0;1;1;1;1;4;2;2;0;0;0;0;0
2020-04-30 03:00:00;1;1;1;1;1;1;0;1;0;0;0;0;0
2020-04-30 03:15:00;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-30 03:30:00;0;1;2;2;0;0;0;0;0;0;0;0;0
2020-04-30 03:45:00;0;0;3;2;0;0;0;0;0;0;0;0;0
2020-04-30 04:00:00;1;1;0;0;0;1;0;3;0;0;0;0;0
2020-04-30 04:15:00;0;2;1;1;0;0;1;1;0;0;0;0;0
2020-04-30 04:30:00;1;6;2;2;0;0;0;6;0;0;0;0;0
2020-04-30 04:45:00;1;2;6;6;1;6;1;4;0;0;0;0;0
2020-04-30 05:00:00;1;6;21;21;5;15;6;26;0;0;0;0;0
2020-04-30 05:15:00;1;25;48;49;6;25;7;61;0;0;0;0;0
2020-04-30 05:30:00;4;44;64;64;13;30;14;70;0;0;0;0;0
2020-04-30 05:45:00;1;59;26;27;7;24;5;43;0;0;0;0;0
2020-04-30 06:00:00;7;38;18;18;5;25;5;29;0;0;0;0;0
2020-04-30 06:15:00;4;36;15;15;6;19;5;45;0;0;0;0;0
2020-04-30 06:30:00;5;65;35;36;11;35;11;83;0;0;0;0;0
2020-04-30 06:45:00;16;41;25;25;14;32;13;59;0;0;0;0;0
2020-04-30 07:00:00;7;29;19;22;17;16;18;40;0;0;0;0;0
2020-04-30 07:15:00;10;38;13;13;13;19;13;93;0;0;0;0;0
2020-04-30 07:30:00;6;51;26;29;22;19;19;62;0;0;0;0;0
2020-04-30 07:45:00;9;60;17;18;15;23;17;80;0;0;0;0;0
2020-04-30 08:00:00;5;39;12;13;16;27;13;49;0;0;0;0;0
2020-04-30 08:15:00;2;24;18;24;10;16;9;54;0;0;0;0;0
2020-04-30 08:30:00;2;23;13;14;11;14;11;55;0;0;0;0;0
2020-04-30 08:45:00;7;34;16;19;11;12;11;44;0;0;0;0;0
2020-04-30 09:00:00;7;27;9;10;6;20;4;38;0;0;0;0;0
2020-04-30 09:15:00;7;36;15;17;5;20;3;39;0;0;0;0;0
