DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-11-20 00:00:00;2;2;0;4;1;2;0;1;0;0;0
2020-11-20 00:15:00;3;5;0;9;1;2;3;2;0;0;0
2020-11-20 00:30:00;1;1;0;2;0;1;0;0;0;0;0
2020-11-20 00:45:00;0;1;0;4;0;3;1;1;0;0;0
2020-11-20 01:00:00;0;4;0;1;0;1;1;2;0;0;0
2020-11-20 01:15:00;0;0;0;2;1;2;1;1;0;0;0
2020-11-20 01:30:00;1;2;0;2;0;2;0;2;0;0;0
2020-11-20 01:45:00;0;0;0;2;0;1;0;0;0;0;0
2020-11-20 02:00:00;0;0;0;0;0;0;0;0;0;0;0
2020-11-20 02:15:00;0;1;0;1;0;0;0;0;0;0;0
2020-11-20 02:30:00;0;0;0;0;0;0;0;0;0;0;0
2020-11-20 02:45:00;1;2;0;1;0;1;0;0;0;0;0
2020-11-20 03:00:00;2;4;0;0;0;0;0;0;0;0;0
2020-11-20 03:15:00;0;1;0;0;0;0;0;0;0;0;0
2020-11-20 03:30:00;3;1;0;2;1;2;3;3;0;0;0
2020-11-20 03:45:00;1;0;0;1;0;1;2;1;0;0;0
2020-11-20 04:00:00;0;0;0;2;0;1;0;0;0;0;0
2020-11-20 04:15:00;2;1;0;0;0;0;4;4;0;0;0
2020-11-20 04:30:00;2;0;0;2;0;2;1;1;0;0;0
2020-11-20 04:45:00;3;2;0;6;0;4;1;1;0;0;0
2020-11-20 05:00:00;4;3;0;5;0;4;1;2;0;0;0
2020-11-20 05:15:00;6;4;0;6;0;4;6;5;0;0;0
2020-11-20 05:30:00;5;7;0;9;1;5;6;4;0;0;0
2020-11-20 05:45:00;13;16;0;16;3;11;2;3;0;0;0
2020-11-20 06:00:00;12;16;0;29;3;16;4;8;0;0;0
2020-11-20 06:15:00;33;28;0;24;9;18;8;18;1;0;0
2020-11-20 06:30:00;29;25;0;36;13;29;12;15;1;0;0
2020-11-20 06:45:00;36;30;0;22;7;17;7;19;0;0;0
2020-11-20 07:00:00;41;54;0;33;15;29;19;24;2;0;0
2020-11-20 07:15:00;64;103;0;49;11;35;28;34;0;0;0
