DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2019-11-08 00:00:00;4;2;0;0;2;7;6;4;2;1;1423;0;0
2019-11-08 00:15:00;6;6;0;0;5;8;11;4;9;2;2988;0;0
2019-11-08 00:30:00;6;3;0;0;6;10;7;3;1;1;2755;0;0
2019-11-08 00:45:00;5;4;0;0;3;7;7;5;5;2;2860;0;0
2019-11-08 01:00:00;1;1;0;0;2;5;3;2;1;1;786;0;0
2019-11-08 01:15:00;3;2;1;0;4;6;8;4;2;2;1957;0;0
2019-11-08 01:30:00;1;1;1;0;4;2;4;1;1;2;2907;0;0
2019-11-08 01:45:00;2;3;0;0;2;3;3;0;2;1;2844;0;0
2019-11-08 02:00:00;1;0;0;0;5;5;1;1;2;0;2777;0;1
2019-11-08 02:15:00;1;1;0;0;0;3;5;2;0;0;496;0;0
2019-11-08 02:30:00;0;0;0;0;4;4;2;1;2;0;1092;0;0
2019-11-08 02:45:00;0;1;1;0;1;2;2;0;0;0;2001;0;0
2019-11-08 03:00:00;4;1;0;0;0;2;4;0;0;0;2766;0;0
2019-11-08 03:15:00;1;2;0;0;1;4;4;1;2;2;2452;0;0
2019-11-08 03:30:00;1;0;0;0;2;3;2;0;0;0;72;0;0
2019-11-08 03:45:00;0;1;0;0;4;6;1;0;1;2;1000;0;0
2019-11-08 04:00:00;0;0;0;0;2;4;3;1;2;0;2187;0;0
2019-11-08 04:15:00;1;1;0;0;3;2;4;2;5;1;2665;0;0
2019-11-08 04:30:00;1;2;0;0;6;4;4;3;4;2;2061;0;0
2019-11-08 04:45:00;4;2;0;0;9;4;12;4;3;0;330;0;0
2019-11-08 05:00:00;2;3;2;0;12;13;22;16;6;1;1754;0;0
2019-11-08 05:15:00;2;1;0;0;13;15;30;24;9;4;1273;0;0
2019-11-08 05:30:00;4;5;1;0;21;21;58;42;15;7;1712;1;0
2019-11-08 05:45:00;12;6;0;0;29;27;55;40;29;5;422;1;0
2019-11-08 06:00:00;12;9;0;0;29;32;43;44;15;8;1247;0;1
2019-11-08 06:15:00;11;10;3;1;42;39;58;49;40;19;982;1;3
2019-11-08 06:30:00;12;9;1;2;39;43;71;97;36;15;1386;2;5
2019-11-08 06:45:00;16;11;1;2;58;57;75;77;49;27;1581;5;1
2019-11-08 07:00:00;24;16;0;3;51;46;86;79;63;31;344;1;2
2019-11-08 07:15:00;21;18;1;4;53;61;97;90;98;61;6;3;3
2019-11-08 07:30:00;29;23;1;6;78;82;112;80;104;65;7;1;3
2019-11-08 07:45:00;40;43;3;9;94;94;89;80;112;56;8;4;2
2019-11-08 08:00:00;26;29;4;5;77;89;86;56;85;39;7;1;2
2019-11-08 08:15:00;31;24;4;4;62;68;74;53;69;31;4;1;2
2019-11-08 08:30:00;24;19;6;5;70;56;90;61;62;32;16;1;2
2019-11-08 08:45:00;34;31;4;8;71;73;86;41;66;34;17;0;0
2019-11-08 09:00:00;31;17;0;2;51;66;45;20;59;20;47;1;0
2019-11-08 09:15:00;37;14;1;5;63;61;63;32;54;23;11;3;1
2019-11-08 09:30:00;35;15;1;4;59;46;59;27;63;21;218;0;2
2019-11-08 09:45:00;40;31;1;5;57;59;53;26;56;18;88;2;1
2019-11-08 10:00:00;31;26;5;7;55;50;62;27;48;24;8;3;1
2019-11-08 10:15:00;41;29;3;5;66;69;62;26;64;21;11;3;1
2019-11-08 10:30:00;40;25;5;3;66;60;63;34;49;22;7;2;2
2019-11-08 10:45:00;34;31;2;3;58;68;60;38;66;24;8;1;1
2019-11-08 11:00:00;44;27;7;4;68;66;62;37;43;23;146;3;3
2019-11-08 11:15:00;41;30;12;2;62;74;65;31;56;24;850;0;0
2019-11-08 11:30:00;47;39;6;5;75;82;78;40;42;18;703;1;2
2019-11-08 11:45:00;45;37;3;2;51;66;56;29;47;13;511;3;1
2019-11-08 12:00:00;63;42;5;3;80;85;66;40;48;22;504;2;0
2019-11-08 12:15:00;70;38;5;3;97;95;66;69;42;22;279;1;2
2019-11-08 12:30:00;57;55;6;4;92;97;44;48;62;29;11;2;5
2019-11-08 12:45:00;62;58;3;2;98;100;23;98;73;37;18;1;2
2019-11-08 13:00:00;62;56;5;5;132;148;85;41;46;38;8;3;2
2019-11-08 13:15:00;69;52;10;4;126;153;80;35;44;25;30;2;6
2019-11-08 13:30:00;62;42;3;3;141;164;100;53;43;21;51;0;0
2019-11-08 13:45:00;49;51;1;3;128;151;85;51;45;48;7;0;1
2019-11-08 14:00:00;50;51;1;4;144;147;82;50;43;19;10;3;2
2019-11-08 14:15:00;53;45;2;2;159;185;85;50;49;32;6;2;1
2019-11-08 14:30:00;37;36;0;5;156;195;73;41;54;22;6;1;1
2019-11-08 14:45:00;47;39;3;1;133;153;67;37;53;24;9;1;4
2019-11-08 15:00:00;50;41;4;4;121;123;60;30;46;34;13;0;1
2019-11-08 15:15:00;53;44;3;3;123;140;67;37;64;41;9;0;6
2019-11-08 15:30:00;55;48;8;5;120;125;61;40;53;26;2;2;2
2019-11-08 15:45:00;42;42;2;8;124;133;63;45;75;41;7;2;1
2019-11-08 16:00:00;62;43;9;2;105;111;71;45;66;30;7;0;2
2019-11-08 16:15:00;60;45;7;4;101;92;73;41;50;23;7;0;3
2019-11-08 16:30:00;43;39;9;3;103;117;74;43;57;23;9;3;2
2019-11-08 16:45:00;44;46;5;4;101;105;68;39;50;33;1305;5;2
2019-11-08 17:00:00;59;47;9;3;87;95;58;43;50;22;398;4;4
2019-11-08 17:15:00;54;58;6;3;85;91;61;33;54;33;697;1;10
2019-11-08 17:30:00;41;43;5;1;79;68;70;42;52;24;1719;0;2
2019-11-08 17:45:00;32;23;0;1;56;63;54;23;53;30;1138;2;1
