DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2020-01-13 00:00:00;13;5;0;0;0;0;6;7;0;0;0;0;0;0;0
2020-01-13 00:15:00;12;8;0;1;0;0;12;10;0;0;0;0;0;0;0
2020-01-13 00:30:00;14;12;0;0;0;0;14;13;0;0;0;0;0;0;0
2020-01-13 00:45:00;11;10;0;0;1;0;9;9;0;0;0;1;0;0;0
2020-01-13 01:00:00;7;5;1;1;1;0;15;10;0;0;0;1;0;0;0
2020-01-13 01:15:00;1;2;0;0;0;0;12;11;0;0;0;0;0;0;0
2020-01-13 01:30:00;7;0;0;0;0;0;7;7;0;0;0;0;0;0;0
2020-01-13 01:45:00;4;4;0;0;0;0;13;11;0;0;0;0;0;0;0
2020-01-13 02:00:00;8;5;0;0;0;1;5;4;0;0;0;0;0;0;0
2020-01-13 02:15:00;6;4;0;0;0;0;11;9;0;0;0;0;0;0;0
2020-01-13 02:30:00;5;4;0;0;0;0;12;10;0;0;0;0;0;0;0
2020-01-13 02:45:00;4;6;3;0;0;0;6;6;0;0;0;0;0;0;0
2020-01-13 03:00:00;5;2;0;0;0;0;11;9;0;0;0;0;0;0;0
2020-01-13 03:15:00;2;4;0;0;0;0;9;7;0;0;0;0;0;0;0
2020-01-13 03:30:00;7;7;0;0;0;0;11;8;0;0;0;0;0;0;0
2020-01-13 03:45:00;5;5;0;0;0;0;17;15;0;0;0;0;0;0;0
2020-01-13 04:00:00;12;5;0;0;2;0;17;15;0;0;0;2;0;0;0
2020-01-13 04:15:00;19;6;1;0;0;0;21;18;0;0;0;1;0;0;0
2020-01-13 04:30:00;17;19;0;0;0;0;36;31;0;0;0;0;0;0;0
2020-01-13 04:45:00;27;18;0;0;1;0;34;31;0;0;0;1;0;0;0
2020-01-13 05:00:00;62;35;0;0;1;1;34;34;0;0;0;1;0;0;0
2020-01-13 05:15:00;92;63;1;2;0;0;64;62;0;0;0;0;0;0;0
2020-01-13 05:30:00;97;74;0;0;1;0;63;71;0;0;0;1;0;0;0
2020-01-13 05:45:00;99;66;0;1;1;0;65;78;0;0;0;1;0;0;0
2020-01-13 06:00:00;128;67;5;0;3;1;60;77;0;0;0;3;0;0;0
2020-01-13 06:15:00;142;89;1;0;3;1;69;98;0;0;0;4;0;0;0
2020-01-13 06:30:00;189;98;14;3;2;0;41;122;0;0;0;3;0;0;0
2020-01-13 06:45:00;143;84;17;2;4;3;46;110;0;0;0;2;0;0;0
2020-01-13 07:00:00;146;89;11;2;3;4;36;90;0;0;0;5;0;0;0
2020-01-13 07:15:00;69;43;13;1;8;1;41;123;0;0;0;10;0;0;0
2020-01-13 07:30:00;16;40;4;8;11;3;49;142;0;0;0;10;0;0;0
2020-01-13 07:45:00;7;19;9;13;14;3;61;198;0;0;0;19;0;0;0
2020-01-13 08:00:00;2;13;8;8;7;2;37;124;0;0;0;9;0;0;0
2020-01-13 08:15:00;36;59;26;23;8;3;46;141;0;0;0;10;2;0;0
2020-01-13 08:30:00;113;119;4;4;8;3;51;172;0;0;0;12;0;0;1
2020-01-13 08:45:00;98;117;5;1;11;0;55;150;0;0;0;10;2;0;0
2020-01-13 09:00:00;108;124;5;0;4;3;91;156;0;0;0;3;0;0;0
2020-01-13 09:15:00;100;106;6;0;7;1;76;178;0;0;0;8;0;0;0
2020-01-13 09:30:00;89;119;3;2;10;3;65;172;0;0;0;13;0;0;0
2020-01-13 09:45:00;106;132;4;4;5;1;78;196;0;0;0;4;0;0;0
2020-01-13 10:00:00;97;121;10;2;11;0;88;172;0;0;0;11;0;0;0
2020-01-13 10:15:00;98;111;15;0;2;1;75;197;0;0;0;2;0;0;0
2020-01-13 10:30:00;99;125;5;0;8;1;89;195;0;0;0;11;1;0;0
2020-01-13 10:45:00;103;116;10;0;3;5;50;194;0;0;0;3;0;0;4
2020-01-13 11:00:00;73;88;6;1;4;1;75;193;0;0;0;5;0;0;0
2020-01-13 11:15:00;59;72;5;1;6;5;58;190;0;0;0;7;0;0;1
2020-01-13 11:30:00;89;80;11;1;5;1;72;186;0;0;0;6;1;0;0
2020-01-13 11:45:00;72;82;10;0;9;4;49;174;0;0;0;12;0;0;0
2020-01-13 12:00:00;81;93;2;0;8;0;66;214;0;0;0;9;0;0;0
2020-01-13 12:15:00;89;102;11;1;7;4;66;201;0;0;0;9;0;0;0
2020-01-13 12:30:00;89;102;11;1;12;4;42;156;0;0;0;14;1;0;0
2020-01-13 12:45:00;71;94;7;2;7;1;70;210;0;0;0;8;1;0;0
2020-01-13 13:00:00;86;113;10;0;13;3;56;197;0;0;0;16;0;0;0
2020-01-13 13:15:00;100;130;9;0;8;3;75;237;0;0;0;9;0;0;5
2020-01-13 13:30:00;97;111;5;0;6;4;63;234;0;0;0;6;0;0;0
2020-01-13 13:45:00;85;94;9;1;12;3;63;204;0;0;0;13;0;1;0
2020-01-13 14:00:00;87;113;8;0;7;1;57;240;0;0;0;9;0;0;0
2020-01-13 14:15:00;79;103;4;2;17;1;18;198;0;0;0;16;2;0;9
2020-01-13 14:30:00;93;113;7;1;15;3;45;241;0;0;0;15;0;0;8
2020-01-13 14:45:00;100;127;19;0;12;3;28;218;0;0;0;12;0;0;0
2020-01-13 15:00:00;98;126;8;0;16;3;55;229;0;0;0;19;0;0;0
2020-01-13 15:15:00;91;116;3;0;19;3;37;196;0;0;0;19;0;0;3
2020-01-13 15:30:00;102;123;10;1;19;6;40;221;0;0;0;23;0;0;4
2020-01-13 15:45:00;94;105;7;2;22;6;23;184;0;0;0;23;2;0;3
2020-01-13 16:00:00;129;128;7;0;18;4;46;223;0;0;0;18;0;0;1
2020-01-13 16:15:00;92;105;19;0;24;5;34;212;0;0;0;25;0;0;0
2020-01-13 16:30:00;101;117;9;0;20;7;32;199;0;0;0;21;0;0;0
2020-01-13 16:45:00;121;114;4;1;16;8;77;219;0;0;0;17;3;0;4
2020-01-13 17:00:00;118;89;13;1;17;5;88;239;0;0;0;17;0;0;0
2020-01-13 17:15:00;132;76;9;2;13;4;25;177;0;0;0;13;0;0;3
2020-01-13 17:30:00;137;87;33;2;14;6;68;194;0;0;0;14;1;0;12
2020-01-13 17:45:00;117;67;4;0;17;4;68;212;0;0;0;15;0;0;2
2020-01-13 18:00:00;142;80;20;1;12;3;74;202;0;0;0;12;0;0;0
2020-01-13 18:15:00;134;73;17;0;12;7;27;151;0;0;0;17;0;0;0
2020-01-13 18:30:00;106;67;35;1;12;4;45;160;0;0;0;8;0;0;2
2020-01-13 18:45:00;100;57;10;0;7;2;56;148;0;0;0;7;0;0;0
2020-01-13 19:00:00;99;69;11;0;3;3;47;127;0;0;0;4;0;0;5
2020-01-13 19:15:00;87;48;9;3;3;2;47;108;0;0;0;5;0;0;0
2020-01-13 19:30:00;91;54;8;1;5;2;47;94;0;0;0;4;0;0;0
2020-01-13 19:45:00;78;47;2;0;9;1;56;84;0;0;0;11;0;0;0
2020-01-13 20:00:00;72;51;3;0;4;1;48;93;0;0;0;6;0;0;0
2020-01-13 20:15:00;64;44;3;0;2;1;62;89;0;0;0;2;0;0;7
2020-01-13 20:30:00;53;45;0;1;0;3;56;77;0;0;0;0;0;0;0
2020-01-13 20:45:00;63;37;1;0;2;3;44;63;0;0;0;3;0;0;0
2020-01-13 21:00:00;73;39;5;0;3;1;45;64;0;0;0;2;0;0;0
2020-01-13 21:15:00;73;47;1;1;1;1;43;64;0;0;0;1;0;0;0
2020-01-13 21:30:00;76;44;3;0;0;0;43;59;0;0;0;0;0;0;0
2020-01-13 21:45:00;72;42;4;0;1;0;43;76;0;0;0;1;0;0;0
2020-01-13 22:00:00;59;28;4;0;1;1;52;87;0;0;0;1;0;0;0
2020-01-13 22:15:00;63;35;2;0;2;1;55;104;0;0;0;2;0;0;0
2020-01-13 22:30:00;49;23;2;0;0;0;42;49;0;0;0;1;0;0;0
2020-01-13 22:45:00;46;31;2;0;0;1;39;36;0;0;0;0;0;0;0
2020-01-13 23:00:00;43;19;2;0;0;0;43;43;0;0;0;0;0;0;0
2020-01-13 23:15:00;39;17;2;0;0;0;37;32;0;0;0;1;0;0;0
2020-01-13 23:30:00;30;20;0;0;1;0;27;22;0;0;0;0;0;0;0
2020-01-13 23:45:00;25;17;0;0;1;1;21;16;0;0;0;1;0;0;0
