DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-05-08 00:00:00;10;9;10;3;3;0;0;4;0;4;3
2020-05-08 00:15:00;6;10;7;15;12;5;2;5;0;2;0
2020-05-08 00:30:00;13;14;9;13;5;3;0;5;0;3;3
2020-05-08 00:45:00;10;12;7;11;6;0;1;2;0;2;1
2020-05-08 01:00:00;9;10;11;7;3;1;0;6;0;0;0
2020-05-08 01:15:00;4;6;3;4;4;0;0;3;0;1;1
2020-05-08 01:30:00;6;6;3;6;2;1;0;2;0;1;0
2020-05-08 01:45:00;8;10;5;5;0;0;0;0;0;0;1
2020-05-08 02:00:00;10;12;5;2;1;0;1;1;0;0;0
2020-05-08 02:15:00;8;10;3;7;3;4;1;3;0;2;1
2020-05-08 02:30:00;11;11;10;5;4;0;0;2;0;0;0
2020-05-08 02:45:00;8;11;4;6;2;2;0;1;0;0;0
2020-05-08 03:00:00;5;8;4;11;2;3;0;3;0;2;2
2020-05-08 03:15:00;7;12;3;3;2;2;1;3;0;1;2
2020-05-08 03:30:00;6;7;3;7;3;1;0;1;0;1;1
2020-05-08 03:45:00;7;8;9;5;4;2;2;0;0;0;0
2020-05-08 04:00:00;8;10;7;3;0;0;1;1;0;0;0
2020-05-08 04:15:00;10;13;8;8;3;1;0;1;0;2;1
2020-05-08 04:30:00;22;25;15;7;5;2;1;4;0;3;2
2020-05-08 04:45:00;23;24;8;13;8;3;0;8;0;0;2
2020-05-08 05:00:00;33;35;29;20;17;7;2;8;0;4;9
2020-05-08 05:15:00;61;65;52;25;12;20;5;7;0;12;16
2020-05-08 05:30:00;75;86;68;30;19;13;4;21;0;12;19
2020-05-08 05:45:00;61;67;54;31;22;19;6;10;0;20;20
2020-05-08 06:00:00;51;61;42;33;16;14;4;12;0;11;13
2020-05-08 06:15:00;106;117;63;51;35;22;11;22;0;21;20
2020-05-08 06:30:00;107;120;73;56;36;23;9;26;0;21;27
2020-05-08 06:45:00;120;136;91;88;36;25;10;30;0;24;27
2020-05-08 07:00:00;65;77;78;82;53;19;7;11;0;10;25
2020-05-08 07:15:00;57;70;68;74;47;21;17;20;0;11;26
2020-05-08 07:30:00;94;116;86;119;71;43;34;28;0;38;43
2020-05-08 07:45:00;113;144;122;106;83;25;8;36;0;29;44
2020-05-08 08:00:00;100;121;80;75;59;14;6;30;0;18;27
2020-05-08 08:15:00;78;90;79;96;68;39;107;19;0;19;23
2020-05-08 08:30:00;91;117;83;93;70;27;5;19;0;16;21
2020-05-08 08:45:00;92;104;95;94;68;18;11;22;0;17;18
2020-05-08 09:00:00;100;122;81;80;46;19;9;23;0;21;30
2020-05-08 09:15:00;82;101;79;86;75;28;23;33;0;17;21
2020-05-08 09:30:00;112;130;91;100;74;20;63;38;0;21;33
2020-05-08 09:45:00;114;151;113;112;76;25;10;44;0;22;29
