DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-03-13 00:00:00;0;5;4;9;3;0;0;0;0;0;0;0
2020-03-13 00:15:00;0;4;3;7;2;0;0;0;0;0;0;0
2020-03-13 00:30:00;0;5;4;7;4;0;0;0;0;0;0;0
2020-03-13 00:45:00;0;6;3;2;4;0;0;0;0;0;0;0
2020-03-13 01:00:00;0;3;4;8;5;0;0;0;0;0;0;0
2020-03-13 01:15:00;0;2;0;3;2;0;0;0;0;0;0;0
2020-03-13 01:30:00;0;4;2;3;2;0;0;0;0;0;0;0
2020-03-13 01:45:00;0;3;3;7;0;0;0;0;0;0;0;0
2020-03-13 02:00:00;0;3;3;1;0;0;0;0;0;0;0;0
2020-03-13 02:15:00;0;3;3;4;0;0;0;0;0;0;0;0
2020-03-13 02:30:00;0;2;1;2;1;0;0;0;0;0;0;0
2020-03-13 02:45:00;0;3;1;0;0;0;0;0;0;0;0;0
2020-03-13 03:00:00;0;1;3;4;1;0;0;0;0;0;0;0
2020-03-13 03:15:00;0;3;4;1;2;0;0;0;0;0;0;0
2020-03-13 03:30:00;0;0;0;2;1;0;0;0;0;0;0;0
2020-03-13 03:45:00;0;2;4;3;5;0;0;0;0;0;0;0
2020-03-13 04:00:00;0;8;4;3;1;0;0;0;0;0;0;0
2020-03-13 04:15:00;0;3;6;5;3;0;0;0;0;0;0;0
2020-03-13 04:30:00;0;8;9;7;5;0;0;0;0;0;0;0
2020-03-13 04:45:00;0;5;5;5;4;0;0;0;0;0;0;0
2020-03-13 05:00:00;0;19;11;20;16;0;0;0;0;0;0;0
2020-03-13 05:15:00;0;23;17;38;29;0;0;0;0;0;0;0
2020-03-13 05:30:00;0;46;28;45;38;0;0;0;0;0;0;0
2020-03-13 05:45:00;0;37;37;58;43;0;0;0;0;0;0;0
2020-03-13 06:00:00;0;38;48;46;63;0;0;0;0;0;0;0
2020-03-13 06:15:00;0;61;47;59;70;0;0;0;0;0;0;0
2020-03-13 06:30:00;0;59;50;87;131;0;2;0;0;2;4;1
2020-03-13 06:45:00;0;57;41;100;124;3;0;0;0;4;2;1
2020-03-13 07:00:00;0;54;44;106;171;6;1;0;0;40;2;0
2020-03-13 07:15:00;0;62;42;123;171;6;5;0;0;63;3;3
2020-03-13 07:30:00;0;69;49;109;137;1;6;0;0;70;14;27
2020-03-13 07:45:00;0;87;76;94;101;3;7;0;0;9;10;17
2020-03-13 08:00:00;0;55;63;89;102;1;3;0;0;2;4;4
2020-03-13 08:15:00;0;62;45;80;66;5;2;0;0;5;3;0
2020-03-13 08:30:00;0;54;56;44;107;2;2;0;0;0;4;1
2020-03-13 08:45:00;0;59;38;33;126;1;3;0;0;24;8;2
2020-03-13 09:00:00;0;50;44;67;60;0;1;0;0;0;13;4
2020-03-13 09:15:00;0;70;46;56;55;2;1;0;0;2;9;5
2020-03-13 09:30:00;0;43;50;67;52;1;3;0;0;16;3;15
2020-03-13 09:45:00;0;56;69;59;51;5;8;0;0;3;12;9
2020-03-13 10:00:00;0;69;48;76;59;4;5;0;0;5;4;0
2020-03-13 10:15:00;0;52;55;65;52;2;1;0;0;2;9;5
2020-03-13 10:30:00;0;71;53;66;55;4;3;0;0;8;7;0
2020-03-13 10:45:00;0;54;61;59;54;6;6;0;0;13;5;6
2020-03-13 11:00:00;0;71;82;78;55;6;4;0;0;63;8;9
2020-03-13 11:15:00;0;78;75;61;53;1;5;0;0;2;12;9
2020-03-13 11:30:00;0;74;63;75;52;1;3;0;0;11;6;5
2020-03-13 11:45:00;0;73;61;67;47;6;4;0;0;35;3;4
2020-03-13 12:00:00;0;98;80;52;40;0;4;0;0;5;10;44
2020-03-13 12:15:00;0;115;95;53;55;5;5;0;0;14;10;12
2020-03-13 12:30:00;0;88;82;55;38;3;0;0;0;22;10;7
2020-03-13 12:45:00;0;89;65;63;53;5;3;0;0;20;6;2
2020-03-13 13:00:00;0;105;79;54;48;2;4;0;0;23;6;1
2020-03-13 13:15:00;0;102;90;62;52;8;0;0;0;100;5;35
2020-03-13 13:30:00;0;137;121;107;88;1;10;0;0;73;6;2
2020-03-13 13:45:00;0;100;130;71;72;10;0;0;0;3;6;8
2020-03-13 14:00:00;0;99;97;77;62;4;3;0;0;3;3;1
2020-03-13 14:15:00;0;71;159;60;57;3;5;0;0;8;8;66
2020-03-13 14:30:00;0;69;147;36;43;14;2;0;0;41;4;6
2020-03-13 14:45:00;0;74;126;54;73;4;2;0;0;37;5;0
2020-03-13 15:00:00;0;100;178;72;74;2;9;0;0;156;4;1
2020-03-13 15:15:00;0;119;162;79;60;0;4;0;0;16;12;11
2020-03-13 15:30:00;0;134;98;81;90;5;8;0;0;7;5;5
2020-03-13 15:45:00;0;108;95;75;92;3;2;0;0;5;2;86
2020-03-13 16:00:00;0;114;109;65;57;6;6;0;0;12;7;5
2020-03-13 16:15:00;0;97;83;65;67;6;0;0;0;3;6;10
2020-03-13 16:30:00;0;100;77;81;76;11;5;0;0;37;12;3
2020-03-13 16:45:00;0;90;74;72;73;3;8;0;0;10;5;22
2020-03-13 17:00:00;0;107;85;74;69;5;5;0;0;21;5;2
2020-03-13 17:15:00;0;94;82;75;55;11;8;0;0;75;1;1
2020-03-13 17:30:00;0;83;84;79;73;3;3;0;0;15;8;0
2020-03-13 17:45:00;0;86;71;76;72;0;10;0;0;25;3;4
2020-03-13 18:00:00;0;68;64;66;59;7;2;0;0;24;3;8
2020-03-13 18:15:00;0;80;74;89;62;12;3;0;0;41;1;3
2020-03-13 18:30:00;0;64;53;53;52;2;6;0;0;0;0;5
2020-03-13 18:45:00;0;66;65;64;60;3;1;0;0;90;1;2
2020-03-13 19:00:00;0;75;77;53;36;0;3;0;0;26;7;2
2020-03-13 19:15:00;0;64;49;42;41;4;5;0;0;25;2;0
2020-03-13 19:30:00;0;57;55;53;46;2;0;0;0;17;17;48
2020-03-13 19:45:00;0;40;33;53;50;4;4;0;0;87;0;9
2020-03-13 20:00:00;0;59;42;54;39;1;0;0;0;1;5;0
2020-03-13 20:15:00;0;43;40;36;25;2;1;0;0;17;3;6
2020-03-13 20:30:00;0;51;42;46;31;1;1;0;0;3;0;0
2020-03-13 20:45:00;0;33;38;36;11;0;1;0;0;2;0;3
2020-03-13 21:00:00;0;31;42;30;45;0;3;0;0;6;0;0
2020-03-13 21:15:00;0;36;26;28;24;0;1;0;0;4;0;0
2020-03-13 21:30:00;0;28;23;34;27;1;0;0;0;0;0;0
2020-03-13 21:45:00;0;29;26;26;16;0;0;0;0;0;1;11
2020-03-13 22:00:00;0;25;35;25;20;1;0;0;0;4;0;0
2020-03-13 22:15:00;0;36;34;37;23;0;0;0;0;0;0;0
2020-03-13 22:30:00;0;19;26;26;12;0;0;0;0;0;0;0
2020-03-13 22:45:00;0;18;17;27;14;3;1;0;0;3;0;0
2020-03-13 23:00:00;0;17;20;13;6;0;0;0;0;0;0;0
2020-03-13 23:15:00;0;16;13;20;12;0;0;0;0;0;0;0
2020-03-13 23:30:00;0;7;18;13;10;0;0;0;0;0;0;0
2020-03-13 23:45:00;0;9;18;10;14;0;0;0;0;0;0;0
