DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2019-08-22 00:00:00;2;3;5;1;1;4;5;0;6;5;0;0;0;0
2019-08-22 00:15:00;6;6;16;4;12;4;2;1;4;1;0;0;0;0
2019-08-22 00:30:00;3;1;14;2;3;4;3;0;4;2;0;0;0;0
2019-08-22 00:45:00;5;1;14;1;2;1;3;0;2;0;0;0;0;0
2019-08-22 01:00:00;0;3;14;2;13;11;4;1;4;3;0;0;0;0
2019-08-22 01:15:00;7;0;10;2;7;2;6;2;2;3;0;0;0;0
2019-08-22 01:30:00;2;1;2;0;12;7;1;2;0;1;0;0;0;0
2019-08-22 01:45:00;4;1;8;0;8;1;2;0;1;1;0;0;0;0
2019-08-22 02:00:00;0;3;2;0;9;3;0;0;0;1;0;0;0;0
2019-08-22 02:15:00;0;0;6;0;10;5;2;1;2;1;0;0;0;0
2019-08-22 02:30:00;5;2;4;1;5;4;2;1;0;0;0;0;0;0
2019-08-22 02:45:00;1;2;3;0;5;2;1;1;2;0;0;0;0;0
2019-08-22 03:00:00;3;2;3;0;6;0;0;0;2;2;0;0;0;0
2019-08-22 03:15:00;1;0;2;0;4;3;2;0;1;2;0;0;0;0
2019-08-22 03:30:00;0;4;4;0;3;5;0;0;0;0;0;0;0;0
2019-08-22 03:45:00;1;1;3;0;7;1;1;0;2;2;0;0;0;0
2019-08-22 04:00:00;3;0;6;0;7;6;2;1;3;3;0;0;0;0
2019-08-22 04:15:00;4;6;8;1;6;8;0;0;1;1;0;0;0;0
2019-08-22 04:30:00;4;0;8;0;6;2;0;0;2;3;0;0;0;0
2019-08-22 04:45:00;8;4;6;1;10;2;4;2;5;10;0;0;0;0
2019-08-22 05:00:00;16;5;19;5;14;10;5;1;9;13;0;0;0;0
2019-08-22 05:15:00;20;26;24;9;10;8;8;2;8;12;0;0;0;0
2019-08-22 05:30:00;48;37;39;25;18;23;11;9;12;14;0;0;0;0
2019-08-22 05:45:00;60;31;36;25;19;19;13;4;10;15;0;0;0;0
2019-08-22 06:00:00;35;36;45;23;16;23;14;3;13;17;0;0;0;0
2019-08-22 06:15:00;62;42;56;36;25;25;22;7;10;18;0;0;0;0
2019-08-22 06:30:00;93;56;81;48;39;42;21;10;29;25;0;0;0;0
2019-08-22 06:45:00;104;83;103;65;48;46;27;17;24;16;0;0;0;0
2019-08-22 07:00:00;79;52;78;55;37;44;21;10;27;19;0;0;0;0
2019-08-22 07:15:00;80;68;81;48;32;43;17;15;24;28;0;0;0;0
2019-08-22 07:30:00;74;61;101;66;52;52;34;23;34;29;0;0;0;0
2019-08-22 07:45:00;77;62;67;50;47;48;33;22;31;27;0;0;0;0
2019-08-22 08:00:00;69;49;69;41;51;53;23;11;32;25;0;0;0;0
2019-08-22 08:15:00;73;54;74;48;61;49;26;11;38;27;0;0;0;0
2019-08-22 08:30:00;67;51;78;45;49;58;29;15;30;33;0;0;0;0
2019-08-22 08:45:00;66;51;72;52;39;45;30;7;30;31;0;0;0;0
2019-08-22 09:00:00;66;38;77;51;44;43;27;14;33;25;0;0;0;0
