DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-04-16 00:00:00;2;6;2;2;0;0;1;2;4;0;0;2;6;0;3;2;0
2020-04-16 00:15:00;3;6;1;0;0;0;2;6;1;0;0;4;6;2;0;2;0
2020-04-16 00:30:00;4;5;3;0;0;0;0;6;5;1;0;1;2;1;8;1;0
2020-04-16 00:45:00;4;7;1;0;1;0;0;3;4;2;0;3;5;1;0;0;0
2020-04-16 01:00:00;4;2;0;0;1;2;0;3;0;2;0;5;5;3;0;1;0
2020-04-16 01:15:00;6;3;1;0;0;0;0;5;2;3;1;1;2;0;0;0;0
2020-04-16 01:30:00;8;5;0;2;0;0;0;2;1;0;0;2;1;1;0;0;0
2020-04-16 01:45:00;5;5;3;1;0;1;0;2;2;3;0;5;1;0;0;1;0
2020-04-16 02:00:00;4;4;1;0;0;0;0;4;0;1;0;0;1;0;0;0;0
2020-04-16 02:15:00;4;2;2;0;0;0;0;3;1;3;0;1;2;0;0;0;0
2020-04-16 02:30:00;3;5;1;0;0;0;0;5;2;2;0;1;4;1;0;0;0
2020-04-16 02:45:00;3;6;2;0;0;0;0;3;1;3;0;2;3;2;0;0;0
2020-04-16 03:00:00;4;4;0;0;0;0;0;4;3;0;0;0;1;1;1;0;0
2020-04-16 03:15:00;4;6;3;0;0;1;0;4;3;1;0;1;2;0;0;0;0
2020-04-16 03:30:00;2;5;2;0;0;0;0;3;1;1;0;1;3;0;0;1;0
2020-04-16 03:45:00;8;6;0;0;0;0;0;4;1;0;1;4;2;0;1;0;0
2020-04-16 04:00:00;4;3;1;0;0;0;0;1;1;1;0;3;5;1;0;0;0
2020-04-16 04:15:00;7;6;0;0;0;0;0;2;2;5;1;4;3;0;0;1;0
2020-04-16 04:30:00;10;8;2;0;0;0;0;6;6;3;2;1;1;0;0;0;0
2020-04-16 04:45:00;15;6;5;0;0;0;0;7;6;4;0;9;3;1;0;0;0
2020-04-16 05:00:00;10;15;6;0;0;1;0;4;6;5;1;2;5;3;3;1;0
2020-04-16 05:15:00;22;29;14;0;0;0;0;5;15;8;3;10;2;2;21;0;0
2020-04-16 05:30:00;39;43;30;1;0;1;0;15;24;13;8;18;14;6;5;1;0
2020-04-16 05:45:00;56;44;46;0;0;0;0;17;21;14;11;29;13;6;4;1;0
2020-04-16 06:00:00;42;43;32;2;0;1;0;21;26;8;7;16;23;5;17;6;0
2020-04-16 06:15:00;55;53;40;1;0;0;0;18;22;11;16;31;26;14;42;3;0
2020-04-16 06:30:00;61;57;50;8;0;1;1;27;35;12;12;32;31;19;11;6;0
2020-04-16 06:45:00;88;64;58;5;0;0;0;39;42;14;10;32;33;17;15;9;0
2020-04-16 07:00:00;54;53;51;10;0;0;0;74;35;18;7;46;39;31;11;9;0
2020-04-16 07:15:00;63;68;57;9;2;0;0;49;45;21;14;40;45;36;9;8;0
2020-04-16 07:30:00;60;73;76;10;0;0;1;41;46;24;9;43;41;27;32;11;0
2020-04-16 07:45:00;62;71;65;6;0;0;2;45;51;24;24;49;46;32;36;6;0
2020-04-16 08:00:00;47;45;47;6;0;2;1;50;42;11;10;38;38;25;11;12;0
2020-04-16 08:15:00;49;54;39;5;1;0;0;44;32;22;11;37;27;13;11;7;0
2020-04-16 08:30:00;53;52;41;1;1;1;0;48;44;21;16;39;33;21;8;2;0
2020-04-16 08:45:00;66;60;57;6;1;2;2;58;40;19;12;31;42;19;4;8;0
2020-04-16 09:00:00;48;60;31;1;0;1;1;34;40;16;6;39;28;17;13;5;0
2020-04-16 09:15:00;52;53;33;2;0;2;0;42;58;22;17;41;30;17;14;3;0
2020-04-16 09:30:00;57;61;49;5;0;3;2;44;55;26;12;39;35;24;24;8;0
2020-04-16 09:45:00;64;57;48;7;0;2;1;64;65;28;21;48;37;27;9;11;0
2020-04-16 10:00:00;32;54;57;6;3;3;0;54;54;26;18;45;29;27;14;7;0
2020-04-16 10:15:00;50;57;37;4;0;3;1;59;60;32;17;43;32;20;22;9;0
2020-04-16 10:30:00;67;67;49;2;0;1;2;50;58;25;17;49;31;23;11;6;0
2020-04-16 10:45:00;51;69;65;3;0;4;3;53;73;27;19;48;22;31;12;6;0
2020-04-16 11:00:00;55;62;49;2;0;0;4;46;65;26;17;41;36;31;11;1;0
2020-04-16 11:15:00;44;73;53;4;0;1;2;61;74;31;20;44;39;25;6;6;0
2020-04-16 11:30:00;52;78;51;2;1;2;3;84;72;27;20;62;38;31;21;5;0
2020-04-16 11:45:00;51;65;59;5;1;0;1;53;67;27;22;58;31;20;23;4;0
2020-04-16 12:00:00;52;78;64;8;2;4;3;62;76;31;23;48;33;25;6;13;0
2020-04-16 12:15:00;54;71;55;5;0;2;5;54;59;23;14;50;45;30;14;5;0
2020-04-16 12:30:00;68;67;58;4;0;2;3;36;64;23;15;38;71;19;19;5;0
2020-04-16 12:45:00;51;61;43;7;2;2;2;71;79;30;24;43;36;19;17;13;0
2020-04-16 13:00:00;51;75;57;4;1;3;0;65;64;26;18;36;36;26;51;8;0
2020-04-16 13:15:00;63;66;53;2;1;3;4;63;64;30;25;47;33;24;13;7;0
2020-04-16 13:30:00;61;63;53;6;0;3;5;70;66;24;18;32;39;30;4;11;0
2020-04-16 13:45:00;51;78;60;4;4;5;5;65;83;20;19;49;37;26;13;7;0
2020-04-16 14:00:00;75;71;90;5;1;1;4;65;64;36;29;62;38;31;27;9;0
2020-04-16 14:15:00;80;70;59;5;0;3;4;47;69;36;26;54;48;43;10;10;0
2020-04-16 14:30:00;74;70;66;6;0;4;1;62;87;37;25;46;45;34;20;11;0
2020-04-16 14:45:00;82;61;57;6;0;1;5;82;73;25;28;77;35;33;35;9;0
2020-04-16 15:00:00;59;77;73;4;1;0;4;88;80;37;29;40;34;19;24;9;0
2020-04-16 15:15:00;63;71;56;5;1;1;3;133;85;27;23;50;34;22;17;12;0
2020-04-16 15:30:00;59;72;65;5;1;1;3;84;89;36;28;48;47;36;31;10;0
2020-04-16 15:45:00;70;73;52;2;0;5;3;73;79;41;22;69;33;30;22;6;0
2020-04-16 16:00:00;74;73;64;8;1;6;2;71;82;32;25;57;41;37;15;13;0
2020-04-16 16:15:00;63;59;56;8;3;4;12;183;113;41;27;58;38;28;23;12;0
2020-04-16 16:30:00;72;66;59;10;4;9;4;134;123;29;22;59;44;41;13;14;0
2020-04-16 16:45:00;59;59;58;8;1;10;9;90;85;28;27;48;44;41;21;8;0
2020-04-16 17:00:00;73;66;67;7;4;4;2;62;83;31;20;62;46;33;16;11;0
2020-04-16 17:15:00;67;74;60;6;2;9;4;70;96;28;11;59;37;39;26;9;0
2020-04-16 17:30:00;64;63;59;5;0;4;4;64;88;29;19;42;48;28;28;4;0
2020-04-16 17:45:00;50;63;55;2;2;7;4;151;79;23;16;44;38;22;11;10;0
2020-04-16 18:00:00;33;70;58;4;1;4;3;89;66;23;15;40;25;27;39;6;0
2020-04-16 18:15:00;52;70;44;4;2;1;5;59;57;27;22;18;27;21;23;3;0
2020-04-16 18:30:00;37;63;47;3;0;2;5;56;70;21;14;42;30;20;17;5;0
2020-04-16 18:45:00;29;53;36;3;0;4;3;42;65;21;13;30;26;17;8;5;0
2020-04-16 19:00:00;30;49;43;1;0;5;8;42;53;22;10;27;18;22;6;3;0
2020-04-16 19:15:00;27;47;32;1;1;0;3;48;50;12;9;25;25;12;16;3;0
2020-04-16 19:30:00;27;36;32;1;0;0;1;44;36;13;10;34;24;17;53;1;0
2020-04-16 19:45:00;28;42;27;1;1;0;1;36;28;17;6;23;26;15;14;1;0
2020-04-16 20:00:00;24;48;33;1;0;1;1;26;38;8;4;29;17;9;15;1;0
2020-04-16 20:15:00;20;38;22;3;1;2;0;23;25;8;7;21;15;10;8;3;0
2020-04-16 20:30:00;15;37;22;1;0;1;2;24;42;11;4;17;15;11;7;1;0
2020-04-16 20:45:00;26;38;23;2;0;0;1;35;29;13;5;23;18;7;18;3;0
2020-04-16 21:00:00;11;37;23;1;0;0;0;25;32;9;3;17;21;5;0;3;0
2020-04-16 21:15:00;14;21;16;2;0;0;2;36;24;8;2;9;17;8;4;1;0
2020-04-16 21:30:00;9;23;17;1;0;0;1;19;23;9;2;12;17;4;6;3;0
2020-04-16 21:45:00;6;25;9;2;0;1;1;15;15;8;3;6;10;4;8;0;0
2020-04-16 22:00:00;15;21;12;1;0;0;1;13;25;8;2;11;14;4;1;1;0
2020-04-16 22:15:00;8;24;8;0;1;0;0;7;11;4;2;9;12;10;8;0;0
2020-04-16 22:30:00;7;16;6;0;2;1;1;4;11;2;2;15;11;4;9;1;0
2020-04-16 22:45:00;5;14;10;0;0;0;1;6;6;1;1;5;7;4;1;0;0
2020-04-16 23:00:00;6;11;4;0;0;0;0;9;10;5;1;6;8;4;4;0;0
2020-04-16 23:15:00;5;8;2;1;0;0;1;3;7;2;1;4;7;2;4;1;0
2020-04-16 23:30:00;5;6;4;0;0;0;0;6;8;2;0;7;7;5;3;0;0
2020-04-16 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
