DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2019-11-28 00:00:00;0;18;2;1;2;1;19;14;0;0
2019-11-28 00:15:00;0;19;1;1;2;4;18;10;0;0
2019-11-28 00:30:00;0;10;0;0;0;2;17;8;0;0
2019-11-28 00:45:00;0;6;0;0;1;3;14;5;0;0
2019-11-28 01:00:00;0;17;0;0;1;2;12;6;0;0
2019-11-28 01:15:00;0;9;0;0;1;0;8;5;0;0
2019-11-28 01:30:00;0;17;0;0;1;0;10;2;0;0
2019-11-28 01:45:00;0;11;0;1;0;2;5;2;0;0
2019-11-28 02:00:00;0;11;0;0;1;4;8;4;0;0
2019-11-28 02:15:00;0;5;0;0;1;0;5;0;0;0
2019-11-28 02:30:00;0;8;0;0;0;1;7;2;0;0
2019-11-28 02:45:00;0;6;0;1;0;0;3;3;0;0
2019-11-28 03:00:00;0;6;0;0;1;3;11;5;0;0
2019-11-28 03:15:00;0;6;0;0;0;1;13;2;0;0
2019-11-28 03:30:00;0;11;0;0;0;3;10;5;0;0
2019-11-28 03:45:00;0;7;0;0;1;2;12;5;0;0
2019-11-28 04:00:00;0;10;0;0;1;3;7;3;0;0
2019-11-28 04:15:00;0;12;1;0;0;4;9;8;0;0
2019-11-28 04:30:00;0;21;0;1;0;12;20;5;0;0
2019-11-28 04:45:00;0;21;0;0;3;18;25;16;0;0
2019-11-28 05:00:00;0;35;1;5;1;80;48;45;0;0
2019-11-28 05:15:00;0;56;2;5;2;170;79;98;0;0
2019-11-28 05:30:00;0;79;6;5;14;177;84;130;0;0
2019-11-28 05:45:00;0;126;26;53;63;164;55;109;0;0
2019-11-28 06:00:00;0;163;30;62;59;165;55;95;0;0
2019-11-28 06:15:00;0;99;15;21;31;227;71;142;0;0
2019-11-28 06:30:00;0;105;5;13;17;238;91;162;0;0
2019-11-28 06:45:00;0;102;7;12;13;223;97;169;0;0
2019-11-28 07:00:00;0;87;9;15;10;249;86;171;0;0
2019-11-28 07:15:00;0;125;8;21;18;224;92;173;0;0
2019-11-28 07:30:00;0;115;6;18;19;250;101;180;0;0
2019-11-28 07:45:00;0;136;7;16;21;245;103;175;0;0
2019-11-28 08:00:00;0;134;10;21;13;268;90;187;0;0
2019-11-28 08:15:00;0;147;4;14;9;226;79;185;0;0
2019-11-28 08:30:00;0;134;10;16;22;194;93;158;0;0
2019-11-28 08:45:00;0;114;10;19;27;151;87;162;0;0
2019-11-28 09:00:00;0;110;6;21;23;94;99;136;0;0
2019-11-28 09:15:00;0;95;13;18;13;92;72;121;0;0
2019-11-28 09:30:00;0;112;17;16;18;86;97;138;0;0
2019-11-28 09:45:00;0;107;15;15;21;75;89;127;0;0
2019-11-28 10:00:00;0;107;13;17;15;60;74;108;0;0
2019-11-28 10:15:00;0;134;11;23;15;65;88;137;0;0
2019-11-28 10:30:00;0;125;10;15;26;56;101;143;0;0
2019-11-28 10:45:00;0;133;8;25;22;49;103;133;0;0
2019-11-28 11:00:00;0;129;19;21;31;65;81;121;0;0
2019-11-28 11:15:00;0;142;14;18;27;57;95;143;0;0
2019-11-28 11:30:00;0;134;13;26;27;50;95;136;0;0
2019-11-28 11:45:00;0;132;17;16;28;43;85;107;0;0
2019-11-28 12:00:00;0;131;17;30;38;61;92;133;0;0
2019-11-28 12:15:00;0;147;15;21;24;54;94;128;0;0
2019-11-28 12:30:00;0;131;13;27;38;53;105;115;0;0
2019-11-28 12:45:00;0;134;13;30;38;81;102;134;0;0
2019-11-28 13:00:00;0;163;14;36;56;86;93;132;0;0
2019-11-28 13:15:00;0;164;26;31;41;118;102;140;0;0
2019-11-28 13:30:00;0;149;13;38;46;162;105;174;0;0
2019-11-28 13:45:00;0;142;27;50;58;146;108;167;0;0
2019-11-28 14:00:00;0;162;33;57;57;114;88;142;0;0
2019-11-28 14:15:00;0;188;36;79;88;58;96;158;0;0
2019-11-28 14:30:00;0;192;41;98;98;55;95;161;0;0
2019-11-28 14:45:00;0;194;34;83;94;64;92;134;0;0
2019-11-28 15:00:00;0;196;47;98;101;44;108;154;0;0
2019-11-28 15:15:00;0;198;37;96;95;42;91;135;0;0
2019-11-28 15:30:00;0;177;50;94;100;38;120;154;0;0
2019-11-28 15:45:00;0;184;50;88;96;38;98;154;0;0
2019-11-28 16:00:00;0;194;46;93;94;29;118;181;0;0
2019-11-28 16:15:00;0;199;39;77;78;38;118;171;0;0
2019-11-28 16:30:00;0;165;43;86;86;26;74;129;0;0
2019-11-28 16:45:00;0;197;41;91;95;29;127;168;0;0
2019-11-28 17:00:00;0;168;38;87;86;41;113;164;0;0
2019-11-28 17:15:00;0;166;37;76;83;34;126;173;0;0
2019-11-28 17:30:00;0;177;42;70;84;39;127;169;0;0
2019-11-28 17:45:00;0;180;26;60;65;44;105;158;0;0
2019-11-28 18:00:00;0;146;28;47;69;33;108;168;0;0
2019-11-28 18:15:00;0;183;24;48;58;25;94;156;0;0
2019-11-28 18:30:00;0;152;11;31;38;27;98;152;0;0
2019-11-28 18:45:00;0;144;14;32;39;21;101;155;0;0
2019-11-28 19:00:00;0;138;12;24;41;17;86;117;0;0
